,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,398362.000,358977.000,402960.000,415928.000,390958.000,165449.000,165951.000,147351.000,152075.000,137165.000,121152.000,164177.000
AccountsPayableRelatedPartiesCurrent,55420.000,14445.000,21000.000,13188.000,32890.000,18920.000,18118.000,18209.000,18920.000,18920.000,,
AccountsReceivableNetCurrent,,,8723.000,2036.000,,,,,,,,
AccruedLiabilitiesCurrent,352049.000,252978.000,315234.000,398380.000,204448.000,249110.000,288819.000,350682.000,405866.000,388879.000,447217.000,498563.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,249110.000,,,,388879.000,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,8491.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-260621.000,,,,-261591.000,,
AdditionalPaidInCapital,12825898.000,13645360.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,14262928.000,14532650.000,14880577.000,15450884.000,15434720.000,15441855.000,19998160.000,19947557.000,18261103.000,17025950.000
Assets,472971.000,359026.000,607966.000,474517.000,498381.000,218073.000,188439.000,413119.000,72183.000,30374.000,56088.000,13239.000
AssetsCurrent,444158.000,330188.000,326819.000,220549.000,485862.000,207367.000,179247.000,406893.000,67221.000,25736.000,51773.000,9248.000
AssetsNet,,,,,,,,,,,,3197.000
AssetsNoncurrent,,,,,,13002.000,13002.000,13002.000,13002.000,13002.000,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,24220.000,24220.000,24220.000,24220.000,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets,,,,,,248400.000,248400.000,248400.000,248400.000,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,303046.000,,
Cash,,,60582.000,111275.000,1390.000,22823.000,38800.000,10565.000,1495.000,3115.000,,5974.000
CashAndCashEquivalentsAtCarryingValue,18888.000,29458.000,,,4202.000,22823.000,38800.000,10565.000,1495.000,3115.000,4405.000,5974.000
CashUninsuredAmount,,,,,0.000,0.000,,,,,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,,250000000.000,1000000000.000,1000000000.000,1000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,43080234.000,48548773.000,,81728109.000,158724452.000,634308656.000,2085891879.000,4441041037.000,49005473.000,603772470.000,3208914758.000,4835499582.000
CommonStockSharesOutstanding,43080234.000,48548773.000,,81728109.000,158724452.000,634308656.000,2085891879.000,4441041037.000,49005473.000,603772470.000,3208914758.000,4835499582.000
CommonStockSharesSubscriptions,,,-30000.000,,,,,,,,,
CommonStockValue,43080.000,48549.000,,81729.000,158725.000,634309.000,2085892.000,4441041.000,49005.000,603772.000,3265164.000,4835499.000
ConvertibleNotesPayable,,,,25000.000,25000.000,,,,,,,
ConvertibleNotesPayableCurrent,,,1156264.000,1423945.000,1520748.000,1665991.000,1541526.000,1509134.000,1503571.000,1432954.000,692195.000,734845.000
CustomerAdvancesAndDepositsCurrent,114467.000,126313.000,,,,,,,,,,
CustomerDepositsCurrent,,,150096.000,129984.000,180546.000,85604.000,82610.000,74693.000,61382.000,22160.000,40223.000,8991.000
DebtCurrent,296785.000,297572.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,-87042.000,-2805.000,-59287.000,-42208.000,-6725.000,-2803.000,-2805.000,-5305.000,-29055.000
DeferredTaxAssetParentsBasisInDiscontinuedOperation,,,,,232360.000,536.000,,,,,,
DeferredTaxAssetsGross,,,,,,1200384.000,,,,916872.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,7597.000,,,,7955.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1040923.000,,,,756534.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,100574.000,,,,100574.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-1192787.000,,,,-908917.000,,
DeferredTaxLiabilities,,,,,,-7597.000,,,,-7955.000,,
DeferredTaxLiabilitiesOther,,,,,,-7597.000,,,,-7955.000,,
DerivativeLiabilities,,,,,,,,,,,460497.000,720432.000
DerivativeLiabilitiesCurrent,,433047.000,430319.000,254243.000,235712.000,64285.000,57856.000,53570.000,53570.000,53570.000,,720432.000
