,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,489200.000,733800.000,,,,,,,,,,,,
AccountsPayableCurrent,914185.000,656236.000,683161.000,1302597.000,2179437.000,1553154.000,1885558.000,2180766.000,2502288.000,2941998.000,2717004.000,1361737.000,1205981.000,742448.000,571538.000,1089013.000,1175294.000,1010215.000,787881.000,709401.000,1065320.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,53575.000,,,,-66692.000,,,,79278.000,,,,86905.000,,,
AdditionalPaidInCapital,36271749.000,36469937.000,36865034.000,37032579.000,37436685.000,37631339.000,38392410.000,39256954.000,39485083.000,76668966.000,77834022.000,79086995.000,80171041.000,81192630.000,82158638.000,83115589.000,84049919.000,84665390.000,92973110.000,93920291.000,97122946.000
Assets,10582883.000,8711943.000,7024420.000,4663318.000,963741.000,12891775.000,9512054.000,6167767.000,2925768.000,26882644.000,21508738.000,15947781.000,11786974.000,8247667.000,5144008.000,2575621.000,409805.000,361240.000,2924361.000,1098803.000,2355629.000
AssetsCurrent,10507788.000,8626607.000,6975292.000,4617648.000,925025.000,11146953.000,7917084.000,4722686.000,1608354.000,26860469.000,21469702.000,15912070.000,11754238.000,8206482.000,5105053.000,2538452.000,374442.000,327682.000,2892584.000,1068806.000,2327433.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,3322.000,3447.000,3577.000,3713.000,3853.000,3998.000,4149.000,4306.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,7923.000,7013.000,6068.000,5087.000,4070.000,3014.000,1919.000,782.000
CapitalLeasedAssetsGross,,,,,,,,,,,,,,11500.000,,,,11500.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,13936.000,,,,9158.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,4778.000,,,,4778.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,4380.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,4778.000,,,,4380.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,2691.000,,,,1235.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,11245.000,,,,7923.000,,,
CashAndCashEquivalentsAtCarryingValue,10359852.000,8524812.000,6678344.000,4517011.000,593632.000,10943437.000,7872030.000,4554390.000,1540673.000,26774203.000,21350444.000,15844600.000,11576575.000,7948436.000,4934530.000,2368114.000,123272.000,66988.000,2683940.000,937355.000,2124079.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,9189182.000,110507188.000,108986205.000,108790016.000,13598752.000,47983752.000,47983752.000,47983752.000,47983752.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,9189182.000,110507188.000,108986205.000,108790016.000,13598752.000,47983752.000,47983752.000,47983752.000,47983752.000,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,55920214.000,55195600.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,36255098.000,36255098.000,36304942.000,36304942.000,36334942.000,36364942.000,37355419.000,39453675.000,4932200.000,20370331.000,20370331.000,20370331.000,20408616.000,20408616.000,20408616.000,20408616.000,20408616.000,20408616.000,41562613.000,41562613.000,47849036.000
CommonStockSharesOutstanding,36255098.000,36255098.000,36304942.000,36304942.000,36334942.000,36364942.000,37355419.000,39453675.000,4932200.000,20370331.000,20370331.000,20370331.000,20408616.000,20408616.000,20408616.000,20408616.000,20408616.000,20408616.000,41562613.000,41562613.000,47849036.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,,,,,,428571.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,,,,,,,,150000.000
CommonStockValue,3600.000,3600.000,3605.000,3605.000,3608.000,3611.000,3710.000,3920.000,3921.000,5465.000,5465.000,5465.000,5469.000,5469.000,5469.000,5469.000,5469.000,5469.000,7584.000,7584.000,8213.000
ConvertibleDebt,,,,,,491039.000,1886864.000,3288960.000,4702994.000,0.000,,,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,2.400,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,1709530.000,1562999.000,1416468.000,1292143.000,0.000,,,,,,,,,,,
DeferredRentCreditCurrent,9162.000,4581.000,7351.000,14892.000,13602.000,12711.000,11545.000,10378.000,9212.000,7797.000,6110.000,4423.000,2735.000,1048.000,347.000,868.000,1389.000,1910.000,2084.000,2084.000,2084.000
DeferredTaxAssetsGross,,,,,,18151000.000,,,,25799800.000,,,,36118600.000,,,,41147600.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,18141000.000,,,,25703800.000,,,,36057600.000,,,,41117200.000,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,15700000.000,,,,22489800.000,,,,30133600.000,,,,33413500.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,56300000.000,,,,75700000.000,,,,83900000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,2005000.000,,,,2873000.000,,,,3267000.000,,,,3459600.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,446000.000,,,,437000.000,,,,2451000.000,,,,4194500.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,267000.000,,,,80000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,18141000.000,,,,25703800.000,,,,36057600.000,,,,41117200.000,,,
DepositsAssetsNoncurrent,,,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000,10455.000
DerivativeLiabilitiesNoncurrent,4022866.000,3831941.000,3705472.000,3778788.000,1599493.000,21420276.000,16355788.000,22401235.000,20436401.000,35864881.000,30157411.000,20881401.000,15086610.000,6671524.000,6229359.000,5684594.000,3485437.000,4750687.000,5648582.000,4530911.000,6541644.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,31656038.000,33414035.000,35513000.000,38081631.000,41371578.000,49900782.000,50834670.000,62139500.000,65818837.000,89557757.000,90004198.000,86509565.000,86350129.000,81786990.000,85175781.000,,,,,,
DueToRelatedPartiesCurrent,145235.000,141178.000,84756.000,50094.000,24658.000,28268.000,30200.000,27874.000,28685.000,26039.000,3814.000,0.000,0.000,0.000,,,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeAsset,,,,,,7548500.000,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,304772.000,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,1100000.000,1248360.000,912176.000,954680.000,10236586.000,13871614.000,11858796.000,9174664.000,8436724.000,6755887.000,5647085.000,4709724.000,3588276.000,2681012.000,2737129.000,1784552.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,1599493.000,-21420277.000,16355788.000,22401235.000,20436401.000,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,52242.000,,,,52242.000,,,,72338.000,,,,72338.000,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,1187433.000,,,,,,,,24510.000,,,
LeaseholdImprovementsGross,,,,,,8449.000,,,,8449.000,,,,8449.000,,,,8449.000,,,
Liabilities,5963572.000,5652441.000,5668781.000,5708765.000,4895026.000,25157607.000,21950604.000,29046393.000,29255601.000,39765970.000,33673449.000,23364886.000,17960593.000,8836558.000,8155682.000,8075219.000,5654380.000,8985334.000,6947567.000,6317316.000,8069873.000
LiabilitiesAndStockholdersEquity,10582883.000,8711943.000,7024420.000,4663318.000,963741.000,12891775.000,9512054.000,6167767.000,2925768.000,26882644.000,21508738.000,15947781.000,11786974.000,8247667.000,5144008.000,2575621.000,409805.000,361240.000,2924361.000,1098803.000,2355629.000
LiabilitiesCurrent,1940706.000,1820500.000,1963309.000,1929977.000,3295533.000,3246292.000,3707952.000,2866998.000,3382406.000,3901089.000,3516038.000,2483485.000,2873983.000,2157111.000,1919310.000,2384557.000,2163856.000,4230577.000,1295971.000,1784486.000,1527447.000
LongTermDebt,,,,,,,,,,,,,,,,,,2089909.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,150531.000,,,,80550.000,,,,199386.000,,,,136501.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,71816.000,,,,62885.000,,,,64430.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,8734.000,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,71816.000,,,,,,,,5557.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,69981.000,,,,,,,,66514.000,,,,5557.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,8734.000,,,,64430.000,,,,66514.000,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,40000.000,,,,170000.000,,,,7951.000,,,,0.000,,,
OtherEmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,439156.000,,,,407497.000,,,,197457.000,,,
OtherReceivablesNetCurrent,,,,,,,,,,,52610.000,8837.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,296948.000,100637.000,331393.000,203516.000,45054.000,168296.000,67681.000,86266.000,66648.000,58633.000,177663.000,258046.000,170523.000,170338.000,251170.000,260694.000,208644.000,131451.000,203354.000
PrepaidExpenseCurrent,147936.000,101795.000,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,78412.000,,,,78412.000,,,,110008.000,,,,110008.000,,,
PropertyPlantAndEquipmentNet,31077.000,30863.000,38673.000,35215.000,28261.000,24837.000,21516.000,18158.000,14816.000,11720.000,28581.000,25256.000,22281.000,30730.000,28500.000,26714.000,24908.000,23103.000,21322.000,19542.000,17741.000
PurchaseCommitmentRemainingMinimumAmountCommitted,,,,,,,,,,,,,,7300000.000,,,,6500000.000,,,
RegistrationPaymentArrangementMaximumPotentialConsideration,,,,,,600000.000,,,,,,,,,,,,,,,
