,2011-07-31,2012-01-31,2012-07-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccumulatedDepreciationDepletionAndAmortizationWritedownOfPropertyPlantAndEquipment,,,1108655.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,67187.000,,33108.000,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,55960.000,,236336.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,,5000.000,,,,20000.000,,,,2000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,138280.000,23279.000,21177.000,-161559.000,122069.000,228903.000,252182.000,-274585.000,617310.000,624209.000,,,1138510.000,1111134.000,1022970.000,-2448173.000,1024188.000,1003854.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,,,,,252381.000,,,,,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,3090000.000,,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,541000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-163843.000,,1457197.000,,,,896000.000,,,,-3796000.000,,,,-1829000.000,,,,-904000.000,
CommonStockDividendsPerShareCashPaid,,,0.050,0.100,,,,,,0.070,,,0.070,0.070,,0.070,0.020,0.020,,0.020,0.020
ConcentrationRiskPercentage1,,,,,,,,,,,,,0.070,,,,,,,,
CostOfGoodsSold,2532204.000,3056751.000,4118576.000,5572427.000,5103000.000,5609000.000,4375573.000,3268000.000,3012000.000,3048000.000,3334000.000,4394000.000,5007000.000,6064000.000,6072000.000,4908000.000,5383000.000,5513000.000,5974000.000,4760000.000,5686000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,24000.000,
DepreciationAndAmortization,,161621.000,153629.000,159238.000,161000.000,161000.000,170762.000,149000.000,145000.000,151000.000,147000.000,190000.000,199000.000,330000.000,277000.000,272000.000,262000.000,241000.000,261000.000,220000.000,214000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,-0.030,,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.000,-0.020,0.010,0.000,0.010,0.010
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,-0.020,,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.000,-0.020,0.010,0.000,0.010,0.010
DividendsCommonStockCash,2313354.000,352693.000,343178.000,-700215.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.010,0.020,0.110,,0.150,0.120,,0.030,0.060,0.050,0.040,0.010,0.050,0.020,0.040,-0.040,-0.010,-0.070,-0.350,-0.020,0.010
EarningsPerShareDiluted,0.010,0.020,0.100,,0.140,0.110,,0.030,0.050,0.040,0.040,0.010,0.050,0.020,0.030,-0.040,-0.010,-0.070,-0.350,-0.020,0.010
EntityWideRevenueMajorCustomerPercentage,,,0.360,,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,55960.000,,236336.000,,,,237000.000,,,,0.000,,,,,,,,-23000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,55960.000,,236336.000,,,,237000.000,,,,0.000,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,-40000.000,,,,,
GrossProfit,2415549.000,2502003.000,3353837.000,4936804.000,4059000.000,3976000.000,2993196.000,2582000.000,2752000.000,2488000.000,2631000.000,2500000.000,3069000.000,2835000.000,2863000.000,2076000.000,2352000.000,2127000.000,1908000.000,1857000.000,1954000.000
IncomeLossFromContinuingOperations,,,,,,1155000.000,,264000.000,460000.000,358000.000,254000.000,52000.000,447000.000,182000.000,257000.000,-355000.000,69000.000,-744000.000,-3001000.000,-238000.000,34000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,733000.000,138000.000,,-611000.000,-50000.000,-699000.000,-3323000.000,-339000.000,64000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1622.000,219462.000,1104979.000,2063408.000,1637000.000,1562000.000,1535592.000,346000.000,770000.000,635000.000,544000.000,31000.000,733000.000,138000.000,351000.000,-611000.000,-50000.000,-699000.000,-3323000.000,-339000.000,64000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,0.150,,0.030,0.060,0.050,0.030,0.010,0.050,0.020,0.030,-0.040,0.010,-0.080,-0.350,-0.030,0.000
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,0.130,,0.030,0.050,0.040,0.030,0.010,0.050,0.020,0.020,-0.040,0.010,-0.080,-0.350,-0.030,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,238000.000,,-1000.000,-18000.000,-14000.000,-70000.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,13000.000,1000.000,29000.000,13000.000,2000.000,-182000.000,147000.000,-25000.000,44000.000,44000.000
IncomeTaxExpenseBenefit,-63072.000,104102.000,369693.000,580920.000,459000.000,407000.000,383080.000,82000.000,310000.000,277000.000,290000.000,-21000.000,286000.000,-44000.000,94000.000,-256000.000,-119000.000,45000.000,-322000.000,-101000.000,30000.000
IncomeTaxesPaid,,,,603000.000,,,,0.000,,,,104000.000,,,,165000.000,,,,13000.000,
IncreaseDecreaseInAccountsPayable,,752756.000,,-372951.000,,,,-203000.000,,,,23000.000,,,,156000.000,,,,235000.000,
IncreaseDecreaseInAccountsReceivable,,273348.000,,636072.000,,,,-650000.000,,,,151000.000,,,,-94000.000,,,,-383000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,-41079.000,,,,237000.000,,,,-77000.000,,,,-65000.000,,,,0.000,
IncreaseDecreaseInAccruedLiabilities,,-387135.000,,259530.000,,,,-563000.000,,,,-218000.000,,,,-600000.000,,,,-761000.000,
IncreaseDecreaseInCustomerDeposits,,,,50957.000,,,,0.000,,,,-6000.000,,,,0.000,,,,,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,79159.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,92021.000,,-247174.000,,,,35000.000,,,,234000.000,,,,349000.000,,,,532000.000,
IncreaseDecreaseInOtherCurrentAssets,,262364.000,,310010.000,,,,-592000.000,,,,288000.000,,,,613000.000,,,,107000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,-7000.000,,,,0.000,,,,167000.000,,,,-20000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,-7856.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,-10383.000,,,,0.000,,,,,,,,,,,,-40000.000,
