,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToNoncurrentAssets,250900000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,28300000.000,25400000.000,19900000.000,17700000.000,17300000.000,12900000.000
AllocatedShareBasedCompensationExpense,28300000.000,,,,,
AmortizationOfIntangibleAssets,112200000.000,87600000.000,64000000.000,78100000.000,78500000.000,33700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,8600000.000,6000000.000,2700000.000,2700000.000,1200000.000
AssetImpairmentCharges,532000000.000,1027100000.000,21500000.000,47300000.000,36500000.000,558300000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,-0.390,-3.560,,0.760,0.910,
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.390,-3.560,,0.750,0.910,
BusinessAcquisitionsProFormaNetIncomeLoss,-76300000.000,-641800000.000,,151100000.000,190700000.000,
BusinessAcquisitionsProFormaRevenue,10646500000.000,10461100000.000,,11756200000.000,11380100000.000,
BusinessCombinationAcquisitionRelatedCosts,2200000.000,2500000.000,5900000.000,8600000.000,14300000.000,2700000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,9500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-69400000.000,-19000000.000,597700000.000,-500500000.000,-138300000.000,-72100000.000
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,,11100000.000,,,,
CommonStockDividendsPerShareDeclared,1.040,1.040,1.040,1.040,1.040,2.480
ComprehensiveIncomeNetOfTax,-493600000.000,-817300000.000,752300000.000,-168100000.000,131500000.000,-403200000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-2000000.000,7200000.000,2900000.000,-13900000.000,800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-819300000.000,759500000.000,-165200000.000,117600000.000,-402400000.000
CostOfGoodsAndServicesSold,,,8149800000.000,9052800000.000,,
CostOfGoodsSold,7185200000.000,6874200000.000,6816900000.000,7581600000.000,,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,,,7282300000.000,4164400000.000
CostOfServices,906600000.000,1014800000.000,1332900000.000,1471200000.000,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,,,1510500000.000,1354500000.000
CostsAndExpenses,10545800000.000,10591700000.000,,,,
CurrentFederalTaxExpenseBenefit,-10100000.000,8600000.000,-15100000.000,50100000.000,112700000.000,-7300000.000
CurrentForeignTaxExpenseBenefit,36300000.000,46500000.000,51800000.000,49300000.000,37000000.000,34400000.000
CurrentStateAndLocalTaxExpenseBenefit,-19500000.000,10500000.000,-4800000.000,13900000.000,15800000.000,-6000000.000
DebtConversionConvertedInstrumentAmount1,,,,,,300000000.000
DeferredFederalIncomeTaxExpenseBenefit,-82100000.000,-55500000.000,-23900000.000,-64300000.000,-34900000.000,-51700000.000
DeferredForeignIncomeTaxExpenseBenefit,-19400000.000,21800000.000,-14600000.000,-18900000.000,6300000.000,5800000.000
DeferredIncomeTaxExpenseBenefit,-123000000.000,-52000000.000,-41100000.000,-87000000.000,-36100000.000,-57600000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-21500000.000,-18300000.000,-2600000.000,-3800000.000,-7500000.000,12500000.000
DefinedBenefitPlanPlanAmendments,,,-30100000.000,-404000000.000,,-354800000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,38700000.000,3700000.000,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,-95700000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,-79300000.000
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.750,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.250,,,,,
DefinedContributionPlanCostRecognized,,30800000.000,,,,
Depreciation,415900000.000,367400000.000,337700000.000,354700000.000,331500000.000,152900000.000
DepreciationAndAmortization,549900000.000,481600000.000,435800000.000,474000000.000,454000000.000,204200000.000
DepreciationDepletionAndAmortization,,,,,454000000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,1700000.000,800000.000,400000.000,400000.000
DividendsCash,205200000.000,187100000.000,188500000.000,203100000.000,212600000.000,173000000.000
EarningsPerShareBasic,-0.630,-3.610,1.160,0.590,0.730,-7.090
EarningsPerShareDiluted,-0.630,-3.610,1.150,0.590,0.730,-7.090
EffectOfExchangeRateOnCashAndCashEquivalents,10700000.000,11900000.000,-7500000.000,-40900000.000,-36700000.000,-15800000.000
