,2011-12-31,2012-12-29
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,5000.000,7000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,3000.000,5000.000
BusinessExitCosts,,1912000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-21916000.000,-14638000.000
ComprehensiveIncomeNetOfTax,17010000.000,18926000.000
CostOfRevenue,268544000.000,271164000.000
CurrentFederalTaxExpenseBenefit,,8398000.000
CurrentIncomeTaxExpenseBenefit,,10883000.000
CurrentStateAndLocalTaxExpenseBenefit,,2485000.000
DeferredFederalIncomeTaxExpenseBenefit,,1578000.000
DeferredIncomeTaxExpenseBenefit,1105000.000,1857000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,279000.000
DefinedBenefitPlanServiceCost,,9000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,508000.000
DepreciationDepletionAndAmortization,4975000.000,4953000.000
DividendsCommonStock,3094000.000,64491000.000
EarningsPerShareBasicAndDiluted,5.500,6.160
EffectiveIncomeTaxRateContinuingOperations,,0.402
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.057
GainLossOnInvestments,114000.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,2100000.000,-158000.000
GrossProfit,160939000.000,167874000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,28423000.000,31659000.000
IncomeTaxExpenseBenefit,11418000.000,12740000.000
IncomeTaxExpenseBenefitContinuingOperations,,12740000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,11081000.000
IncomeTaxReconciliationOtherReconcilingItems,,-160000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,1819000.000
IncomeTaxesPaid,12461000.000,8884000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,716000.000,1072000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-2148000.000,1999000.000
IncreaseDecreaseInInventories,832000.000,681000.000
IncreaseDecreaseInOtherCurrentAssets,309000.000,434000.000
IncreaseDecreaseInOtherDeferredLiability,-49000.000,-760000.000
IncreaseDecreaseInOtherNoncurrentAssets,-62000.000,-33000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-560000.000,-668000.000
IncreaseDecreaseInReceivables,439000.000,27000.000
InterestExpense,76000.000,83000.000
InterestPaid,87000.000,86000.000
InvestmentIncomeAmortizationOfPremium,457000.000,362000.000
InvestmentIncomeInterestAndDividend,134000.000,167000.000
LeaseAndRentalExpense,,12589000.000
MarketableSecuritiesRealizedGainLoss,,0.000
MultiemployerPlanPeriodContributions,,4920000.000
NetCashProvidedByUsedInFinancingActivities,-9800000.000,-64491000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9800000.000,-64491000.000
NetCashProvidedByUsedInInvestingActivities,-30484000.000,22594000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-30484000.000,22594000.000
NetCashProvidedByUsedInOperatingActivities,18368000.000,27259000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,18368000.000,27259000.000
NetIncomeLoss,17005000.000,18919000.000
OperatingIncomeLoss,26122000.000,31575000.000
OperatingLeasesRentExpenseContingentRentals,,1038000.000
OperatingLeasesRentExpenseMinimumRentals,,11551000.000
OperatingLeasesRentExpenseNet,,11064000.000
OperatingLeasesRentExpenseSubleaseRentals1,,1525000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,0.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,0.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,5000.000,7000.000
OtherNonoperatingIncomeExpense,2243000.000,0.000
OtherRestructuringCosts,,-331000.000
PaymentsForRepurchaseOfCommonStock,6684000.000,0.000
PaymentsOfDividends,3116000.000,64491000.000
PaymentsToAcquireInvestments,66204000.000,104286000.000
PaymentsToAcquirePropertyPlantAndEquipment,4292000.000,5734000.000
PaymentsToSuppliersAndEmployees,398850000.000,403243000.000
ProceedsFromCustomers,429179000.000,438864000.000
ProceedsFromInterestAndDividendsReceived,587000.000,608000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,37823000.000,132590000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2189000.000,24000.000
ProvisionForDoubtfulAccounts,111000.000,53000.000
RestructuringCharges,,393000.000
RestructuringReserveSettledWithCash,,1850000.000
RevenueRecognitionGiftCardsBreakage,,40000.000
Revenues,429483000.000,439038000.000
SalesRevenueNet,429483000.000,439038000.000
SellingGeneralAndAdministrativeExpense,134817000.000,134387000.000
StockRepurchasedAndRetiredDuringPeriodValue,6684000.000,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,-3000.000
