,2011-09-30,2012-09-30,2013-09-30,2014-09-30
AccretionExpense,7210000.000,7700000.000,8468000.000,9357000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,,651000.000,478000.000,1147000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1532000.000,2767000.000,3448000.000,4727000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,0.000,555000.000,10394000.000,8258000.000
CapitalizedComputerSoftwareAdditions,,,9100000.000,13100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,24918000.000,27045000.000,28877000.000,35454000.000
ComprehensiveIncomeNetOfTax,5865000.000,28297000.000,35263000.000,31929000.000
CostOfGoodsSold,14623000.000,18548000.000,23143000.000,31797000.000
CostOfServices,9136000.000,9004000.000,13803000.000,15136000.000
CostsAndExpenses,121701000.000,132085000.000,136984000.000,166215000.000
CurrentFederalTaxExpenseBenefit,,-176000.000,10350000.000,17859000.000
CurrentForeignTaxExpenseBenefit,,1732000.000,-1076000.000,0.000
CurrentIncomeTaxExpenseBenefit,,1469000.000,10171000.000,19359000.000
CurrentStateAndLocalTaxExpenseBenefit,,-87000.000,897000.000,1500000.000
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,1200000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,2900000.000
DeferredFederalIncomeTaxExpenseBenefit,,-3652000.000,5807000.000,-319000.000
DeferredForeignIncomeTaxExpenseBenefit,,-423000.000,424000.000,0.000
DeferredIncomeTaxExpenseBenefit,0.000,-4346000.000,6662000.000,274000.000
DeferredIncomeTaxesAndTaxCredits,,,,287000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-271000.000,431000.000,593000.000
DefinedContributionPlanCostRecognized,,,516000.000,798414.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,425000.000,,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.500,0.040,0.040
