,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AllocatedShareBasedCompensationExpense,37900000.000,36300000.000,36500000.000,36700000.000,30900000.000,34800000.000,34400000.000,41400000.000,35200000.000,33700000.000,36200000.000,39800000.000,38300000.000,38600000.000,38500000.000,40600000.000,48900000.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,146100000.000,145200000.000,132200000.000,131500000.000,131900000.000,134100000.000,134000000.000,135900000.000,154200000.000,153400000.000,154100000.000,170100000.000,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,50300000.000,30300000.000,,,38800000.000,37200000.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,39400000.000,48600000.000,25600000.000,26400000.000,13700000.000,13200000.000,43100000.000,12300000.000,10000000.000,28200000.000,3600000.000,7700000.000,79800000.000,84800000.000,92700000.000,96200000.000,54500000.000,47800000.000,151000000.000,1800000.000,1800000.000,3400000.000,12800000.000,12700000.000,51700000.000,22200000.000
AvailableForSaleSecuritiesGrossRealizedLosses,3500000.000,1600000.000,2500000.000,2300000.000,2700000.000,2500000.000,2200000.000,3500000.000,2500000.000,5400000.000,4200000.000,3300000.000,4000000.000,11100000.000,1100000.000,13200000.000,700000.000,1700000.000,1500000.000,6400000.000,7300000.000,3100000.000,1300000.000,2900000.000,1300000.000,1100000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,293900000.000,,,,250700000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,38300000.000,,,,11200000.000,,,,,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureOtherPercentageOfNonperformingAssets,0.800,0.850,0.850,-1.600,0.900,0.900,0.850,-1.750,0.800,0.800,0.900,-1.600,0.850,0.850,0.850,-1.650,0.900,0.850,,,0.800,,,,0.950,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,50000000.000,50000000.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,,,,,,57900000.000,,,,49900000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,,,,,,,,,,,,40800000.000,78300000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,513200000.000,,,,-1800300000.000,,,,-82200000.000,,,,57800000.000,,,,-806800000.000,,,,-1358800000.000,,,,-1965200000.000,
CommonStockDividendsPerShareCashPaid,0.490,0.490,0.490,,0.490,0.490,0.490,,0.490,0.490,0.490,,0.490,0.490,0.490,,0.500,0.500,0.500,,0.510,0.510,0.510,,0.520,0.520
ComprehensiveIncomeNetOfTax,1537200000.000,1376200000.000,740300000.000,-494500000.000,1320500000.000,538600000.000,1724900000.000,566100000.000,1330700000.000,1271900000.000,1587700000.000,2288900000.000,773300000.000,755500000.000,-115700000.000,-1011700000.000,-136200000.000,855100000.000,535900000.000,564700000.000,756100000.000,641200000.000,891500000.000,-196300000.000,87900000.000,1292800000.000
CostOfGoodsSold,1180100000.000,1228000000.000,1338100000.000,1321700000.000,1197900000.000,1146700000.000,1203600000.000,1248300000.000,1158300000.000,1165200000.000,1198100000.000,1386500000.000,1222700000.000,1189700000.000,1267000000.000,1253100000.000,1192700000.000,1218400000.000,1236900000.000,1389200000.000,1323000000.000,1465000000.000,1400900000.000,1466000000.000,1327700000.000,1551600000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,,,,,,,30000000.000,,,,30000000.000,,,,35000000.000,
Depreciation,,,,,,,,,,,,,,,,,,216600000.000,,,,,,,,
