,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,5000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,15000.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,24000.000,,,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-10343000.000,,-558000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,0.000,,,,,,,,,,,,,,,,248000.000
AmortizationOfDeferredCharges,,,,,,,,,,,,,,,,,83000.000,,82000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,200000.000,,,,21715985.000,,,,23003985.000,,,,22027484.000,,,,19794500.000
BasicEarningsPerShareProForma,,,,,,,-0.460,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,5582000.000,,3826000.000,732000.000,777000.000,389000.000,520000.000,482000.000,479000.000,240000.000,258000.000,270000.000,268000.000,173000.000,278000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,10944000.000,,-1116000.000,,,,-2569000.000,,,,-3809000.000,,,,-154000.000,,,,-1102000.000
CostOfGoodsSoldSubscription,,,,,,,,,,,,,,,282000.000,,199000.000,0.000,0.000,1000.000,
CostOfRevenue,,,,,,,742000.000,,,,,,374000.000,409000.000,365000.000,478000.000,,,440000.000,,
CostOfServices,,,,,,,,,,,,,,338000.000,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,3000.000,3000.000,3000.000,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,8000.000,,,,28000.000,,,,3000.000
DilutedEarningsPerShareProForma,,,,,,,-0.460,,,,,,,,,,,,,,
DilutiveSecurities,,,,,,,,,,,,,,,,,,0.000,0.000,,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,15000.000,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,479000.000,1149000.000,9675000.000,,0.000,0.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,-0.760,,-0.300,-0.200,-0.190,,-0.190,-0.160,-0.130,,-0.090,0.210,-0.050,0.740,-0.060
EarningsPerShareBasicAndDiluted,-0.020,0.100,1.430,-0.190,-0.090,-0.100,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,,-0.760,,-0.300,-0.200,-0.190,,-0.190,-0.160,-0.130,,-0.090,0.120,-0.050,0.490,-0.060
GainLossOnSaleOfBusiness,,,,,0.000,,,,,,,,,,,,,,,,
GainOnSaleOfInvestments,,,,,,3000.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,677000.000,532000.000,832000.000,1192000.000,563000.000,601000.000,69000.000,-670000.000,259000.000,248000.000,463000.000,1086000.000,323000.000,367000.000,327000.000,332000.000,229000.000,184000.000,169000.000,232000.000,194000.000
GrossProfit,,,,,,,214000.000,,0.000,6000.000,70000.000,1990000.000,-362000.000,-202000.000,-243000.000,1496000.000,453000.000,42000.000,290000.000,1686000.000,
