,2013-03-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,2000.000,2000.000,2000.000,2000.000,2399.000,0.000,250000.000,401685.000
AccountsPayableCurrent,,,,,,,4711.000,39275.000,44131.000,42789.000,46936.000,61156.000,62619.000,14831.000
AccountsPayableRelatedPartiesCurrent,,,,,,22569.000,27466.000,20000.000,0.000,0.000,10000.000,10000.000,10950.000,0.000
AccountsReceivableNetCurrent,,,,,,,2480.000,1330.000,1632.000,5931.000,500.000,500.000,250.000,0.000
AccruedLiabilitiesCurrent,,,,,,,17984.000,44156.000,12259.000,18947.000,29853.000,150818.000,112912.000,117585.000
AdditionalPaidInCapital,,,,89496.000,89496.000,-76405.000,594130.000,675130.000,2995295.000,3255785.000,3800699.000,3929029.000,4326019.000,4536837.000
Assets,,85801.000,9214.000,0.000,0.000,0.000,13709.000,16616.000,16911.000,20390.000,18170.000,16647.000,448411.000,652101.000
AssetsCurrent,,,,,,,5381.000,7140.000,5365.000,9209.000,7122.000,4889.000,255331.000,407736.000
AssetsFairValueDisclosure,,,,,,,4744.000,5892.000,7962.000,7597.000,7464.000,8174.000,11419.000,12244.000
Cash,,,9214.000,,,0.000,901.000,3810.000,1733.000,1278.000,1758.000,2999.000,3969.000,6051.000
CashAndCashEquivalentsAtCarryingValue,,85801.000,9214.000,0.000,0.000,,,,,,,,,
CommonStockOtherSharesOutstanding,,7500000.000,7500000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,7500000.000,7500000.000,7500000.000,7500000.000,173401200.000,174181200.000,174181200.000,183016200.000,184526200.000,94438650.000,95038650.000,99268317.000,105171035.000
CommonStockSharesOutstanding,,,,7500000.000,7500000.000,173401200.000,174181200.000,174181200.000,183016200.000,184526200.000,94438650.000,95038650.000,99268317.000,105171035.000
CommonStockValue,,96996.000,96996.000,7500.000,7500.000,173401.000,174181.000,174181.000,183016.000,184526.000,94439.000,95039.000,99268.000,105171.000
ConvertibleDebt,,,,,,,,22500.000,72500.000,142500.000,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,19349.000,,,,
ConvertibleNotesPayable,,,,,,,,,,63048.000,,,,
ConvertibleNotesPayableCurrent,,,,,,,,4636.000,15771.000,23699.000,44521.000,73836.000,106233.000,38112.000
DebtInstrumentFaceAmount,,,,,,,,,,,,100000.000,150000.000,50000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,17864.000,56729.000,79452.000,,26164.000,43767.000,11888.000
DeferredCompensationEquity,,,,,,,,,470137.000,320137.000,170137.000,20137.000,0.000,0.000
DeferredIncomeTaxLiabilities,,,,,,,0.000,,,,0.000,,,
DeferredRevenueCurrent,,,,,,,,8167.000,,,,,,
DeferredTaxAssetsGross,,,,,,,371276.000,,,,1980163.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,371276.000,,,,1071797.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,0.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,908366.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,371276.000,,,,1980163.000,,,
DeferredTaxLiabilitiesDeferredExpense,,,,,,,0.000,,,,0.000,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,23918.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,23918.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,29395.000,82230.000,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,83126.000,81026.000,45000.000,0.000,99000.000,158405.000
DueToRelatedPartiesNoncurrent,,,,,,,194355.000,194355.000,194355.000,194355.000,126250.000,122788.000,151933.000,203190.000
FDICIndemnificationAsset,,250000.000,,,,,,,,,,,,
FinancialLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,23918.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,411.000,550.000,,,1054.000,1254.000
FiniteLivedIntangibleAssetsFairValueDisclosure,,,,,,,4744.000,5892.000,7962.000,7597.000,7464.000,8174.000,11419.000,12244.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,11419.000,12244.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,8373.000,8147.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,4744.000,5892.000,7962.000,7597.000,7464.000,8174.000,10365.000,10990.000
InventoryNet,,,,,,,,,,,2465.000,1390.000,1112.000,0.000
Liabilities,,,,0.000,0.000,22569.000,244516.000,310589.000,349642.000,400165.000,302560.000,423998.000,545767.000,558491.000
LiabilitiesAndStockholdersEquity,,85801.000,9214.000,0.000,0.000,0.000,13709.000,16616.000,16911.000,20390.000,18170.000,16647.000,448411.000,652101.000
LiabilitiesCurrent,,,,0.000,0.000,22569.000,50161.000,116234.000,155287.000,186461.000,176310.000,301210.000,393834.000,355301.000
LiabilitiesNoncurrent,,,,,,,194355.000,194355.000,194355.000,213704.000,126250.000,122788.000,151933.000,203190.000
NotesPayableCurrent,,,,,,,,,,20000.000,0.000,5400.000,2120.000,2450.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,196224.000,,,,66799.000,60817.000,54835.000,48853.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,44016.000,,,,23928.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,12096.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,48048.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,46704.000,,,,18943.000,18943.000,18943.000,18943.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,45360.000,,,,23928.000,23928.000,23928.000,23928.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,17946.000,11964.000,5982.000
OperatingLossCarryforwards,,,,,,,986649.000,,,,1980163.000,,,
OtherAssets,,,,,,,3584.000,3584.000,3584.000,3584.000,3584.000,3584.000,182715.000,233375.000
OtherLiabilitiesCurrent,,,,0.000,0.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,0.001,0.001,,,,,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,1000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,948022.000,,,
PreferredStockSharesOutstanding,,,,,,,,,,,948022.000,,,
PreferredStockValue,,,,,,,,,,,948.000,948.000,948.000,948.000
RetainedEarningsAccumulatedDeficit,,18200.000,-5552.000,-96996.000,-96996.000,-119565.000,-999118.000,-1143284.000,-3040905.000,-3499949.000,-4010338.000,-4412230.000,-4523591.000,-4549346.000
StockholdersEquity,,85801.000,9214.000,0.000,0.000,-22569.000,-230807.000,-293973.000,-332731.000,-379775.000,-284390.000,-407351.000,-97356.000,93610.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,0.000,0.000,-22569.000,-230807.000,-293973.000,-332731.000,-379775.000,-284390.000,-407351.000,-97356.000,93610.000
