,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,,,,,,,,,,,,,57344.000,57344.000,57344.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-14717.000,,,,-1965.000,,,,-115012.000,,
CashPeriodIncreaseDecrease,-59848.000,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,0.000,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,
EarningsPerShareBasicAndDiluted,,,0.000,,-0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,0.000,-0.000,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,8848.000,,
GeneralAndAdministrativeExpense,42163.000,28132.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-46200.000,,-20000.000,,,,-15500.000,,,,-146889.000,,
IncomeTaxReconciliationNondeductibleExpense,,,,,,,,,,,,,0.000,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,,,,,,,0.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-5000.000,,-2900.000,,,,-2300.000,,,,-21659.000,,
IncomeTaxesPaid,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,1800.000,,,,8842.000,,,,87656.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,40369.000,,,,40369.000,,,,62500.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,1500.000,,,,6982.000,,
InterestIncomeOther,-90.000,-156.000,130.000,605.000,-114.000,-106.000,88.000,501.000,61.000,50.000,44.000,31.000,11.000,0.000,3.000
InterestPaidNet,,,,,,,,,,,,,0.000,,
LaborAndRelatedExpense,,,,,40825.000,40369.000,40369.000,40368.000,40369.000,40369.000,40369.000,63430.000,71348.000,71348.000,71348.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,13000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,13000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-59848.000,,,,-14717.000,,,,-1965.000,,,,-128012.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-59848.000,,,,-14717.000,,,,-1965.000,,,,-128012.000,,
NetIncomeLoss,,,-48041.000,,-58776.000,-70485.000,-48954.000,-54793.000,-54566.000,-49877.000,-57810.000,-269670.000,-351342.000,-357799.000,-178495.000
NetInvestmentIncome,-53493.000,,,,,,,,,,,,,,
OperatingExpenses,53583.000,47282.000,48171.000,173349.000,58890.000,70591.000,49042.000,54854.000,54627.000,49927.000,57854.000,269620.000,351353.000,357799.000,400527.000
OperatingIncomeLoss,,,,,,,,,,,,,-351353.000,-357799.000,-400527.000
OtherExpenses,-90.000,-156.000,-130.000,-113.000,114.000,106.000,-88.000,237.000,61.000,50.000,44.000,-50.000,11.000,0.000,222031.000
OtherInterestAndDividendIncome,,,,,,,,,,,,,,,-222028.000
OtherOperatingIncome,-53583.000,-47282.000,-48171.000,-173349.000,-58890.000,-70591.000,-49042.000,-54854.000,-54627.000,-49927.000,-57854.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,5000.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,,,500000.000,,
ProceedsFromNotesPayable,,,,,,,,,,,,,8000.000,,
ProfessionalFees,,,,,12244.000,24289.000,5605.000,8641.000,10957.000,7060.000,14949.000,110269.000,93165.000,93015.000,126098.000
