,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,4351000.000,3596000.000,3039000.000,3116000.000,9681000.000,12316000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3807000.000,4374000.000,5056000.000,7188000.000,6579000.000,5545000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,673000.000,642000.000,732000.000,756000.000,134000.000,-145000.000
AdvertisingExpense,2500000.000,3000000.000,2100000.000,,,
AllocatedShareBasedCompensationExpense,,,5200000.000,7100000.000,6500000.000,5500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,173771.000,,,,,
AssetImpairmentCharges,0.000,10348000.000,6872000.000,726000.000,2502000.000,208000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,2.080,1.770,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,2.060,1.760,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,35802000.000,30799000.000,,,,
BusinessAcquisitionsProFormaRevenue,823440000.000,845552000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,1800000.000,1300000.000
CashAcquiredFromAcquisition,0.000,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,9103000.000,6883000.000,40442000.000,19106000.000,-66831000.000,3738000.000
CommonStockDividendsPerShareCashPaid,0.150,0.150,0.150,0.150,0.150,0.150
ComprehensiveIncomeNetOfTax,25858000.000,32289000.000,54198000.000,12543000.000,-22179000.000,-172000.000
ConcentrationRiskPercentage1,,0.100,0.050,0.050,0.050,0.100
CostOfGoodsAndServicesSold,596954000.000,604009000.000,590207000.000,584426000.000,456935000.000,407144000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,5600000.000,,,,,
CurrentFederalTaxExpenseBenefit,-435000.000,3768000.000,2284000.000,3916000.000,705000.000,-232000.000
CurrentForeignTaxExpenseBenefit,12786000.000,6853000.000,7831000.000,10455000.000,11023000.000,10823000.000
CurrentIncomeTaxExpenseBenefit,13255000.000,11792000.000,11138000.000,15615000.000,11784000.000,10316000.000
CurrentStateAndLocalTaxExpenseBenefit,904000.000,1171000.000,1023000.000,1244000.000,56000.000,-275000.000
DeferredFederalIncomeTaxExpenseBenefit,11970000.000,-1269000.000,-176000.000,-967000.000,2618000.000,-8992000.000
DeferredForeignIncomeTaxExpenseBenefit,-11862000.000,415000.000,6294000.000,-1594000.000,-887000.000,-3328000.000
DeferredIncomeTaxExpenseBenefit,307000.000,-832000.000,5778000.000,-2740000.000,781000.000,-10737000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,199000.000,22000.000,-340000.000,-179000.000,-950000.000,1583000.000
DefinedBenefitPlanActualReturnOnPlanAssets,-659000.000,3254000.000,4585000.000,1440000.000,-457000.000,1904000.000
DefinedBenefitPlanActuarialGainLoss,,5686000.000,-4967000.000,10734000.000,-2077000.000,-2932000.000
DefinedBenefitPlanActuarialNetGainsLosses,5529000.000,,,,,
DefinedBenefitPlanAdministrationExpenses,,0.000,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,-341000.000,-631000.000,-765000.000,-506000.000,-843000.000,-893000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,-631000.000,-765000.000,-506000.000,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,0.000,0.000,0.000,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,0.000,,,,,
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,843000.000,905000.000,594000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,631000.000,765000.000,506000.000,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.080,0.070,0.070,0.072,0.072,0.068
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,5500000.000,4600000.000,5000000.000,6400000.000,500000.000,1200000.000
DefinedBenefitPlanBenefitsPaid,-1654000.000,-1859000.000,-1839000.000,1910000.000,1996000.000,2092000.000
DefinedBenefitPlanContributionsByEmployer,3245000.000,1995000.000,1995000.000,1995000.000,1996000.000,1395000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,2438000.000,2126000.000,2366000.000,2788000.000,2655000.000,2562000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,-843000.000,-905000.000,-594000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,0.000,0.000,0.000
DefinedBenefitPlanInterestCost,2161000.000,2054000.000,1963000.000,2181000.000,2193000.000,2185000.000
