,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccruedLiabilitiesCurrent,,,,,24644.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,758.000,986.000,1214.000,1441.000,
AdditionalPaidInCapital,,39000.000,39000.000,39000.000,39000.000
Assets,13102.000,13132.000,12781.000,12401.000,38959.000
AssetsCurrent,,,,,26975.000
Cash,208.000,465.000,342.000,189.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockValue,4000.000,5000.000,5000.000,5000.000,5000.000
DueToRelatedPartiesCurrent,100.000,750.000,750.000,750.000,
DueToRelatedPartiesNoncurrent,,,,,100000.000
InterestPayableCurrent,,,,,667.000
InterestReceivable,,,,,667.000
Liabilities,100.000,750.000,750.000,750.000,132016.000
LiabilitiesAndStockholdersEquity,13102.000,13132.000,12781.000,12401.000,38959.000
OtherAccruedLiabilitiesCurrent,,,,,6705.000
PrepaidExpenseCurrent,,,,,26975.000
PropertyPlantAndEquipmentNet,13653.000,13653.000,13653.000,13653.000,11984.000
RetainedEarningsAccumulatedDeficit,9002.000,-31618.000,-31969.000,-32349.000,-137057.000
StockholdersEquity,13002.000,12382.000,12031.000,11651.000,-93057.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13002.000,12382.000,12031.000,11651.000,-93057.000
