,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,58333.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,51250.000,,,,293316.000,
AssetImpairmentCharges,,,,,707704.000,720853.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,9253.000,2429.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2866.000,,,,-14192.000,,,,94397.000,
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,,,,,,,18302.000,28048.000
CostOfRevenue,,,,,,,,,590079.000,614000.000
Depreciation,,,,,12030.000,8759.000,,,,
DepreciationAndAmortization,,5067.000,5612.000,,12030.000,12130.000,46981.000,-5278.000,34535.000,39845.000
DepreciationDepletionAndAmortization,,,,,,,,,52837.000,
DerivativeGainLossOnDerivativeNet,,,,,-86413.000,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000
GainLossOnDispositionOfAssets,,,,,719.000,-1.000,,,,
GainLossOnPriceRiskDerivativesNet,,,,,-86413.000,-120755.000,-203696.000,-1023676.000,106243.000,-85035.000
GrossProfit,4813.000,5600.000,6399.000,,,,,,78377.000,218723.000
IncomeLossAttributableToNoncontrollingInterest,,,,,-4721.000,-5017.000,-5321.000,-11829.000,4736.000,4554.000
IncomeLossAttributableToParent,,,,,-64883.000,-335483.000,-415543.000,-1709293.000,-825717.000,-469434.000
IncomeLossFromContinuingOperations,,,,,-103545.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,-103545.000,-130522.000,,,,
IncreaseDecreaseInAccountsPayable,-2252.000,,,,25888.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-11409.000,,,,221243.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,4560.000,,,,,
IncreaseDecreaseInAccountsReceivable,-4813.000,,,,4805.000,,,,-210271.000,
IncreaseDecreaseInCustomerDeposits,,,,,18975.000,,,,128549.000,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,28420.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,40000.000,
IncreaseDecreaseInPrepaidExpense,,,,,5000.000,,,,-11876.000,
IncreaseDecreaseInSecurityDeposits,,,,,-6476.000,,,,-4190.000,
InterestExpense,,,,,-51753.000,89222.000,44397.000,242416.000,-323422.000,97987.000
InterestPaid,,,,,91.000,,,,,
NetCashProvidedByUsedInFinancingActivities,37500.000,,,,-3263.000,,,,135332.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,37500.000,,,,-3263.000,,,,135332.000,
NetCashProvidedByUsedInInvestingActivities,-2194.000,,,,-9253.000,,,,-33244.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2194.000,,,,-9253.000,,,,-33244.000,
NetCashProvidedByUsedInOperatingActivities,-32440.000,,,,-1676.000,,,,-7691.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32440.000,,,,-1676.000,,,,-7691.000,
NetIncomeLoss,-25376.000,-774766.000,-320152.000,-335941.000,-69604.000,-340500.000,-420864.000,-1721122.000,-820981.000,-464880.000
OperatingExpenses,30188.000,780366.000,326551.000,285431.000,274269.000,235128.000,289419.000,52805.000,469693.000,500581.000
OperatingIncomeLoss,,,,,,-130522.000,-172771.000,,-391316.000,-281858.000
OtherNonoperatingExpense,,,,,,209978.000,248093.000,,-429665.000,183022.000
OtherNonoperatingIncomeExpense,,,,,-33941.000,,,,,
PaymentsForLeasingCostsCommissionsAndTenantImprovements,,,,,3921.000,,,,,
PaymentsToAcquireMachineryAndEquipment,2194.000,,,,5332.000,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,,26314.000,
ProceedsFromConvertibleDebt,,,,,,,,,70000.000,
ProceedsFromIssuanceOfCommonStock,17500.000,,,,,,,,,
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,,,,,,114500.000,
ProceedsFromLinesOfCredit,,,,,,,,,-31687.000,
ProceedsFromPreviousAcquisition,,,,,,,,,-6930.000,
ProceedsFromRelatedPartyDebt,20000.000,,,,,,,,80000.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,-97481.000,
ProfitLoss,-25376.000,-774766.000,,,,,,,,
RevenueEnvironmentalRemediationServices,,,,,39638.000,40019.000,,,,
Revenues,4813.000,5600.000,6399.000,108387.000,170724.000,104606.000,116648.000,168983.000,668456.000,832723.000
SalesRevenueNet,4813.000,5600.000,6399.000,108387.000,170724.000,104606.000,116648.000,168983.000,668456.000,832723.000
SellingGeneralAndAdministrativeExpense,30188.000,775299.000,320939.000,279100.000,262239.000,222998.000,242438.000,58083.000,435158.000,460736.000
ShareBasedCompensation,,,,,48999.000,,,,166924.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,-1000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,4000000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,,0.004,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,0.013,
StockIssuedDuringPeriodSharesPurchaseOfAssets,5000000.000,,,,,,,,,
StockOptionPlanExpense,,,,,,,,,17208.000,16875.000
TechnologyServicesRevenue,,,,,131086.000,64587.000,32939.000,26670.000,99878.000,87297.000
WeightedAverageBasicSharesOutstandingProForma,291660244.000,327581025.000,353102137.000,-640673635.000,399435484.000,406064579.000,513768896.000,-804389135.000,883348109.000,949078911.000
