,2011-12-31
AmortizationOfFinancingCostsAndDiscounts,-249000.000
AssetImpairmentCharges,2866000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11082000.000
CostOfGoodsSold,722396000.000
CostOfGoodsSoldDirectLabor,287010000.000
CostOfGoodsSoldOverhead,174740000.000
CostsAndExpenses,828776000.000
DeferredIncomeTaxesAndTaxCredits,769000.000
DepreciationAndAmortization,36118000.000
DepreciationDepletionAndAmortization,36118000.000
EarningsPerShareBasicAndDiluted,-0.560
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,17000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,17000.000
FoodAndBeverageCostOfSales,260646000.000
FoodAndBeverageRevenue,826156000.000
FranchiseRevenue,931000.000
GainLossOnSaleOfOtherAssets,-148000.000
GeneralAndAdministrativeExpense,31938000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-11314000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-11969000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.560
IncomeLossFromDiscontinuedOperationsNetOfTax,-171000.000
IncomeTaxExpenseBenefit,655000.000
IncreaseDecreaseInAccountsPayableTrade,-511000.000
IncreaseDecreaseInAccruedLiabilities,-5453000.000
IncreaseDecreaseInDeferredRevenue,1355000.000
IncreaseDecreaseInInventories,162000.000
IncreaseDecreaseInOtherOperatingAssets,-252000.000
IncreaseDecreaseInOtherOperatingCapitalNet,2094000.000
IncreaseDecreaseInReceivables,1910000.000
InterestIncomeExpenseNet,-9624000.000
MarketingAndAdvertisingExpense,35458000.000
NetCashProvidedByUsedInFinancingActivities,-117772000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-117772000.000
NetCashProvidedByUsedInInvestingActivities,87644000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,87644000.000
NetCashProvidedByUsedInOperatingActivities,19046000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,19046000.000
NetIncomeLoss,-12140000.000
NonoperatingIncomeExpense,-9625000.000
OperatingIncomeLoss,-1689000.000
OtherNonoperatingIncomeExpense,-1000.000
PaymentsForProceedsFromOtherInvestingActivities,-83000.000
PaymentsOfFinancingCosts,1326000.000
PaymentsToAcquireProductiveAssets,17211000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,615000.000
ProceedsFromSaleOfProductiveAssets,2938000.000
RecognitionOfDeferredRevenue,1328000.000
RepaymentsOfLongTermCapitalLeaseObligations,1697000.000
RepaymentsOfSeniorDebt,115205000.000
RestructuringCostsAndAssetImpairmentCharges,2290000.000
Revenues,827087000.000
SaleLeasebackTransactionNetProceeds,105000000.000
SalesRevenueNet,827087000.000
ShareBasedCompensation,1961000.000
StockIssuedDuringPeriodValueShareBasedCompensation,1961000.000
