,2015-04-30,2015-07-31,2016-01-31,2016-04-30,2016-06-30,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-42.000,,,,3615249.000
ComprehensiveIncomeNetOfTax,,,,,,1434395.000,2157218.000
ConcentrationRiskPercentage1,,,,,,,0.100
CostOfGoodsSold,,0.000,0.000,,,,
CurrentIncomeTaxExpenseBenefit,0.000,,,,,,
Depreciation,,,,,,53629.000,29695.000
DepreciationAndAmortization,,,,,,,29695.000
EarningsPerShareBasicAndDiluted,0.000,,,0.000,-0.000,0.000,0.010
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,65562.000
GeneralAndAdministrativeExpense,0.000,,,2261.000,,,
GrossProfit,,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,1961785.000,2635016.000
IncomeTaxExpenseBenefit,,,,,,503232.000,641728.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,658754.000
IncomeTaxReconciliationNondeductibleExpense,,,,,,,-17026.000
IncomeTaxesPaidNet,,,,,,,170144.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-212965.000
IncreaseDecreaseInAccountsReceivable,,,,,,,-152074.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,275494.000
IncreaseDecreaseInOtherAccountsPayable,,,,,,,1579337.000
IncreaseDecreaseInPrepaidExpense,,,,,,,48357.000
InvestmentIncomeInterest,,,,,,23657.000,30852.000
NetCashProvidedByUsedInFinancingActivities,,,3350.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3350.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,-240959.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,-240959.000
NetCashProvidedByUsedInOperatingActivities,,,-3392.000,,,,3790646.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3392.000,,,,3790646.000
NetIncomeLoss,-3301.000,-18520.000,-3742.000,5969.000,,1458553.000,1993288.000
NonoperatingIncomeExpense,,,,7957.000,,39187.000,26880.000
OperatingExpenses,3301.000,18520.000,3742.000,2261.000,,5151954.000,5278763.000
OperatingIncomeLoss,-3301.000,-18520.000,-3742.000,-2261.000,,1922598.000,2608136.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,-24158.000,87058.000
OtherDepreciationAndAmortization,,,350.000,,,,
OtherNonoperatingIncomeExpense,,,,,,17016.000,-2225.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-76872.000
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,240959.000
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,
ProceedsFromRepaymentsOfDebt,,,3350.000,,,,
ProfitLoss,,,-3742.000,,,,
Revenues,0.000,0.000,0.000,,,,
SalesRevenueGoodsNet,,0.000,0.000,,,7074552.000,7886899.000
SalesRevenueNet,0.000,0.000,0.000,,,,
SellingGeneralAndAdministrativeExpense,3301.000,18520.000,3742.000,,,5016297.000,5204851.000
TaxesOther,,,,,,82028.000,44217.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,5460000.000,5460000.000,337559348.000,361820246.000
