,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,546402.000,,,,,
AccountsPayableCurrent,281537.000,,233121.000,205151.000,203222.000,204108.000,217142.000
AccountsPayableRelatedPartiesCurrent,,,,25000.000,25000.000,1773.000,
AccruedLiabilitiesCurrent,275430.000,,550180.000,563180.000,550180.000,574371.000,574156.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2226.000,-2226.000,,,,,
AdditionalPaidInCapital,95985767.000,95985767.000,,,,,
AdditionalPaidInCapitalCommonStock,,,135578056.000,135578056.000,135578056.000,135592119.000,135676494.000
Assets,,,,,0.000,0.000,0.000
AssetsCurrent,,,,,0.000,0.000,0.000
Cash,,,,,,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,1802718.000,1802718.000,103854499.000,103854499.000,103854499.000,103854499.000,103854489.000
CommonStockSharesOutstanding,1802718.000,1802718.000,103853499.000,103854499.000,103854499.000,103854499.000,103854489.000
CommonStockValue,1803.000,1803.000,103855.000,103855.000,103855.000,103855.000,103855.000
ConvertibleNotesPayableCurrent,,,445082.000,457794.000,483222.000,495935.000,508648.000
CumulativeDividends,,,,,452075.000,,557075.000
DebtInstrumentUnamortizedPremium,,,94174.000,94174.000,94174.000,94174.000,94174.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,15321042.000,
DeferredTaxAssetsValuationAllowance,,,,,,-15321042.000,
DividendsPayableCurrent,188712.000,242075.000,,,,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,53979.000,82979.000,109762.000,7500.000,37500.000
DueToRelatedPartiesCurrent,,,31000.000,,,,
InterestPayableCurrent,,,,,,,4140.000
Liabilities,3145382.000,3262954.000,1313362.000,1334104.000,1389624.000,1444809.000,1506765.000
LiabilitiesAndStockholdersEquity,,,,,0.000,0.000,0.000
LiabilitiesCurrent,3145382.000,3262954.000,1313362.000,1334104.000,1389624.000,1444809.000,1506765.000
NotesPayable,,,,,18238.000,161122.000,169319.000
NotesPayableRelatedPartiesClassifiedCurrent,442324.000,258612.000,,,,,
OtherAssetsNoncurrent,,,,,0.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001
PreferredStockSharesAuthorized,,,,,,5000000.000,5000000.000
PreferredStockValue,,310.000,,,,,
RetainedEarningsAccumulatedDeficit,-99106227.000,-99223799.000,-136970774.000,-136991516.000,-137047036.000,-137116284.000,-137262615.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,15750.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,750000.000,750000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.450,0.450
ShortTermBankLoansAndNotesPayable,1957379.000,2215865.000,,,,,
StockholdersEquity,-3145382.000,-3262954.000,-1313362.000,-1334104.000,-1389624.000,-1444809.000,-1506765.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,-1389624.000,-1444809.000,-1506765.000
TemporaryEquityLiquidationPreference,,,,3750000.000,,,
TreasuryStockShares,,,10.000,10.000,10.000,,10.000
TreasuryStockValue,24809.000,24809.000,24809.000,24809.000,24809.000,24809.000,24809.000
