,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-272941.000,,,,8881.000,,,,698873.000,,
ComprehensiveIncomeNetOfTax,,,,,,-183916.000,-91566.000,59537.000,-205665.000,-303689.000,-171224.000,-96694.000
CostOfRevenue,179668.000,219279.000,81534.000,94035.000,221067.000,115216.000,89381.000,96929.000,88884.000,141514.000,79522.000,91641.000
DepreciationAndAmortization,37516.000,38447.000,36561.000,37264.000,37653.000,33445.000,5991.000,23992.000,58526.000,11422.000,2430.000,2456.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,-0.010,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,-1005.000,,,,15074.000,,,,-16224.000,,
GrossProfit,-32959.000,23054.000,30873.000,34997.000,78336.000,35936.000,49346.000,36012.000,62557.000,7272.000,5997.000,20288.000
HomeBuildingCosts,58625.000,123499.000,0.000,0.000,97481.000,0.000,0.000,0.000,0.000,47145.000,0.000,0.000
HomeBuildingRevenue,-6519.000,142423.000,0.000,0.000,126159.000,0.000,0.000,0.000,0.000,80650.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-255705.000,-206344.000,-154566.000,-134691.000,-159183.000,-178173.000,-157551.000,-160301.000,-118512.000,-268351.000,-181853.000,-152531.000
IncomeTaxExpenseBenefit,0.000,0.000,162.000,152.000,542.000,142.000,142.000,104.000,1822.000,-1738.000,0.000,74.000
IncomeTaxesPaid,,0.000,,,,153.000,,,,113.000,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,95381.000,,,,92845.000,,,,96421.000,,
IncreaseDecreaseInAccountsReceivable,,432.000,,,,15067.000,,,,44753.000,,
IncreaseDecreaseInCustomerDeposits,,-103419.000,,,,24307.000,,,,-4409.000,,
IncreaseDecreaseInDeferredRevenue,,10394.000,,,,0.000,,,,6683.000,,
IncreaseDecreaseInInventories,,-112830.000,,,,-4262.000,,,,-37206.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,645.000,,,,-6552.000,,,,-782725.000,,
InterestExpense,,,,,,,,,,,38014.000,57894.000
InterestPaid,,37101.000,,,,45799.000,,,,39328.000,,
