,2012-06-30
AmortizationOfIntangibleAssets,27000000.000
BusinessExitCosts,2000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,25000000.000
CostOfGoodsSold,1028000000.000
DepreciationDepletionAndAmortization,86000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,51000000.000
IncomeTaxExpenseBenefit,20000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,17000000.000
IncomeTaxReconciliationOtherAdjustments,2000000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,1000000.000
InterestExpense,81000000.000
InterestIncomeExpenseNet,-47000000.000
InvestmentIncomeInterest,34000000.000
NetIncomeLoss,31000000.000
OperatingIncomeLoss,98000000.000
OtherCostAndExpenseOperating,9000000.000
RestructuringAndRelatedCostCostIncurredToDate,4000000.000
RestructuringCostsAndAssetImpairmentCharges,4000000.000
Revenues,1242000000.000
SalesRevenueNet,1242000000.000
SellingGeneralAndAdministrativeExpense,76000000.000
SeveranceCosts,2000000.000
