,2012-03-31,2013-03-31,2014-03-31
AdjustmentForAmortization,0.000,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,0.000,,
AssetImpairmentCharges,,0.000,
AssetManagementCosts,60583.000,53500.000,44082.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,5613.000,-10607.000
CashPeriodIncreaseDecrease,-7795.000,,
DebtInstrumentDecreaseForgiveness,80000.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,0.000,24314.000,
GainLossOnSaleOfBusiness,,,14246.000
GainLossOnSaleOfEquityInvestments,0.000,,
GainLossOnSaleOfProperties,0.000,,
GainOnSaleOfInvestments,,25509.000,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,25000.000
IncomeLossFromEquityMethodInvestments,0.000,,
IncomeTaxesPaidNet,800.000,,
IncreaseDecreaseInAccountsPayable,,10609.000,-10609.000
IncreaseDecreaseInAccruedLiabilities,-3940.000,,
IncreaseDecreaseInDueToRelatedParties,134652.000,110393.000,223344.000
IncreaseDecreaseInOtherOperatingAssets,,-16350.000,3433.000
InterestIncomeExpenseNet,,,2.000
InvestmentIncomeInterest,4.000,4.000,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.010,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,0.990,0.999
NetCashProvidedByUsedInInvestingActivities,0.000,24314.000,14246.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,24314.000,14246.000
NetCashProvidedByUsedInOperatingActivities,-7795.000,-18701.000,-24853.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7795.000,-18701.000,-24853.000
NetIncomeLoss,-138507.000,-99039.000,-226775.000
NetIncomeLossAllocatedToGeneralPartners,-1385.000,-990.000,-2268.000
NetIncomeLossAllocatedToLimitedPartners,-137122.000,-98049.000,-224507.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,-5.480,-3.940,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-9.030
OperatingExpenses,140711.000,123357.000,241023.000
OperatingIncomeLoss,-138511.000,-123357.000,-241023.000
OtherAssetImpairmentCharges,0.000,,
OtherCostAndExpenseOperating,26821.000,18117.000,21608.000
PartnersCapitalAccountContributions,80000.000,,
PartnersCapitalAccountPublicSaleOfUnits,,24918175.000,24918175.000
PartnersCapitalAccountUnitsAcquisitions,,9.000,
PartnersCapitalAccountUnitsSaleOfUnits,,25000.000,25000.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,,25000.000
PaymentForManagementFee,,,5000.000
PaymentsForMergerRelatedCosts,,,1750000.000
PaymentsForProceedsFromLimitedPartnership,0.000,,
ProceedsFromCollectionOfAdvanceToAffiliate,0.000,,
ProceedsFromLimitedPartnershipInvestments,0.000,,14246.000
ProceedsFromSaleOfEquityMethodInvestments,,24314.000,
ProceedsFromSaleOfInterestInPartnershipUnit,,31000.000,
ProfessionalFees,53307.000,51740.000,169283.000
ProvisionForDoubtfulAccounts,0.000,,
RevenueFromRelatedParties,2200.000,,
Revenues,2200.000,,
SalesRevenueNet,2200.000,,
SellingExpense,,,11186.000
WeightedAverageLimitedPartnershipUnitsOutstanding,25000.000,24903.000,24853.000
