,2011-07-03,2011-10-02
CostOfGoodsAndServicesSold,2382000.000,2544000.000
EarningsPerShareBasic,0.040,0.040
EarningsPerShareDiluted,0.040,0.040
GeneralAndAdministrativeExpense,335000.000,363000.000
GrossProfit,1503000.000,1523000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,282000.000,278000.000
IncomeTaxExpenseBenefit,91000.000,89000.000
InvestmentIncomeInterest,2000.000,2000.000
NetIncomeLoss,191000.000,189000.000
OperatingExpenses,1223000.000,1247000.000
OperatingIncomeLoss,280000.000,276000.000
ResearchAndDevelopmentExpense,309000.000,332000.000
Revenues,3885000.000,4067000.000
SalesRevenueNet,3885000.000,4067000.000
SellingAndMarketingExpense,579000.000,552000.000
WeightedAverageNumberOfDilutedSharesOutstanding,4613000.000,4579000.000
WeightedAverageNumberOfSharesOutstandingBasic,4348000.000,4350000.000
