,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-716000.000,-1357000.000,-642000.000,-1070000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,2921000.000,21849000.000,38688000.000,42181000.000
AdjustmentsToAdditionalPaidInCapitalStockSplit,1000.000,,,
AllocatedShareBasedCompensationExpense,,21849000.000,38667000.000,42202000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,241000.000,341000.000
AmortizationOfIntangibleAssets,2880000.000,4237000.000,9871000.000,15185000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3255052.000,8676027.000,11238247.000,11640383.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,20115000.000,1992000.000,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,7415000.000,0.000,0.000,
CapitalExpendituresIncurredButNotYetPaid,361000.000,790000.000,782000.000,652000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,39106000.000,-22043000.000,108316000.000,-73175000.000
ComprehensiveIncomeNetOfTax,-38928000.000,-81878000.000,-97241000.000,-210062000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1901000.000,-3750000.000,-3422000.000,-3683000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-40829000.000,-85628000.000,-100663000.000,-213745000.000
CostOfGoodsSold,,11035000.000,40746000.000,37709000.000
CostOfServices,,8225000.000,23183000.000,23930000.000
CurrentFederalTaxExpenseBenefit,,,22000.000,-17000.000
CurrentForeignTaxExpenseBenefit,,,-123000.000,-393000.000
DeferredFederalIncomeTaxExpenseBenefit,,,1732000.000,1396000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-1003000.000,-5177000.000
DeferredIncomeTaxExpenseBenefit,,0.000,1117000.000,-3467000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,388000.000,314000.000
DefinedContributionPlanCostRecognized,598000.000,776000.000,1157000.000,1857000.000
Depreciation,4325000.000,6178000.000,7872000.000,9387000.000
DepreciationAndAmortization,7205000.000,,,
DepreciationDepletionAndAmortization,,10415000.000,17743000.000,24572000.000
DividendsCommonStockPaidinkind,,,172419000.000,0.000
EarningsPerShareBasicAndDiluted,-1.400,-0.830,-0.760,-1.580
EffectOfExchangeRateOnCashAndCashEquivalents,1000.000,-160000.000,209000.000,-873000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
FairValueOptionChangesInFairValueGainLoss1,10443000.000,-10469000.000,,
GainLossOnSaleOfPropertyPlantEquipment,-349000.000,-208000.000,-633000.000,-666000.000
GeneralAndAdministrativeExpense,33618000.000,,,
GoodwillAcquiredDuringPeriod,13823000.000,87236000.000,67403000.000,0.000
GoodwillForeignCurrencyTranslationGainLoss,,,,-7994000.000
GoodwillTranslationAdjustments,,,-3293000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-39250000.000,-83256000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-85719000.000,-86978000.000,-194151000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-1658000.000,-2463000.000,,
IncomeLossFromEquityMethodInvestments,-606000.000,-5260000.000,-8944000.000,-21120000.000
IncomeTaxExpenseBenefit,0.000,-103000.000,1016000.000,-3877000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,17004000.000,28761000.000,28035000.000,67549000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,-961000.000,0.000
IncomeTaxReconciliationDeductionsOther,-1317000.000,-1503000.000,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,620000.000,3463000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-13909000.000,-29144000.000,-29573000.000,-66011000.000
IncomeTaxReconciliationNondeductibleExpenseOther,527000.000,677000.000,0.000,0.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,575000.000,1386000.000,3182000.000,3321000.000
IncomeTaxReconciliationOtherAdjustments,-2477000.000,0.000,-98000.000,1485000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-1834000.000,-3544000.000,-3157000.000,-7905000.000
IncomeTaxReconciliationTaxCreditsResearch,1203000.000,-258000.000,348000.000,6350000.000
IncomeTaxesPaid,,,1165000.000,10000.000
IncreaseDecreaseInAccountsPayable,-43000.000,1266000.000,-3263000.000,3618000.000
IncreaseDecreaseInAccountsReceivable,644000.000,-4332000.000,12138000.000,-2588000.000
IncreaseDecreaseInDeferredRevenue,-4368000.000,20934000.000,74434000.000,-25481000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,4967000.000,6117000.000,11042000.000,-6804000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,6000.000,-1137000.000,-64000.000,310000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,1301000.000,1587000.000,10491000.000,-12402000.000
IncreaseDecreaseInInventories,,7313000.000,774000.000,-3807000.000
IncreaseDecreaseInNotesReceivableCurrent,,1000.000,0.000,42000.000
IncreaseDecreaseInOtherAccruedLiabilities,1558000.000,-586000.000,1593000.000,9002000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-249000.000,-160000.000,96000.000,146000.000
IncreaseDecreaseInOtherOperatingAssets,18000.000,-80000.000,2119000.000,-2189000.000
IncreaseDecreaseInOtherReceivables,542000.000,-15000.000,-5286000.000,-271000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,347000.000,465000.000,2729000.000,932000.000
IncreaseDecreaseInRestrictedCash,,,,6987000.000
InterestExpense,141000.000,666000.000,1244000.000,861000.000
InterestPaid,51000.000,158000.000,1195000.000,964000.000
InvestmentIncomeNonoperating,166000.000,806000.000,1884000.000,10190000.000
InvestmentsInAndAdvancesToAffiliatesAtFairValueGrossAdditions,1500000.000,0.000,0.000,
LeaseAndRentalExpense,5577000.000,8511000.000,8610000.000,8593000.000
MinorityInterestDecreaseFromRedemptions,,,1566000.000,
NetCashProvidedByUsedInFinancingActivities,316451000.000,24004000.000,333249000.000,12065000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,316451000.000,24004000.000,333249000.000,12065000.000
NetCashProvidedByUsedInInvestingActivities,-223663000.000,-26029000.000,-260811000.000,-28392000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-223663000.000,-26029000.000,-260811000.000,-28392000.000
NetCashProvidedByUsedInOperatingActivities,-53683000.000,-19858000.000,35669000.000,-55975000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-53683000.000,-19858000.000,35669000.000,-55975000.000
NetIncomeLoss,-38980000.000,-81822000.000,-84493000.000,-186612000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1928000.000,-3794000.000,-3501000.000,-3662000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-57371000.000,-81822000.000,-84493000.000,
NoncontrollingInterestIncreaseFromBusinessCombination,16409000.000,,,
NonoperatingIncomeExpense,17721000.000,-10497000.000,68830000.000,-47865000.000
OperatingExpenses,81783000.000,141892000.000,320469000.000,316092000.000
OperatingIncomeLoss,-58023000.000,-69962000.000,-146864000.000,-125166000.000
OperatingLeasesIncomeStatementSubleaseRevenue,365000.000,908000.000,1486000.000,1051000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,21000.000,21000.000,-561000.000,430000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,58000.000,-33000.000,-12108000.000,-23901000.000
OtherComprehensiveIncomeLossNetOfTax,79000.000,-12000.000,-12669000.000,-23471000.000
OtherNoncashIncomeExpense,75000.000,-723000.000,-460000.000,-1662000.000
OtherNonoperatingExpense,162000.000,,,
OtherNonoperatingIncomeExpense,,-168000.000,1314000.000,1700000.000
OtherSalesRevenueNet,235000.000,476000.000,982000.000,1048000.000
PaymentsOfStockIssuanceCosts,3148000.000,256000.000,0.000,0.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,1566000.000,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,-517000.000,67577000.000,123928000.000,0.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,5000000.000,2875000.000,13442000.000,11542000.000
PaymentsToAcquireInvestments,233979000.000,60478000.000,181572000.000,75246000.000
