,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-07-04,2015-10-03,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,157000.000,,,62000.000,,,,,65000.000,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,-36000.000,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,182000.000,,,,,215000.000,,,,3065000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-10237000.000,,,,-16543000.000,,,-19399000.000,,,,,985000.000,,,,-318000.000
ComprehensiveIncomeNetOfTax,,,,,,,3535000.000,5332000.000,4464000.000,4560000.000,6415000.000,2556000.000,1935000.000,-9376000.000,13265000.000,3830000.000,5134000.000,2556000.000,2134000.000
CostOfGoodsSold,81542000.000,145560000.000,144403000.000,142542000.000,142030000.000,152024000.000,,,,144683000.000,149073000.000,154770000.000,143638000.000,141642000.000,115179000.000,107222000.000,107348000.000,114700000.000,111370000.000
CostOfRevenue,,,,,,,143062000.000,154156000.000,148984000.000,,,,,,,,,,
CostOfServices,5497000.000,5331000.000,5469000.000,6212000.000,6487000.000,6418000.000,,,,,,,,,,,,,
CostsAndExpenses,110636000.000,175448000.000,172484000.000,170693000.000,169857000.000,179190000.000,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-844000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,-2040000.000,,,-919000.000,,,,,-2562000.000,,,,532000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,265000.000,265000.000,,306000.000,306000.000,306000.000,350000.000,351000.000,351000.000,373000.000,374000.000,370000.000,371000.000,370000.000,371000.000,383000.000
DefinedBenefitPlanInterestCost,,,,238000.000,238000.000,,290000.000,290000.000,290000.000,319000.000,319000.000,320000.000,337000.000,338000.000,342000.000,342000.000,341000.000,342000.000,332000.000
DefinedBenefitPlanServiceCost,,,,241000.000,241000.000,,211000.000,211000.000,211000.000,173000.000,173000.000,174000.000,197000.000,196000.000,133000.000,133000.000,133000.000,132000.000,133000.000
DepreciationAndAmortization,,,6804000.000,7003000.000,7655000.000,7951000.000,7033000.000,7140000.000,7202000.000,7426000.000,7699000.000,6704000.000,6514000.000,6635000.000,5855000.000,5476000.000,6089000.000,5440000.000,5782000.000
EarningsPerShareBasic,-0.280,0.090,0.230,0.520,0.480,0.320,0.350,0.520,0.430,0.430,0.600,0.240,0.160,-0.860,1.220,0.350,0.450,0.250,0.190
EarningsPerShareDiluted,-0.280,0.090,0.230,0.520,0.480,0.320,0.350,0.510,0.420,0.420,0.590,0.240,0.160,-0.860,1.210,0.340,0.440,0.250,0.180
EffectiveIncomeTaxRateContinuingOperations,,,,0.047,0.149,,0.495,0.276,0.019,0.325,0.325,0.472,0.420,0.420,0.350,0.280,0.198,-0.491,0.156
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,0.350,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,0.000,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,18800000.000,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,18815000.000,0.000,0.000,-1211000.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-2842000.000,-11878000.000,,0.000,0.000,,
GeneralAndAdministrativeExpense,,,,4048000.000,3642000.000,,4263000.000,5701000.000,3276000.000,3308000.000,4015000.000,5134000.000,,,,,,,
GrossProfit,,,,,,,32853000.000,37316000.000,32304000.000,35070000.000,37443000.000,33394000.000,31207000.000,20028000.000,26969000.000,26215000.000,25223000.000,27786000.000,24927000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4124000.000,1376000.000,3620000.000,5778000.000,5999000.000,6618000.000,2479000.000,7601000.000,4550000.000,6858000.000,9581000.000,4969000.000,3061000.000,-16447000.000,20709000.000,5331000.000,6248000.000,5825000.000,2507000.000
IncomeTaxExpenseBenefit,-1151000.000,415000.000,1230000.000,271000.000,894000.000,3183000.000,-1228000.000,2097000.000,-86000.000,2229000.000,3109000.000,2347000.000,1279000.000,-6932000.000,7159000.000,1470000.000,,,
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,2500000.000,500000.000,700000.000,,,,,,,,,,
IncomeTaxesPaid,,,,,,,,,,58000.000,,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,-3520000.000,,,,-2097000.000,,,-4138000.000,,,,,7303000.000,,,,6465000.000
IncreaseDecreaseInAccountsReceivable,,,-1487000.000,,,,-1066000.000,,,8599000.000,,,,,-1972000.000,,,,-4590000.000
