,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6846000.000,7703000.000,5894000.000,6358000.000,6393000.000,10098000.000,9461000.000,8187000.000,7951000.000,5789000.000,6063000.000,4968000.000,4388000.000
AccountsReceivableNetCurrent,39580000.000,44060000.000,47601000.000,51061000.000,47926000.000,48846000.000,53299000.000,63239000.000,57565000.000,61309000.000,66972000.000,71945000.000,71948000.000
AccruedAdvertisingCurrent,1747000.000,2143000.000,2725000.000,3415000.000,2959000.000,,,,,,,,
AccruedBonusesCurrent,1873000.000,3509000.000,5181000.000,6909000.000,2007000.000,3878000.000,5168000.000,6858000.000,2258000.000,4323000.000,3825000.000,5985000.000,2398000.000
AccruedMarketingCostsCurrent,5996000.000,5914000.000,6959000.000,5805000.000,5722000.000,2904000.000,2635000.000,3336000.000,2474000.000,2503000.000,1853000.000,3383000.000,1763000.000
AccruedProfessionalFeesCurrent,2357000.000,1422000.000,1968000.000,1699000.000,1849000.000,803000.000,984000.000,745000.000,448000.000,638000.000,335000.000,377000.000,364000.000
AccruedRentCurrent,1172000.000,1047000.000,5000.000,687000.000,344000.000,1986000.000,1172000.000,929000.000,,,,,
AccruedSalariesCurrent,394000.000,1295000.000,2346000.000,2067000.000,1677000.000,1076000.000,1944000.000,2616000.000,2363000.000,2110000.000,2269000.000,1729000.000,2050000.000
AccruedSalesCommissionCurrent,2197000.000,2887000.000,2501000.000,3458000.000,1865000.000,2175000.000,2281000.000,3645000.000,2130000.000,2491000.000,1943000.000,3572000.000,1966000.000
AccruedVacationCurrent,2914000.000,2799000.000,2663000.000,2427000.000,2420000.000,2338000.000,2167000.000,2118000.000,2123000.000,2007000.000,1918000.000,1916000.000,1946000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19175000.000,22310000.000,25606000.000,28783000.000,31623000.000,34645000.000,37721000.000,39124000.000,42717000.000,45354000.000,47912000.000,50249000.000,52301000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,49000.000,82000.000,35000.000,-1000.000,-66000.000,-18000.000,-51000.000,-747000.000,-746000.000,-741000.000,-738000.000,-748000.000,-707000.000
AdditionalPaidInCapital,502307000.000,509179000.000,516730000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,531018000.000,541204000.000,552675000.000,561187000.000,570588000.000,581927000.000,593516000.000,643601000.000,647474000.000,657355000.000
AllowanceForDoubtfulAccountsReceivableCurrent,347000.000,400000.000,415000.000,408000.000,407000.000,245000.000,302000.000,833000.000,711000.000,883000.000,931000.000,1338000.000,1059000.000
Assets,321934000.000,325765000.000,320732000.000,331807000.000,328538000.000,338613000.000,324245000.000,321071000.000,303796000.000,311000000.000,351423000.000,362756000.000,360604000.000
