,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AmortizationOfAcquisitionCosts,,,,,,1877955.000,,,,0.000,,,,107000.000
AmortizationOfDebtDiscountPremium,,42629.000,,,,30065.000,,,,4000.000,,,,0.000
AmortizationOfIntangibleAssets,,,67500.000,67500.000,,77574.000,100000.000,200000.000,222426.000,100000.000,200000.000,200000.000,300000.000,100000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,569000.000,-275309.000,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,34923000.000,33156738.000,,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,634867.000,962189.000,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,3113029.000,3865302.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-14537812.000,,,,-9542063.000,,,,-1079000.000,,,,-61000.000
ComprehensiveIncomeNetOfTax,,305147.000,218444.000,-252510.000,-4329693.000,-1963716.000,-461000.000,612000.000,262716.000,1246000.000,2155000.000,-41000.000,-1086000.000,-1455000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,58000.000,156000.000,,-132000.000,116000.000,105000.000,-1000.000,-4000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-403000.000,768000.000,,1114000.000,2271000.000,64000.000,-1087000.000,-1459000.000
CostOfReimbursableExpense,1284869.000,1026736.000,1318366.000,1263675.000,1175962.000,836942.000,1255000.000,1240000.000,1116058.000,1209000.000,1428000.000,1244000.000,929000.000,1149000.000
CostsAndExpenses,33347596.000,32765311.000,33828447.000,33707629.000,37718502.000,33184284.000,35844000.000,32779000.000,35178716.000,39240000.000,42681000.000,44254000.000,44906000.000,37114000.000
DebtorReorganizationItemsEmployeeRelatedCharges,,,,964180.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,286865.000,,,,-771114.000,,,,737000.000,,,,595000.000
DepreciationDepletionAndAmortization,,404041.000,321870.000,382796.000,204361.000,413569.000,,,,563000.000,,,,541000.000
EarningsPerShareBasic,0.090,0.050,0.080,-0.040,-0.600,-0.290,-0.050,0.090,0.020,0.160,0.290,0.180,-0.170,-0.140
EarningsPerShareBasicAndDiluted,,,,,,,-0.050,,,,,,,
EarningsPerShareDiluted,0.090,0.050,0.070,-0.040,-0.590,-0.290,,0.090,,0.150,0.270,0.170,-0.150,-0.140
EffectOfExchangeRateOnCashAndCashEquivalents,,-109364.000,,,,104549.000,,,,4000.000,,,,212000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,3753000.000,,,,0.000
GoodwillTranslationAdjustments,,,,,,,,,,163000.000,,,,-743000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1065609.000,620531.000,1054502.000,-595105.000,-6344235.000,-3254922.000,-544000.000,825000.000,88922.000,1669000.000,3609000.000,2287000.000,-2089000.000,-1472000.000
IncomeTaxExpenseBenefit,412126.000,272599.000,503109.000,-319796.000,-2136396.000,-1223282.000,-220000.000,323000.000,5282.000,641000.000,1391000.000,881000.000,-832000.000,-342000.000
IncreaseDecreaseInAccountsPayable,,378274.000,,,,1284718.000,,,,-338000.000,,,,-2519000.000
IncreaseDecreaseInAccountsReceivable,,5179037.000,,,,1839296.000,,,,6599000.000,,,,-6723000.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,-232967.000,,,,-434000.000,,,,-2076000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-6254189.000,,,,-8860939.000,,,,-3889000.000,,,,-3293000.000
IncreaseDecreaseInIncomeTaxesReceivable,,-10760.000,,,,532593.000,,,,0.000,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,523033.000,,,,-814658.000,,,,-3303000.000,,,,713000.000
IncreaseDecreaseInOtherOperatingAssets,,50767.000,,,,1263438.000,,,,-392000.000,,,,548000.000
IncreaseDecreaseInPrepaidExpense,,190877.000,,,,-215166.000,,,,-885000.000,,,,-1916000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,0.000,0.000,406296.000,-406296.000,523025.000,462569.000,515833.000,-1225220.000,0.000
InterestExpense,-6919.000,,40324.000,44214.000,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,-54048.000,-65000.000,-37000.000,-22952.000,-49000.000,-79000.000,-12000.000,-126000.000,-68000.000
LaborAndRelatedExpense,25548189.000,24949778.000,25364399.000,25761870.000,29656311.000,24067140.000,26240000.000,24667000.000,25578860.000,29420000.000,32832000.000,33448000.000,33027000.000,24370000.000
