,2011-09-30,2011-12-31,2012-03-31
AccountsAndOtherReceivablesNetCurrent,115634.000,125737.000,151397.000
AccountsPayableCurrent,3819551.000,6315109.000,6092264.000
AccountsReceivableNetCurrent,10826798.000,15030359.000,16362420.000
AccruedLiabilitiesCurrent,406876.000,408872.000,473612.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5430741.000,5735798.000,6071613.000
AdditionalPaidInCapital,7470542.000,7488664.000,7488664.000
Assets,62116521.000,66699684.000,68136442.000
AssetsCurrent,12196004.000,17279374.000,18622660.000
BillingsInExcessOfCostCurrent,,27657.000,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesCurrent,578194.000,1310395.000,1318691.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,16014713.000,15186836.000,15282978.000
CashAndCashEquivalentsAtCarryingValue,227010.000,215986.000,376686.000
CommitmentsAndContingencies,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,2165275.000,2195033.000,2195033.000
CommonStockSharesOutstanding,2165275.000,2195033.000,2195033.000
CommonStockValue,217.000,220.000,220.000
ConstructionInProgressGross,25488953.000,25985502.000,26150006.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,93696.000,15727.000,66915.000
DeferredTaxAssetsNetCurrent,224153.000,186039.000,186528.000
DerivativeLiabilitiesCurrent,60911.000,52494.000,42340.000
DueFromRelatedPartiesCurrent,,247483.000,
DueToRelatedPartiesCurrent,291511.000,0.000,629222.000
InventoryNet,75979.000,91275.000,102969.000
Liabilities,10314625.000,12845033.000,13165801.000
LiabilitiesAndStockholdersEquity,62116521.000,66699684.000,68136442.000
LiabilitiesCurrent,5779974.000,8284209.000,8576104.000
LoansPayableCurrent,641106.000,644806.000,648888.000
LongTermLoansPayable,4534651.000,4560824.000,4589697.000
MinorityInterest,7642344.000,7642344.000,7642344.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseCurrent,33840.000,35531.000,36057.000
PropertyPlantAndEquipmentNet,8416851.000,8247972.000,8080798.000
RestrictedCashAndCashEquivalentsAtCarryingValue,20700.000,20842.000,20997.000
RetainedEarningsAccumulatedDeficit,28188611.000,29876182.000,30651780.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired,3069441.000,3111443.000,3116020.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,51801896.000,53854651.000,54970641.000
TaxesPayableCurrent,560019.000,835271.000,689778.000
