,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,22770000.000,22392000.000,15465000.000,14018000.000,17690000.000,17456000.000,20422000.000,22483000.000,21198000.000,20893000.000,14528000.000,15367000.000,20502000.000
AccountsReceivableGrossCurrent,35667000.000,37062000.000,35508000.000,36431000.000,37573000.000,44046000.000,44411000.000,41210000.000,44086000.000,48241000.000,45395000.000,48664000.000,48396000.000
AccountsReceivableNetCurrent,33226000.000,34504000.000,32920000.000,33937000.000,35074000.000,41327000.000,41785000.000,38773000.000,41675000.000,45883000.000,43215000.000,46430000.000,46155000.000
AccruedLiabilitiesCurrent,8118000.000,8245000.000,9495000.000,10077000.000,10052000.000,11056000.000,11114000.000,13559000.000,11103000.000,14343000.000,13789000.000,15673000.000,14619000.000
AccruedRoyaltiesCurrent,2002000.000,2232000.000,2359000.000,2464000.000,2123000.000,2261000.000,2328000.000,2704000.000,2474000.000,2755000.000,3081000.000,3495000.000,2823000.000
AccruedSalesCommissionCurrent,3107000.000,3669000.000,4005000.000,4942000.000,4315000.000,5712000.000,5096000.000,5336000.000,4784000.000,6278000.000,5834000.000,6607000.000,6301000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6488000.000,,,,8491000.000,9357000.000,7283000.000,8640000.000,10210000.000,11231000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1006000.000,-1190000.000,460000.000,1827000.000,4473000.000,3497000.000,2546000.000,1889000.000,1123000.000,-306000.000,-914000.000,-1771000.000,-1408000.000
AdditionalPaidInCapital,168288000.000,380665000.000,382977000.000,386795000.000,424523000.000,426546000.000,450736000.000,454153000.000,456624000.000,458883000.000,471915000.000,474512000.000,478796000.000
AllowanceForDoubtfulAccountsReceivable,,,,2494000.000,,,,2437000.000,,,,2234000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,2441000.000,2558000.000,2588000.000,2494000.000,2499000.000,2719000.000,2626000.000,2437000.000,2411000.000,2358000.000,2180000.000,2234000.000,2241000.000
Assets,301854000.000,328041000.000,310038000.000,302628000.000,329019000.000,326036000.000,344197000.000,374512000.000,366600000.000,374297000.000,391266000.000,383525000.000,379044000.000
AssetsCurrent,103353000.000,132701000.000,119006000.000,105313000.000,135011000.000,139602000.000,158984000.000,155241000.000,138153000.000,145111000.000,162512000.000,159985000.000,155965000.000
CapitalLeaseObligations,,,,,,,,34140000.000,,,,34933000.000,
CapitalLeaseObligationsCurrent,,,,,,,,284000.000,508000.000,750000.000,937000.000,973000.000,1009000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,34140000.000,34487000.000,34821000.000,35187000.000,34933000.000,34675000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,58439000.000,,,,57443000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,1069000.000,,,,3268000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,3527000.000,,,,3607000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,3441000.000,,,,3519000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,3357000.000,,,,3434000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,3275000.000,,,,3350000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,43770000.000,,,,40265000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,24015000.000,,,,21537000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,34424000.000,,,,35906000.000,
CashAndCashEquivalentsAtCarryingValue,11146000.000,36225000.000,23185000.000,11411000.000,39020000.000,28787000.000,43676000.000,34646000.000,21177000.000,19836000.000,46117000.000,45511000.000,38580000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,75000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,22664310.000,37116029.000,37138499.000,37366098.000,39605130.000,40290124.000,41223685.000,41337692.000,41481461.000,42141431.000,42206258.000,42282741.000,42565112.000
CommonStockSharesOutstanding,22664310.000,37116029.000,37138499.000,37366098.000,39605130.000,40290124.000,41223685.000,41337692.000,41481461.000,42141431.000,42197647.000,42274130.000,42556501.000
CommonStockValue,23000.000,37000.000,37000.000,37000.000,40000.000,40000.000,41000.000,41000.000,41000.000,42000.000,42000.000,42000.000,43000.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,36383000.000,36894000.000,37444000.000
