,2013-07-02,2013-10-01,2014-04-01,2014-07-01,2014-09-30,2014-12-30,2015-03-31,2015-06-30,2015-09-29,2015-12-29,2016-06-28
AllocatedShareBasedCompensationExpense,3900000.000,,,,,,,,,,
AmortizationOfFinancingCosts,,,25000.000,,,,25000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,357261.000,0.000,17000.000,243552.000,267196.000,-279748.000,3225078.000,1214159.000,2837962.000,-4092250.000,1561256.000
CapitalExpendituresIncurredButNotYetPaid,-1752000.000,-1363000.000,1020000.000,204000.000,377000.000,-1564000.000,496000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-300000.000,,,,-268000.000,,,,
ComprehensiveIncomeNetOfTax,68000.000,3265000.000,1424000.000,3527000.000,2943000.000,3534000.000,-2763000.000,3061000.000,-9901000.000,-4296000.000,-14065000.000
CostOfGoodsSoldDirectLabor,26289000.000,26345000.000,27198000.000,29328000.000,31884000.000,32082000.000,33029000.000,35149000.000,37687000.000,37280000.000,39316000.000
CostsAndExpenses,88302000.000,83356000.000,87063000.000,93518000.000,101171000.000,103074000.000,110079000.000,110217000.000,132630000.000,123592000.000,132719000.000
DeferredIncomeTaxExpenseBenefit,,,0.000,,,,-1544000.000,,,,
DepreciationDepletionAndAmortization,5035000.000,5238000.000,5610000.000,5905000.000,6454000.000,6818000.000,6919000.000,6923000.000,7117000.000,6843000.000,7071000.000
EarningsPerShareBasic,0.000,0.110,0.050,0.120,0.100,0.110,-0.090,0.100,-0.350,-0.140,-0.510
EarningsPerShareDiluted,0.000,0.110,0.050,0.110,0.100,0.110,-0.090,0.100,-0.350,-0.140,-0.510
EffectiveIncomeTaxRateContinuingOperations,,,0.415,0.403,0.403,-0.837,0.395,0.365,0.374,-0.746,-0.183
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,0.350,0.350,,0.340,0.340,0.340,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,41000.000,,,,,,,,,,
FoodAndBeverageCostOfSales,23096000.000,23127000.000,23848000.000,26326000.000,28359000.000,28684000.000,27812000.000,29863000.000,30941000.000,31839000.000,32164000.000
FoodAndBeverageRevenue,88362000.000,87864000.000,88448000.000,98197000.000,105143000.000,107205000.000,104782000.000,113834000.000,116151000.000,115715000.000,120204000.000
FranchiseRevenue,877000.000,1072000.000,1071000.000,1262000.000,1073000.000,1342000.000,979000.000,1399000.000,1177000.000,1414000.000,1203000.000
GainLossOnDispositionOfAssets1,,,,,,,-6086000.000,-250000.000,-16479000.000,-6801000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-134000.000,-187000.000,-204000.000,-579000.000,-364000.000
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,12646000.000,6939000.000,7009000.000,8251000.000,7545000.000,8589000.000,8418000.000,9232000.000,9384000.000,10210000.000,9840000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,31000.000,16213000.000,,10346000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,5913000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-77000.000,5448000.000,2436000.000,5905000.000,4933000.000,5276000.000,-4547000.000,4818000.000,-15693000.000,-7077000.000,-11910000.000
IncomeTaxExpenseBenefit,-145000.000,2183000.000,1012000.000,2378000.000,1990000.000,1742000.000,-1795000.000,1756000.000,-5872000.000,-2823000.000,2177000.000
IncomeTaxesPaid,134000.000,400000.000,81000.000,163000.000,505000.000,62000.000,212000.000,,,,
IncreaseDecreaseInAccountsPayable,,,1441000.000,,,,459000.000,,,,
IncreaseDecreaseInAccountsReceivable,,,-244000.000,,,,-708000.000,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,930000.000,,,,-463000.000,,,,
IncreaseDecreaseInDeferredRevenue,,,1396000.000,,,,,,,,
IncreaseDecreaseInInventories,,,400000.000,,,,277000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,573000.000,,,,342000.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,680033.000,1663563.000,1453003.000,1359890.000,1136084.000,-2665182.000,0.000,769980.000,0.000,-769980.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,0.000
InterestExpense,1014000.000,132000.000,20000.000,36000.000,112000.000,197000.000,229000.000,198000.000,391000.000,614000.000,598000.000
InterestPaidNet,2485000.000,2748000.000,73000.000,0.000,81000.000,-154000.000,420000.000,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,0.033,0.033,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,953000.000,,,,-3811000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,953000.000,,,,-3811000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,-11510000.000,,,,-9783000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11510000.000,,,,-9783000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,10257000.000,,,,13326000.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,10257000.000,,,,13326000.000,,,,
NetIncomeLoss,68000.000,3265000.000,1424000.000,3527000.000,2943000.000,3534000.000,-2752000.000,3062000.000,-9821000.000,-4254000.000,-14087000.000
OccupancyNet,8595000.000,8870000.000,9865000.000,10245000.000,11004000.000,11426000.000,12218000.000,12480000.000,12911000.000,12691000.000,13688000.000
OperatingIncomeLoss,937000.000,5580000.000,2456000.000,5941000.000,5045000.000,5473000.000,-4318000.000,5016000.000,-15302000.000,-6463000.000,-11312000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,0.000,0.000,0.000,0.000,0.000,0.000,-11000.000,-1000.000,-80000.000,,22000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,0.000,0.000,0.000,0.000,0.000,0.000,11000.000,1000.000,80000.000,,-22000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,0.000,0.000,,,,,,,,,
OtherCostAndExpenseOperating,11575000.000,11315000.000,12206000.000,12243000.000,14532000.000,13599000.000,14717000.000,15158000.000,17003000.000,16671000.000,18596000.000
OtherNoncashIncomeExpense,,,0.000,,,,11000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,11510000.000,,,,9783000.000,,,,
PreOpeningCosts,769000.000,1183000.000,1113000.000,1027000.000,1142000.000,1143000.000,880000.000,1162000.000,1108000.000,1257000.000,796000.000
ProceedsFromIssuanceOfLongTermDebt,,,41909000.000,,,,82257000.000,,,,
ProceedsFromStockOptionsExercised,,,736000.000,,,,1230000.000,,,,
RepaymentsOfLongTermDebt,,,200000.000,,,,,,,,
RepaymentsOfNotesPayable,,,41621000.000,,,,87298000.000,,,,
Revenues,89239000.000,88936000.000,89519000.000,99459000.000,106216000.000,108547000.000,105761000.000,115233000.000,117328000.000,117129000.000,121407000.000
SalesRevenueNet,89239000.000,88936000.000,89519000.000,99459000.000,106216000.000,108547000.000,105761000.000,115233000.000,117328000.000,117129000.000,121407000.000
ShareBasedCompensation,,,140000.000,,,,161000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,9261.000,,,,,,,,,,
