,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2015-03-31,2015-06-30,2015-09-30
AccruedLiabilitiesCurrentAndNoncurrent,,,,,1029266.000,1109478.000,1073712.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,5532097.000,5618624.000,5458461.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,391054.000,441529.000,367358.000,325065.000,-211246.000,-269611.000,-245144.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,324157.000,315970.000,332963.000
Assets,223782198.000,218777415.000,208651301.000,219419834.000,190820222.000,189498718.000,190845237.000
AssetsFairValueDisclosure,,,,,2933036.000,1955333.000,2201988.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,0.005,0.004,0.004
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,29867330.000,28202800.000,24927195.000
AvailableForSaleSecurities,35225383.000,36523729.000,34572103.000,37546785.000,30033469.000,28280508.000,25041974.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,223669.000,168950.000,171740.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,57530.000,91242.000,56961.000
AvailableForSaleSecuritiesAmortizedCost,,,,,29867330.000,28202800.000,24927195.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,6312542.000,7583812.000,4742669.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,1948404.000,3447272.000,1278499.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4364138.000,4136540.000,3464170.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,12687051.000,11296591.000,9762395.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,12764567.000,11353673.000,9817767.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,4521362.000,5027005.000,4029379.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,4533332.000,5041902.000,4046534.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,12658917.000,11879204.000,11135421.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,12735570.000,11884933.000,11177673.000
AvailableForSaleSecuritiesDebtSecurities,,,,,30033469.000,28280508.000,25041974.000
BuildingsAndImprovementsGross,,,,,6307228.000,6307228.000,6307228.000
Capital,,,,,13092259.000,13213439.000,13107727.000
CapitalRequiredForCapitalAdequacy,,,,,10945369.000,11039709.000,10797887.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,15049883.000,15179600.000,14847095.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.110,0.110,0.110
CapitalToRiskWeightedAssets,,,,,0.096,0.096,0.097
Cash,,,,,245000.000,158000.000,91000.000
CashAndCashEquivalentsAtCarryingValue,15323930.000,12158535.000,8919568.000,29716660.000,17662559.000,18555751.000,26935073.000
CashAndCashEquivalentsFairValueDisclosure,,,,,17663000.000,18556000.000,26935000.000
CashAndDueFromBanks,4080891.000,2962524.000,2426142.000,3258857.000,3654656.000,3128225.000,2389068.000
CommonStockNoParValue,,0.000,0.000,0.000,,,
CommonStockParOrStatedValuePerShare,0.000,,,,0.000,0.000,0.000
CommonStockSharesAuthorized,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000
CommonStockSharesIssued,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000
CommonStockSharesOutstanding,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000
CommonStockValue,13296691.000,13296691.000,13296691.000,13296691.000,13296691.000,13296691.000,13296691.000
DeferredTaxAssetsLiabilitiesNet,,,,,3945578.000,4095450.000,4186862.000
Deposits,202634362.000,199324279.000,191545236.000,200173830.000,169792392.000,169340782.000,170986037.000
DepositsFairValueDisclosure,,,,,164923000.000,160260000.000,163726000.000
DepositsMoneyMarketDeposits,,,,,30485852.000,21643447.000,23252446.000
DepositsSavingsDeposits,,,,,11170294.000,11897397.000,23040840.000
DerivativeFairValueOfDerivativeNet,,,,,,427000.000,427000.000
DerivativeLiabilities,,,,,,426667.000,426667.000
FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,,,,,,5763000.000,
FairValueLiabilitiesMeasuredOnRecurringBasisSubordinatedDebtObligations,,,,,1125000.000,1125000.000,1125000.000
FederalFundsPurchasedAndSecuritiesLoanedOrSoldUnderAgreementsToRepurchaseFairValueDisclosure,,,,,6045000.000,4960000.000,4874000.000
FederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,,,,,6045471.000,4959627.000,4874102.000
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateAtPeriodEnd,,,,,0.000,0.000,0.000
FederalHomeLoanBankAdvancesActivityForYearMaximumOutstandingAtAnyMonthEnd,,,,,0.000,0.000,0.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,,,,,3150616.000,4192363.000,3457839.000
FederalHomeLoanBankStock,450800.000,450800.000,450800.000,450800.000,388400.000,300500.000,300500.000
FinancingReceivableAllowanceForCreditLosses,,,,,1607742.000,1573373.000,1715912.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1044575.000,1059551.000,1016594.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,379874.000,369816.000,406014.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,119258369.000,118889699.000,115621351.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,8471108.000,8496874.000,8272891.000
FinancingReceivableModificationsRecordedInvestment,,,,,2574843.000,,
ForeclosedAssets,3306828.000,,,,2238997.000,2239880.000,2355776.000
FurnitureAndFixturesGross,,,,,3531812.000,3570958.000,3331010.000
