,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,,,,,82000.000,,,,46000.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,-7000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,173000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,0.000,0.000,0.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,85000.000,,
AmortizationOfIntangibleAssets,,,,,,100000.000,,100000.000,100000.000,100000.000,,45000.000,44000.000,27000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,12517000.000,,,,7068000.000,,,,6494004361.000,,,,220818365.000,,
AssetImpairmentCharges,,,,,,,,,,,,,380000.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,-5526000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,0.000,,,,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,800000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3007000.000,,550000.000,,,,-11000.000,,,,-61000.000,,,,1000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,-275000.000,,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,-13000.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,-4068000.000,-1306000.000,469000.000,42000.000,-5560000.000,-10028000.000,3555000.000,-5558000.000,-893000.000,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-48000.000,-4000.000,-1000.000,10000.000,,,,,,,,,,,,,
