,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,,105000.000
AmortizationOfFinancingCosts,2007000.000,,,,2020000.000,,,,5582000.000,,,,3257000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,109714.000,17158.000,-108955.000,15529.000,0.000,24783.000,-16079.000,257321.000,111818.000,10846.000,-356031.000,23954.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,,,,,,,,,12631000.000,18155000.000,,17824000.000
CasinoExpenses,21562000.000,,20504000.000,,19016000.000,20271000.000,19357000.000,18544000.000,18934000.000,19105000.000,18080000.000,18114000.000,
CasinoRevenue,38755000.000,39449000.000,36473000.000,33606000.000,36379000.000,37131000.000,34915000.000,33885000.000,35383000.000,35539000.000,32770000.000,34902000.000,
CommonStockDividendsPerShareCashPaid,0.520,0.520,0.520,0.920,0.550,0.545,0.545,0.540,0.560,0.560,0.600,0.600,0.620
DeferredIncomeTaxExpenseBenefit,-898000.000,,,,-386000.000,,,,-79000.000,,,,-742000.000
Depreciation,26522000.000,26349000.000,26526000.000,27446000.000,27411000.000,27617000.000,27557000.000,27198000.000,27083000.000,27019000.000,27165000.000,28287000.000,28257000.000
DepreciationDepletionAndAmortization,,,,,,,,,,,,,30568000.000
Dividends,,,,,62651000.000,,,,65670000.000,,,,129301000.000
DividendsShareBasedCompensation,,,,,,500000.000,500000.000,,300000.000,300000.000,200000.000,300000.000,300000.000
EarningsPerShareBasic,0.400,0.420,0.440,0.390,0.410,0.400,0.290,0.020,0.280,0.400,0.430,0.510,0.450
EarningsPerShareDiluted,0.380,0.400,0.420,0.380,0.400,0.380,0.280,0.020,0.270,0.390,0.430,0.510,0.450
FoodAndBeverageCostOfSales,2546000.000,2509000.000,2471000.000,2208000.000,2184000.000,2177000.000,2128000.000,2097000.000,2053000.000,2084000.000,2037000.000,2056000.000,
FoodAndBeverageRevenue,2831000.000,3088000.000,3015000.000,2687000.000,2815000.000,2855000.000,2794000.000,2749000.000,2776000.000,2832000.000,2613000.000,2846000.000,2445000.000
