,2013-06-30,2014-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,168000.000,239000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,41000.000,81000.000
AllocatedShareBasedCompensationExpense,209000.000,
AmortizationOfESOPAward,1431000.000,
AmortizationOfIntangibleAssets,138000.000,122000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3193000.000,1910000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000,-1294000.000
AvailableForSaleSecuritiesGrossRealizedGains,10600000.000,3600000.000
AvailableForSaleSecuritiesGrossRealizedLosses,135000.000,2100000.000
BankOwnedLifeInsuranceIncome,1966000.000,2735000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,226000.000
BusinessCombinationIntegrationRelatedCosts,0.000,391000.000
CashAcquiredFromAcquisition,,9133000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-28550000.000,8000000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,-567000.000,326000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,-153000.000,38000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,1514000.000
CommonStockDividendsPerShareDeclared,0.000,
ComprehensiveIncomeNetOfTax,-21229000.000,12047000.000
CurrentFederalTaxExpenseBenefit,1629000.000,3196000.000
CurrentIncomeTaxExpenseBenefit,1972000.000,4134000.000
CurrentStateAndLocalTaxExpenseBenefit,343000.000,938000.000
DeferredFederalIncomeTaxExpenseBenefit,411000.000,49000.000
DeferredIncomeTaxExpenseBenefit,513000.000,171000.000
DeferredIncomeTaxesAndTaxCredits,278000.000,83000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,102000.000,122000.000
DefinedBenefitPlanAmortizationOfGainsLosses,100000.000,-43000.000
DefinedContributionPlanCostRecognized,527000.000,543000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.030,0.030
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.200,0.200
DepreciationNonproduction,2610000.000,2645000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-3909000.000
DividendsCash,,0.000
EarningsPerShareBasic,0.100,0.160
EarningsPerShareBasicAndDiluted,0.100,
EarningsPerShareDiluted,0.100,0.160
EffectiveIncomeTaxRateContinuingOperations,0.257,0.293
EmployeeStockOwnershipPlanESOPCompensationExpense,1431000.000,1742000.000
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,145.000,145000.000
EquipmentExpense,7596000.000,8982000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,
FairValueOfAssetsAcquired,0.000,111806000.000
