,2017-03-31
CashDivestedFromDeconsolidation,461.000
CashPeriodIncreaseDecrease,-2435.000
CostOfGoodsSold,461.000
Depreciation,172.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,6107.000
GrossProfit,5339.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInDeposits,8800.000
IncreaseDecreaseInPrepaidExpense,-9100.000
InterestPaid,0.000
NetCashProvidedByUsedInInvestingActivities,-2000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2000.000
NetCashProvidedByUsedInOperatingActivities,-435.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-435.000
NetIncomeLoss,-768.000
OperatingExpenses,-6107.000
PaymentsToAcquireInvestments,-2000.000
ProfitLoss,-768.000
Revenues,5800.000
SalesRevenueNet,5800.000
WeightedAverageNumberOfDilutedSharesOutstanding,4500000.000
