,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AllocatedShareBasedCompensationExpense,,,,,1555000.000,,1716000.000,1870000.000,2679000.000,2922000.000,3181000.000,4245000.000,6483000.000,6421000.000,7045000.000
AmortizationOfIntangibleAssets,,,,,,,699000.000,706000.000,292000.000,376000.000,390000.000,537000.000,318000.000,244000.000,222000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2750000.000,2593000.000,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,2633000.000,,,,213000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,78686000.000,,,,29879000.000,,,,90194000.000,,,,15924000.000
ComprehensiveIncomeNetOfTax,,,-7353000.000,-10227000.000,-10181000.000,-15178000.000,-14478000.000,-22134000.000,-28092000.000,-30811000.000,-36378000.000,-50278000.000,-48341000.000,-57832000.000,-59637000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,,,,,,1574000.000,,,,
DepreciationDepletionAndAmortization,,,817000.000,,,,1314000.000,,,,1407000.000,,,,1641000.000
EarningsPerShareBasic,0.030,0.010,,-0.480,-0.430,,-0.540,-0.810,-1.020,-1.030,-1.160,-1.520,-1.460,-1.750,-1.630
EarningsPerShareBasicAndDiluted,,,-0.350,-0.480,-0.430,-0.640,-0.540,-0.810,-1.020,-1.030,-1.160,-1.520,-1.460,-1.750,-1.630
EarningsPerShareDiluted,0.030,0.010,,-0.480,-0.430,,-0.540,-0.810,-1.020,-1.030,-1.160,-1.520,-1.460,-1.750,-1.630
EffectOfExchangeRateOnCashAndCashEquivalents,,,-1000.000,,,,-3000.000,,,,-5000.000,,,,-12000.000
GeneralAndAdministrativeExpense,2633000.000,2075000.000,2920000.000,3887000.000,4244000.000,6345000.000,5654000.000,6443000.000,6597000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-36406000.000,-50224000.000,-48303000.000,-57175000.000,-59342000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,813000.000,-47000.000,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-254000.000
IncomeTaxExpenseBenefit,140000.000,-100000.000,,,,,,,,,18000.000,16000.000,16000.000,490000.000,259000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,-956000.000,,,,-545000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,-10000.000,,,,-495000.000,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,-380000.000,,,,-6000.000,,,,73000.000,,,,-60000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-256000.000,,,,-481000.000,,,,832000.000,,,,3080000.000
IncreaseDecreaseInDeferredRevenue,,,-565000.000,,,,-2919000.000,,,,-139000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-388000.000,,,,2482000.000,,,,2552000.000,,,,868000.000
IncreaseDecreaseInRestrictedCash,,,,,,,2868000.000,,,,-320000.000,,,,
InterestIncomeExpenseNonoperatingNet,,,,3000.000,7000.000,,89000.000,83000.000,73000.000,97000.000,75000.000,98000.000,47000.000,43000.000,83000.000
InvestmentIncomeAmortizationOfDiscount,,,,,,,-674000.000,,,,,,,,
InvestmentIncomeAmortizationOfPremium,,,,,,,,,,,687000.000,,,,1491000.000
InvestmentIncomeInterest,,,2000.000,,,,,,,,,,,,
