,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AcquisitionCosts,,,,,,,,,,,,,,,152546.000
AllocatedShareBasedCompensationExpense,,,,192000.000,180000.000,,146675.000,151000.000,184000.000,332113.000,70396.000,101770.000,117285.000,-132755.000,93791.000
AmortizationOfFinancingCosts,,,,,,,6746.000,,,,7585.000,,,,8527.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,3672731.000,3434520.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,136957.000,,,,,,,,,,,,
CapitalizedComputerSoftwareAmortization,,,,,,,1092000.000,1181000.000,1187000.000,,-372638.000,-372638.000,-372638.000,-372638.000,-372638.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2091220.000,,,,-1044068.000,,,,322784.000,,,,-261190.000
CostOfRevenue,3156919.000,2962240.000,3764559.000,4024850.000,3484634.000,4439680.000,4807238.000,3272616.000,3652958.000,3649857.000,2796111.000,2674394.000,2777059.000,2817134.000,2995484.000
CostOfServicesLicensesAndServices,869481.000,780971.000,987770.000,1187770.000,1028347.000,1140950.000,1452107.000,871017.000,1203966.000,1267023.000,,,,,
CostOfServicesMaintenanceCosts,1187050.000,1193347.000,1498499.000,1549203.000,1341269.000,2298712.000,2677850.000,1636114.000,1565818.000,1209674.000,1685454.000,1463989.000,1479127.000,1420815.000,1413263.000
Depreciation,,,39860.000,,,,61838.000,,,,81829.000,,,,46338.000
DepreciationAndAmortization,,,,,,,,,,,248000.000,291000.000,248000.000,,
EarningsPerShareBasic,0.030,-0.030,-0.060,-0.000,-0.060,-0.070,0.030,-0.040,-0.030,-0.070,0.020,0.010,0.010,-0.030,0.010
EarningsPerShareDiluted,0.030,-0.030,-0.060,-0.000,-0.060,-0.070,0.030,-0.040,-0.030,-0.070,0.020,0.010,0.010,-0.030,0.010
GeneralAndAdministrativeExpense,521770.000,519495.000,421481.000,449642.000,391652.000,763405.000,577029.000,488932.000,492364.000,1060218.000,733797.000,755698.000,737168.000,1376890.000,828928.000
GrossProfit,1838673.000,421709.000,-212465.000,1413496.000,-214911.000,-475004.000,2078595.000,730892.000,1406146.000,884434.000,2411439.000,2326840.000,2226692.000,2448761.000,2293885.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-1461395.000,-39168.000,-1515392.000,-2216204.000,709992.000,-1145494.000,-906114.000,-1526381.000,437537.000,331709.000,203948.000,-554227.000,261648.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,681380.000,-710462.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,4666.000,3505.000,10295.000,11914.000,3688.000,3920.000,38870.000,6001.000,62836.000
IncomeTaxesPaidNet,,,,,,,8749.000,,,,3688.000,,,,102263.000
IncreaseDecreaseInAccountsPayable,,,784256.000,,,,-495258.000,,,,-105626.000,,,,1974.000
IncreaseDecreaseInAccountsReceivable,,,181776.000,,,,1548826.000,,,,-766167.000,,,,-55108.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,16159.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-166914.000,,,,-130385.000,,,,-781179.000,,,,-596040.000
IncreaseDecreaseInDeferredLiabilities,,,-13136.000,,,,125181.000,,,,-11372.000,,,,-14709.000
IncreaseDecreaseInDeferredRevenue,,,79570.000,,,,-39236.000,,,,-504247.000,,,,-199761.000
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,248000.000,291000.000,248000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,-107696.000,,,,-96522.000,,,,
IncreaseDecreaseInPrepaidExpense,,,557050.000,,,,330298.000,,,,131548.000,,,,252195.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,,12318.000,273.000,,,
InterestExpense,,10397.000,,,27925.000,,92511.000,90912.000,92397.000,188251.000,93672.000,95271.000,96907.000,76406.000,98501.000
InterestPaidNet,,,,,,,49189.000,,,,44968.000,,,,43746.000
InvestmentIncomeInterest,2996.000,60.000,32.000,5.000,,,,,,,,,,,
LicensesRevenue,1884433.000,1197.000,129998.000,2296000.000,237995.000,1257178.000,3623249.000,696599.000,1028474.000,598903.000,807599.000,226599.000,33517.000,33516.000,179587.000
MaintenanceRevenue,2105692.000,2051942.000,2140177.000,2141182.000,2167994.000,1846910.000,2022963.000,1981215.000,2002028.000,2140902.000,2129663.000,2121187.000,2142835.000,2033964.000,2116966.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,-35920.000,,,,-28206.000,,,,-29428.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,-35920.000,,,,-28206.000,,,,-29428.000
NetCashProvidedByUsedInInvestingActivities,,,-1521107.000,,,,-802694.000,,,,-7895.000,,,,-1000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1521107.000,,,,-802694.000,,,,-7895.000,,,,-1000.000
