,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AllocatedShareBasedCompensationExpense,,,,,25000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,3134.000
AmortizationOfDeferredCharges,-424776.000,,,,-1263898.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4287622.000,,,,1999574.000
ComprehensiveIncomeNetOfTax,2474408.000,2903019.000,4131066.000,2324825.000,1874509.000
CostOfGoodsSold,4274273.000,4960953.000,4757787.000,4534129.000,4290210.000
Depreciation,24965.000,,,,44290.000
EarningsPerShareBasic,0.040,0.060,0.080,0.050,0.040
EarningsPerShareDiluted,0.040,0.050,0.080,0.060,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,174479.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.000
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.024
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,0.619
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,,,,-0.893
GeneralAndAdministrativeExpense,144718.000,489885.000,225460.000,392046.000,293239.000
GrossProfit,2906775.000,3837502.000,4560749.000,3562935.000,2756269.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2058210.000,2675049.000,3824223.000,2642950.000,1972319.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,121094.000,,,,49671.000
IncreaseDecreaseInAccountsReceivable,491588.000,,,,661819.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,118745.000,,,,
IncreaseDecreaseInCustomerAdvances,-37046.000,,,,5868.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,-2165.000
IncreaseDecreaseInInventories,-3072807.000,,,,-2817020.000
IncreaseDecreaseInOtherReceivables,0.000,,,,
IncreaseDecreaseInPrepaidExpense,51026.000,,,,1055476.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,0.000
InterestPaid,63923.000,,,,60599.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,
NetCashProvidedByUsedInInvestingActivities,-66386.000,,,,-8777.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-66386.000,,,,-8777.000
NetCashProvidedByUsedInOperatingActivities,4179529.000,,,,2046311.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4179529.000,,,,2046311.000
NetIncomeLoss,2058210.000,2675049.000,3824223.000,2642950.000,1972319.000
NonoperatingIncomeExpense,-58474.000,-43028.000,46223.000,-96371.000,-25398.000
OperatingExpenses,790091.000,1119425.000,782749.000,823614.000,758552.000
OperatingIncomeLoss,2116684.000,2718077.000,3778000.000,2739321.000,1997717.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,37960.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,416198.000,227970.000,306843.000,-318125.000,-97810.000
OtherNonoperatingIncomeExpense,19419.000,23559.000,114309.000,12146.000,24576.000
PaymentsForConstructionInProcess,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,66386.000,,,,8777.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProvisionForDoubtfulAccounts,-12227.000,,,,3134.000
SalesRevenueGoodsNet,7181048.000,8798455.000,9318536.000,8097064.000,7046479.000
SellingAndMarketingExpense,645373.000,629540.000,557289.000,431568.000,465313.000
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,15000.000,,,,15000.000
StockIssued1,,,,,15000.000
WeightedAverageNumberOfDilutedSharesOutstanding,49794458.000,49794458.000,49862590.000,-99947993.000,48226958.000
WeightedAverageNumberOfSharesOutstandingBasic,48026958.000,48026958.000,48095090.000,-96054651.000,48226958.000
