,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,6590661.000
AccountsReceivableNetCurrent,36052088.000
AccruedIncomeTaxesCurrent,2413347.000
AccruedIncomeTaxesNoncurrent,30804.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7048090.000
AdditionalPaidInCapital,66553890.000
Assets,161591508.000
AssetsCurrent,132948230.000
AssetsNoncurrent,28643278.000
CashAndCashEquivalentsAtCarryingValue,53007049.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,70000000.000
CommonStockSharesIssued,19898235.000
CommonStockSharesOutstanding,19898235.000
CommonStockValue,19898.000
CustomerDepositsCurrent,2654645.000
DeferredTaxLiabilitiesNoncurrent,477397.000
DepositsAssetsCurrent,8513958.000
DerivativeLiabilitiesNoncurrent,318011.000
Goodwill,24508909.000
IntangibleAssetsNetExcludingGoodwill,2582847.000
Liabilities,12484865.000
LiabilitiesAndStockholdersEquity,161591508.000
LiabilitiesCurrent,11658653.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,5000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseCurrent,1924736.000
PropertyPlantAndEquipmentNet,1551522.000
RestrictedCashAndCashEquivalentsAtCarryingValue,1186507.000
RetainedEarningsAppropriated,1062741.000
RetainedEarningsUnappropriated,74422024.000
ShortTermInvestments,31306253.000
StockholdersEquity,149106643.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,149106643.000
