,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-2489000.000,,,,326000.000,,,,144000.000,,,,117000.000,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,236000.000,,,,181000.000,,,,131000.000
AmortizationOfDebtDiscountPremium,57000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,219000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,784000.000,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,-1000.000,-1000.000,-1000.000,8000.000,5000.000,,1000.000,,,,1000.000,,,0.000,,,0.000,0.000,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,10700000.000,,,,10300000.000,,,,72193000.000,,,,85266000.000,,,,34439000.000,,,,83310000.000,,,,13853000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,28828000.000,,,,-210244000.000,,,,-27323000.000,,,,73129000.000,,,,-48848000.000,,,,9900000.000,,,,-32917000.000
CommonStockDividendsPerShareDeclared,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.125,0.125,0.125,0.125,,,,,
ComprehensiveIncomeNetOfTax,251876000.000,267678000.000,242464000.000,192741000.000,190627000.000,200559000.000,181173000.000,155256000.000,174745000.000,178235000.000,99969000.000,93591000.000,148502000.000,90218000.000,46894000.000,97442000.000,-256072000.000,93739000.000,134210000.000,-247592000.000,80865000.000,-578338000.000,13926000.000,116080000.000,23537000.000
ContractRevenueCost,362364000.000,388006000.000,391369000.000,406763000.000,397102000.000,405252000.000,357281000.000,377589000.000,375094000.000,369036000.000,419488000.000,408907000.000,369790000.000,395376000.000,399802000.000,358655000.000,350658000.000,342869000.000,277944000.000,256393000.000,212841000.000,198336000.000,186654000.000,174342000.000,203523000.000
CostOfReimbursableExpense,16950000.000,19287000.000,16206000.000,13609000.000,13151000.000,11637000.000,14563000.000,9427000.000,29289000.000,12805000.000,14904000.000,17969000.000,23666000.000,42290000.000,9437000.000,698000.000,20092000.000,16336000.000,10476000.000,11146000.000,26791000.000,16527000.000,7965000.000,6775000.000,10478000.000
CostOfServicesDepreciation,101173000.000,101175000.000,101175000.000,95089000.000,101393000.000,99469000.000,99207000.000,92844000.000,96821000.000,97143000.000,97143000.000,96985000.000,107011000.000,108906000.000,108854000.000,131712000.000,137299000.000,123329000.000,118086000.000,114448000.000,104240000.000,105016000.000,86473000.000,86031000.000,93229000.000
CostsAndExpenses,487124000.000,521900000.000,527900000.000,530081000.000,503232000.000,481004000.000,484319000.000,555575000.000,516015000.000,495159000.000,568813000.000,538828000.000,523147000.000,558478000.000,647266000.000,513218000.000,889586000.000,499911000.000,428308000.000,895662000.000,358974000.000,1015416000.000,295107000.000,287729000.000,323367000.000
DeferredIncomeTaxExpenseBenefit,-14774000.000,,,,-791000.000,,,,9994000.000,,,,4997000.000,,,,-118332000.000,,,,-45254000.000,,,,-5988000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,-6390000.000,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,0.000,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,1.800,1.920,1.850,1.350,1.330,1.450,1.280,1.120,1.270,1.330,0.680,0.670,1.050,0.650,0.380,0.740,-1.860,0.660,0.990,-1.790,0.640,-4.300,0.100,0.840,0.170
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,1.050,0.650,0.380,,-1.860,0.660,0.990,,0.640,-4.300,0.100,,0.170
EarningsPerShareDiluted,1.800,1.920,1.850,1.350,1.330,1.450,1.280,1.120,1.270,1.330,0.680,0.670,1.050,0.650,0.380,0.730,-1.860,0.660,0.990,-1.790,0.640,-4.300,0.100,0.840,0.170
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-1606000.000,-1555000.000,-1442000.000,-3985000.000,-104000.000,1083000.000,-1860000.000,-1118000.000,159000.000,448000.000,-4556000.000,-966000.000,-1178000.000,-2971000.000,425000.000,6923000.000,5590000.000,-3473000.000,-1163000.000,1511000.000,-3608000.000,-3513000.000,-712000.000,-3689000.000,1087000.000
ForeignCurrencyTransactionGainLossRealized,,-1600000.000,-1400000.000,,-100000.000,1100000.000,-1900000.000,-1100000.000,200000.000,400000.000,-4600000.000,-900000.000,-1200000.000,-3000000.000,400000.000,7000000.000,5600000.000,-3500000.000,-1200000.000,1600000.000,,,,,
GainLossOnDispositionOfAssets,2641000.000,1240000.000,463000.000,414000.000,25382000.000,53695000.000,208000.000,1559000.000,2004000.000,260000.000,525000.000,1281000.000,147000.000,8572000.000,-1107000.000,-2230000.000,611000.000,164000.000,-794000.000,2309000.000,296000.000,747000.000,1222000.000,-6060000.000,1346000.000
GainLossOnSaleOfPropertyPlantEquipment,2641000.000,,,,25382000.000,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,17725000.000,16372000.000,14879000.000,16334000.000,17586000.000,18741000.000,13476000.000,14837000.000,16815000.000,16435000.000,15240000.000,16298000.000,22827000.000,20478000.000,18604000.000,19923000.000,17452000.000,16548000.000,16888000.000,15574000.000,15398000.000,18139000.000,15237000.000,14786000.000,17483000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,109462000.000,,358528000.000,0.000,2546000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,159767000.000,,83196000.000,-666115000.000,34746000.000,79874000.000,24462000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,296849000.000,344026000.000,334849000.000,203547000.000,251435000.000,246758000.000,234847000.000,185041000.000,206179000.000,256301000.000,131565000.000,180195000.000,167679000.000,112603000.000,81639000.000,153270000.000,-287118000.000,106028000.000,,,,,,,
IncomeTaxExpenseBenefit,46237000.000,77440000.000,77995000.000,15057000.000,66266000.000,45297000.000,56661000.000,29380000.000,30190000.000,70967000.000,36817000.000,87580000.000,21869000.000,22890000.000,28994000.000,54427000.000,-31409000.000,15642000.000,23345000.000,-114641000.000,-4229000.000,-76178000.000,20819000.000,-36208000.000,923000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-32753000.000,,,,-17629000.000,,,,6925000.000,,,,10176000.000,,,,-18006000.000,,,,-1798000.000,,,,23490000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,12691000.000,,,,64294000.000,,,,-19089000.000,,,,-5202000.000,,,,70811000.000,,,,28961000.000,,,,-11179000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,1384000.000,,,,-3874000.000,,,,13810000.000,,,,14726000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,-869000.000,,,,4366000.000,,,,173000.000,,,,-506000.000,,,,-92000.000,,,,1613000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,3985000.000,,,,-1612000.000,,,,155000.000,,,,-2262000.000,,,,1835000.000,,,,1216000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1479000.000,,,,-6424000.000,,,,-14039000.000,,,,-2961000.000,,,,-11997000.000,,,,-6026000.000,,,,2402000.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,,26044000.000,,,,46027000.000,,,,,,,,
IncreaseDecreaseInReceivables,-79759000.000,,,,10972000.000,,,,-13760000.000,,,,-53178000.000,,,,-18177000.000,,,,-41773000.000,,,,39380000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,26000.000,25000.000,14000.000,-54000.000,12000.000,11000.000,23000.000,-27000.000,49000.000,37000.000,30000.000,-87000.000,4000.000,4000.000,1000.000,41000.000,,42000.000,44000.000,,44000.000,,84000.000,,77000.000
