,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,7165000.000,7527000.000,8686000.000,9185000.000,3459000.000,4607000.000,15798000.000,3501000.000,4896000.000,4026000.000,1230000.000,6313000.000,2042000.000,7315000.000,2889000.000
AccountsPayableTradeCurrent,,,,5826000.000,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,11345000.000,,,,72921000.000,
AccountsReceivableNetCurrent,37000.000,1171000.000,12905000.000,6013000.000,8796000.000,26697000.000,17162000.000,37408000.000,53781000.000,11044000.000,27013000.000,45335000.000,53325000.000,64297000.000,76983000.000
AccruedEmployeeBenefitsCurrent,,,,,3619000.000,2934000.000,5728000.000,8197000.000,15568000.000,20500000.000,16006000.000,16171000.000,17186000.000,19645000.000,19941000.000
AccruedIncomeTaxesCurrent,,,328000.000,,2927000.000,1389000.000,0.000,0.000,0.000,1448000.000,30000.000,23000.000,33000.000,70000.000,53000.000
AccruedLiabilitiesCurrent,1344000.000,1226000.000,2004000.000,1747000.000,11458000.000,15122000.000,23555000.000,41196000.000,54879000.000,74576000.000,63161000.000,65177000.000,72746000.000,88279000.000,95439000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,1288000.000,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,4167000.000,7529000.000,7996000.000,,14924000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,8476000.000,8602000.000,8567000.000,8470000.000,6701000.000,7301000.000,7719000.000,8630000.000,9559000.000,10544000.000,11577000.000,12580000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-16000.000,-7000.000,,-9000.000,-9000.000,-4000.000,-4000.000,-15000.000,-13000.000,-8000.000,-9000.000,-16000.000,-14000.000,-8000.000,-2000.000
AdditionalPaidInCapital,521722000.000,524998000.000,529130000.000,533264000.000,538702000.000,546129000.000,772624000.000,785037000.000,809191000.000,844220000.000,862693000.000,888057000.000,915172000.000,959637000.000,1018985000.000
AdvancesOnInventoryPurchases,,,,,,,,,,,,,12883000.000,,1149000.000
Assets,110039000.000,247754000.000,233952000.000,219120000.000,304558000.000,355129000.000,545161000.000,570645000.000,648299000.000,768751000.000,805760000.000,826088000.000,906564000.000,1060107000.000,1121897000.000
AssetsCurrent,107907000.000,244882000.000,230491000.000,213395000.000,297509000.000,346492000.000,532663000.000,553152000.000,624410000.000,740801000.000,773020000.000,783532000.000,862881000.000,1015559000.000,1077777000.000
AvailableForSaleSecurities,,,,,,,,10830000.000,11667000.000,11672000.000,11431000.000,11704000.000,11946000.000,11952000.000,11958000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,0.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,14000.000,8000.000,2000.000
AvailableForSaleSecuritiesAmortizedCost,,,,5720000.000,9925000.000,9685000.000,8725000.000,10845000.000,11680000.000,11680000.000,11440000.000,11720000.000,11960000.000,11960000.000,11960000.000
AvailableForSaleSecuritiesCurrent,18324000.000,10116000.000,1494000.000,5711000.000,9916000.000,9681000.000,8721000.000,10830000.000,11667000.000,11672000.000,11431000.000,11704000.000,11946000.000,11952000.000,11958000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,5720000.000,9925000.000,,8725000.000,10845000.000,11680000.000,11680000.000,11440000.000,11720000.000,11960000.000,11960000.000,11960000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,9916000.000,,8721000.000,10830000.000,11667000.000,11672000.000,11431000.000,11704000.000,11946000.000,11952000.000,11958000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,5711000.000,9916000.000,9681000.000,8721000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-9000.000,9000.000,4000.000,4000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,0.000,0.000,0.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,86925000.000,230214000.000,213469000.000,197896000.000,276187000.000,307433000.000,502526000.000,494154000.000,548433000.000,623956000.000,678625000.000,666279000.000,724533000.000,845035000.000,874684000.000
CertificatesOfDepositAtCarryingValue,,,,93916000.000,,169337000.000,,,,225035000.000,,,,11952000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
