,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,,,,,,20106000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,1220000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,814000.000,620000.000,,631000.000,690000.000,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,88000.000,,,,193000.000,,,,450000.000,,1370000.000,,1507000.000,1562000.000,1562000.000,1601000.000,1610000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,175000.000,,192000.000,199000.000,199000.000,205000.000,206000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,1699000.000,,,,1816000.000
AmortizationOfIntangibleAssets,317000.000,475000.000,475000.000,476000.000,1649000.000,1484000.000,1485000.000,1665000.000,1683000.000,1634000.000,1635000.000,1638000.000,1644000.000,1655000.000,1663000.000,1664000.000,3490000.000,3856000.000,3857000.000,3858000.000,3858000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,322000.000,65000.000,,,58000.000,,,,137000.000,238000.000,242000.000,-418000.000,,450000.000,,,
BusinessCombinationConsiderationTransferred1,,,,,46837000.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareImpairments1,,,,,,,,,,,,,,,,,1364000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1714000.000,,,,-38606000.000,,,,2819000.000,,,,82246000.000,,,,-71898000.000,,,,14984000.000
ComprehensiveIncomeNetOfTax,,3659000.000,4155000.000,,,,,,,,,,,,3830000.000,,-3166000.000,396000.000,-1153000.000,-4296000.000,-2532000.000
CostOfGoodsAndServicesSold,30185000.000,29852000.000,30308000.000,33341000.000,35265000.000,38968000.000,42508000.000,39231000.000,38762000.000,38714000.000,41121000.000,44605000.000,41903000.000,44505000.000,48101000.000,43251000.000,56313000.000,52865000.000,48233000.000,50339000.000,50638000.000
CostOfGoodsSold,,,,,31445000.000,35166000.000,37845000.000,34749000.000,34725000.000,33864000.000,36165000.000,40157000.000,37337000.000,39223000.000,43132000.000,38997000.000,48889000.000,45486000.000,40764000.000,42873000.000,42425000.000
CostOfServices,,,,,3820000.000,3802000.000,4663000.000,4482000.000,4037000.000,4850000.000,4956000.000,4448000.000,4566000.000,5282000.000,4969000.000,4254000.000,7424000.000,7379000.000,7469000.000,7466000.000,8213000.000
DebtInstrumentConvertibleConversionRatio1,,,,,,,,,,,,,36.240,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,-4225000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,992000.000,,,,1669000.000,,,,2181000.000,,,,-1494000.000,,,,-1609000.000
Depreciation,,,,,,,,,,,,,,,,,1821000.000,,,,2025000.000
DepreciationDepletionAndAmortization,537000.000,,,,2067000.000,,,,2187000.000,,,,2436000.000,,,,,,,,
EarningsPerShareBasic,0.150,0.130,0.140,1.120,0.050,0.080,0.120,0.090,0.080,0.090,0.110,0.180,0.110,0.100,0.110,0.140,-0.070,0.010,-0.040,-0.120,-0.080
EarningsPerShareDiluted,0.140,0.120,0.140,1.090,0.050,0.080,0.120,0.080,0.070,0.090,0.110,0.180,0.110,0.100,0.110,0.140,-0.070,0.010,-0.040,-0.120,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,,108000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.378,,,,0.404,,,,0.367,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,,,,-157000.000
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,,,,,65220000.000,,,,69000.000
GeneralAndAdministrativeExpense,3098000.000,3052000.000,2699000.000,3305000.000,3812000.000,3418000.000,3291000.000,3895000.000,3637000.000,3892000.000,4000000.000,4049000.000,4775000.000,4908000.000,5202000.000,10180000.000,15983000.000,11284000.000,11352000.000,18500000.000,16410000.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,86000.000,,,,,,,,,,,,
GrossProfit,13676000.000,14135000.000,14032000.000,15050000.000,18481000.000,19839000.000,20995000.000,20616000.000,20219000.000,20496000.000,22104000.000,24585000.000,23526000.000,25303000.000,26574000.000,27556000.000,34834000.000,37614000.000,35117000.000,35787000.000,37443000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,4191000.000,3676000.000,4174000.000,3407000.000,2708000.000,4676000.000,5955000.000,4572000.000,4517000.000,5029000.000,6421000.000,8833000.000,6413000.000,5557000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,6805000.000,,-3466000.000,1757000.000,-1072000.000,-5402000.000,-3397000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-326000.000,,-312000.000,-372000.000,-320000.000,-280000.000,-337000.000
IncomeTaxExpenseBenefit,9000.000,17000.000,19000.000,-29223000.000,1023000.000,1832000.000,1748000.000,1505000.000,1824000.000,1751000.000,2400000.000,2317000.000,2354000.000,2058000.000,2603000.000,-2443000.000,-1119000.000,864000.000,135000.000,-1443000.000,-1080000.000
IncomeTaxesPaidNet,,,,,-20000.000,,,,180000.000,,,,49000.000,,,,67000.000,,,,41000.000
IncreaseDecreaseInAccountsPayable,8093000.000,,,,3410000.000,,,,-194000.000,,,,1922000.000,,,,-1032000.000,,,,3262000.000
IncreaseDecreaseInAccountsReceivable,4774000.000,,,,921000.000,,,,-2060000.000,,,,-2845000.000,,,,-4779000.000,,,,-2070000.000
IncreaseDecreaseInAccruedLiabilities,-1187000.000,,,,-3409000.000,,,,-1449000.000,,,,-164000.000,,,,-10724000.000,,,,1344000.000
IncreaseDecreaseInDeferredRevenue,131000.000,,,,216000.000,,,,167000.000,,,,-1253000.000,,,,6599000.000,,,,1083000.000
IncreaseDecreaseInInventories,4578000.000,,,,-1152000.000,,,,32000.000,,,,-2623000.000,,,,-2442000.000,,,,3348000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,108000.000,,,,127000.000,,,,782000.000,,,,-9000.000,,,,259000.000,,,,-1069000.000
InterestExpense,64000.000,123000.000,129000.000,171000.000,122000.000,87000.000,67000.000,89000.000,101000.000,,,,,2280000.000,2252000.000,,2424000.000,2474000.000,2479000.000,2519000.000,2518000.000
InterestExpenseDebt,,,,,,,,,,,,,,2227000.000,2230000.000,,2400000.000,2462000.000,2462000.000,2506000.000,2517000.000
InterestExpenseDebtExcludingAmortization,,,,,,,,,,,,,,,685000.000,,701000.000,701000.000,701000.000,700000.000,701000.000
InterestExpenseOther,,,,,,,,,,,,,,53000.000,22000.000,,24000.000,12000.000,17000.000,13000.000,1000.000
InterestIncomeExpenseNet,,,,,,,,,,5000.000,-12000.000,,-620000.000,,,,,,,,
InterestPaid,,,,,30000.000,,,,3000.000,,,,38000.000,,,,1449000.000,,,,1440000.000
InvestmentIncomeDividend,,,,,,,,,,,,,,,,,,114000.000,,,51000.000
InvestmentIncomeInterestAndDividend,,,,,,,,,,,,,,,250000.000,,176000.000,,,,
InvestmentIncomeInvestmentExpense,,,,,,,,,,,,,,-197000.000,,,,,,,
InvestmentIncomeNet,,,,,,,,,,,,,,-43000.000,,,,,,,
InvestmentIncomeNonoperating,,,,,,,,,,,,,,,438000.000,,453000.000,455000.000,201000.000,582000.000,333000.000
LossContingencyAccrualProvision,,,,,,,,,,,,,,,,,,,,,6100000.000
LossContingencyDamagesAwardedValue,,,,,,,,,,,,,,,,,1900000.000,,,,
LossContingencyDamagesPaidValue,,,,,,,,,,,,,,,,,5000000.000,,,,1200000.000
LossContingencyDamagesSoughtValue,,,,,,,,,,,,,,,,,10000000.000,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,1000.000,,,,-88000.000,,110000.000,,,153000.000,129000.000,,160000.000
NetCashProvidedByUsedInFinancingActivities,-186000.000,,,,2851000.000,,,,1000.000,,,,151377000.000,,,,561000.000,,,,-60000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-186000.000,,,,2851000.000,,,,1000.000,,,,151377000.000,,,,561000.000,,,,-60000.000
