,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,16000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,5017000.000,,,,9795000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,-62000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,2616000.000,2023000.000,5007000.000,5911000.000,6515000.000,7687000.000,9281000.000,9726000.000,10667000.000,9508000.000,10000000.000,10138000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,,,104000.000,
AmortizationOfIntangibleAssets,158000.000,191000.000,517000.000,503000.000,586000.000,650000.000,736000.000,892000.000,922000.000,1009000.000,956000.000,870000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,8002000.000,,,,8646000.000,,,,7576000.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,1218000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8727000.000,,,,-8876000.000,,,,-12515000.000,
ComprehensiveIncomeNetOfTax,-12416000.000,-9987000.000,-12557000.000,-13017000.000,-13115000.000,-16196000.000,-18072000.000,-17157000.000,-16616000.000,-15513000.000,-18021000.000,-14732000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-12570000.000,-13156000.000,-13416000.000,-16528000.000,-18523000.000,-17617000.000,-16951000.000,-15932000.000,-18413000.000,-15173000.000
CostOfServices,9442000.000,9813000.000,11076000.000,12416000.000,13225000.000,14084000.000,16411000.000,17947000.000,18661000.000,19097000.000,21378000.000,21236000.000
DeferredIncomeTaxExpenseBenefit,,,-74000.000,,,,187000.000,,,,84000.000,
DepreciationDepletionAndAmortization,,,2131000.000,,,,2879000.000,,,,3980000.000,
EarningsPerShareBasicAndDiluted,-0.630,-0.270,-0.320,-0.330,-0.310,-0.390,-0.440,-0.430,-0.430,-0.380,-0.420,-0.460
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-23000.000,,,,-368000.000,,,,591000.000,
GeneralAndAdministrativeExpense,3876000.000,4356000.000,6192000.000,5731000.000,6594000.000,7066000.000,8782000.000,8960000.000,9726000.000,10588000.000,10872000.000,14445000.000
GrossProfit,13062000.000,15694000.000,21216000.000,23614000.000,26062000.000,28261000.000,29589000.000,32733000.000,36261000.000,39170000.000,40838000.000,44759000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12373000.000,-9942000.000,-12534000.000,-13287000.000,-12883000.000,-16728000.000,-18400000.000,-17353000.000,-16833000.000,-15785000.000,-18285000.000,-14909000.000
IncomeTaxExpenseBenefit,17000.000,9000.000,-14000.000,-16000.000,126000.000,-573000.000,-212000.000,100000.000,142000.000,678000.000,402000.000,405000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.000,0.000,0.000,,0.000,,0.000,,0.000,
IncomeTaxesPaidNet,,,29000.000,,,,29000.000,,,,90000.000,
IncreaseDecreaseInAccountsPayable,,,44000.000,,,,1028000.000,,,,-159000.000,
IncreaseDecreaseInAccountsReceivable,,,-1709000.000,,,,2779000.000,,,,-2296000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-9628000.000,,,,-515000.000,,,,-1549000.000,
IncreaseDecreaseInDeferredRevenue,,,4251000.000,,,,4694000.000,,,,-771000.000,
IncreaseDecreaseInOtherOperatingAssets,,,393000.000,,,,644000.000,,,,117000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,-14000.000,,,,116000.000,,,,380000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,3724000.000,,,,4170000.000,,,,5541000.000,
IncreaseInRestrictedCash,,,,,,,215000.000,,,,735000.000,
InterestPaid,,,75000.000,,,,52000.000,,,,25000.000,
NetCashProvidedByUsedInFinancingActivities,,,7265000.000,,,,4855000.000,,,,2797000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,7265000.000,,,,4855000.000,,,,2797000.000,
NetCashProvidedByUsedInInvestingActivities,,,-2758000.000,,,,-4828000.000,,,,-5923000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2758000.000,,,,-4828000.000,,,,-5923000.000,
NetCashProvidedByUsedInOperatingActivities,,,-13211000.000,,,,-8535000.000,,,,-9980000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-13211000.000,,,,-8535000.000,,,,-9980000.000,
NetIncomeLoss,,,,,,,-18158000.000,-17950000.000,-18238000.000,-17151000.000,-18423000.000,
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,,-11000.000,-159000.000,-206000.000,-242000.000,-454000.000,497000.000,,,,-459000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-12390000.000,-9951000.000,-12509000.000,-13112000.000,-12803000.000,-15913000.000,-18158000.000,-17950000.000,,,,-20759000.000
OperatingExpenses,25349000.000,25538000.000,33691000.000,36715000.000,39248000.000,45109000.000,48509000.000,50183000.000,52726000.000,54787000.000,58986000.000,59719000.000
OperatingIncomeLoss,-12287000.000,-9844000.000,-12475000.000,-13101000.000,-13186000.000,-16848000.000,-18920000.000,-17450000.000,-16465000.000,-15617000.000,-18148000.000,-14960000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-26000.000,-36000.000,-50000.000,115000.000,-407000.000,-206000.000,89000.000,-164000.000,,,228000.000,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,-50000.000,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,24000.000,,274000.000,141000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,-2000.000,20000.000,-95000.000,-90000.000,3000.000,-45000.000,32000.000,-10000.000,46000.000,18000.000
OtherNonoperatingIncomeExpense,-86000.000,-98000.000,-59000.000,-186000.000,303000.000,120000.000,520000.000,97000.000,-368000.000,-168000.000,-137000.000,51000.000
PaymentsForRepurchaseOfCommonStock,,,23000.000,,,,,,,,,
PaymentsForSoftware,,,179000.000,,,,521000.000,,,,601000.000,
PaymentsOfStockIssuanceCosts,,,104000.000,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,15000.000,,,,3000.000,,,,3000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,2579000.000,,,,4092000.000,,,,4587000.000,
PreferredStockDividendsAndOtherAdjustments,,,,,,,,,,,,5904000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,3384000.000,,,,2885000.000,,,,2716000.000,
ProceedsFromMinorityShareholders,,,1953000.000,,,,1678000.000,,,,,
ProceedsFromStockOptionsExercised,,,2518000.000,,,,965000.000,,,,781000.000,
ProfitLoss,,,-12520000.000,-13271000.000,-13009000.000,-16155000.000,-18612000.000,-17453000.000,-16975000.000,-16039000.000,-18687000.000,-15314000.000
RepaymentsOfDebt,,,293000.000,,,,670000.000,,,,697000.000,
