,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AllocatedShareBasedCompensationExpense,,,20346.000,,,,14982.000,,,,,,,,4500.000,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,4191.000,,,,-6938.000,,,,-289.000,,,
AmortizationOfDebtDiscountPremium,,,,,,,3687.000,,,,0.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2658715.000,,,,,,,,2314000.000,,,,3370000.000,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,19337.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,323011.000,,,,-80451.000,,,,-102415.000,,,,-335472.000,,,
CostOfGoodsSold,,,,,658182.000,,815519.000,1064624.000,959434.000,,,,,,,,,
CostOfOtherManufacturedProducts,,,,,0.000,,,,,,,,,,,,,
CostOfRevenue,657538.000,672580.000,539428.000,515048.000,658182.000,690222.000,,,,,801656.000,1035209.000,851688.000,826055.000,766776.000,696671.000,618366.000,588629.000
DebtConversionConvertedInstrumentAmount1,,,210000.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,60662.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,34101.000,56513.000,61450.000,59912.000,28830.000,56652.000,,,,45217.000,,,,39508.000,,,
DividendsPreferredStock,,,,,,,,,,,25000.000,,,,,,,
DividendsPreferredStockCash,,,,,,,,,,,,25000.000,25000.000,,25000.000,25000.000,25000.000,25000.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,0.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,0.000,0.000,0.000,-0.010,-0.020,0.000,0.000,0.000,-0.010,0.000,0.000,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,0.000,
