,2011-09-30,2011-12-31,2012-06-30,2012-09-30
AccountsPayableCurrent,2158099.000,1818053.000,769514.000,907606.000
AccountsPayableCurrentAndNoncurrent,,,120917.000,
AccountsReceivableNetCurrent,74982.000,169490.000,49133.000,22804.000
AccruedLiabilitiesCurrent,547953.000,469447.000,385050.000,249205.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,124700.000,132854.000
AdditionalPaidInCapital,43258315.000,44025118.000,47903431.000,48350303.000
AllowanceForDoubtfulAccountsReceivableCurrent,41300.000,37689.000,35351.000,20467.000
Assets,3028331.000,1593032.000,1499591.000,761958.000
AssetsCurrent,709286.000,417423.000,422064.000,578422.000
CapitalizedComputerSoftwareGross,,,125654.000,125654.000
CashAndCashEquivalentsAtCarryingValue,19057.000,75762.000,74163.000,109453.000
CommonStockParOrStatedValuePerShare,0.001,0.000,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,146886031.000,150811031.000,282260718.000,328533316.000
CommonStockSharesOutstanding,146886031.000,75761856.000,282260718.000,328533316.000
CommonStockValue,146886.000,150811.000,282261.000,328533.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,15750784.000,15750784.000
DebtInstrumentUnamortizedDiscount,,,-73097.000,-33026.000
DerivativeLiabilitiesCurrent,65293.000,45613.000,328297.000,113366.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,0.000
DividendsPayableAmount,177971.000,196978.000,,
DividendsPayableCurrent,,,204403.000,216315.000
DueToRelatedPartiesCurrent,479362.000,582787.000,212011.000,248092.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,-1610826.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,299847.000,45206.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,81764.000,6164.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,163556.000,24657.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,163556.000,24657.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,163556.000,24657.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,163556.000,24657.000
FiniteLivedIntangibleAssetsNet,,,1035835.000,149998.000
FurnitureAndFixturesGross,,,19539.000,19539.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,2605824.000,2605824.000
IntangibleAssetsNetExcludingGoodwill,2253952.000,1117609.000,1035835.000,149998.000
InterestPayableCurrent,178173.000,130270.000,90928.000,102999.000
InventoryFinishedGoods,,,8771.000,70966.000
InventoryNet,573017.000,163709.000,65115.000,70966.000
InventoryRawMaterials,,,56344.000,0.000
Liabilities,5832304.000,5526114.000,3976536.000,4063077.000
LiabilitiesAndStockholdersEquity,3028331.000,1593032.000,1499591.000,761958.000
LiabilitiesCurrent,5744602.000,5466163.000,3372242.000,3743965.000
LiabilitiesNoncurrent,87702.000,59951.000,604294.000,319112.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,0.000,0.000
LongTermDebtCurrent,844039.000,844039.000,35457.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,150000.000
LongTermDebtNoncurrent,22409.000,14338.000,39403.000,116974.000
LongTermNotesAndLoans,,,147957.000,150000.000
LongtermDebtWeightedAverageInterestRate,,,0.173,0.173
MachineryAndEquipmentGross,,,21199.000,21199.000
NotesPayableCurrent,251287.000,120490.000,585391.000,523712.000
NotesPayableRelatedPartiesClassifiedCurrent,647594.000,752787.000,844213.000,1250761.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,1080807.000,1339533.000
NotesPayableRelatedPartiesNoncurrent,,,236594.000,88772.000
OtherLiabilitiesCurrent,,245275.000,245275.000,245275.000
OtherLongTermDebtNoncurrent,,,236594.000,88772.000
OtherSecuredFinancings,460124.000,306037.000,,0.000
PreferredStockLiquidationPreference,841977.000,860974.000,614402.000,626315.000
PreferredStockParOrStatedValuePerShare,0.001,0.000,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,30.000,30.000,30.000,18.900
PreferredStockSharesOutstanding,30.000,30.000,30.000,18.900
PreferredStockValue,0.000,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,42230.000,8462.000,233653.000,375199.000
PropertyPlantAndEquipmentGross,,,166392.000,166392.000
PropertyPlantAndEquipmentNet,65093.000,58000.000,41692.000,33538.000
RetainedEarningsAccumulatedDeficit,-46240424.000,-48114561.000,-50673304.000,-51979955.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,1173945.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,0.670,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,1254448.000,
ShortTermBorrowings,,,120490.000,523712.000
StockholdersEquity,-2803973.000,-3933082.000,-2476945.000,-3301119.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2803973.000,-3933082.000,-2476945.000,-3301119.000
