,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,1321000.000,2498000.000,3298000.000,6705000.000
AccruedLiabilitiesCurrent,3541000.000,3952000.000,4557000.000,4663000.000
AccruedProfessionalFeesCurrent,1183000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,62000.000,74000.000,61000.000,76000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-22000.000,27000.000,-17000.000,
AdditionalPaidInCapital,177155000.000,178331000.000,244505000.000,246138000.000
Assets,120960000.000,113521000.000,166304000.000,151145000.000
AssetsCurrent,120768000.000,112897000.000,165926000.000,150652000.000
AssetsFairValueDisclosureRecurring,,,154442000.000,140129000.000
AvailableForSaleSecurities,93233000.000,97064000.000,73046000.000,115148000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,12000.000,44000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,27000.000,39000.000
AvailableForSaleSecuritiesAmortizedCost,93255000.000,97037000.000,73061000.000,115143000.000
AvailableForSaleSecuritiesCurrent,,,69796000.000,115148000.000
CashAndCashEquivalentsAtCarryingValue,26605000.000,14641000.000,89686000.000,29793000.000
ClassOfWarrantOrRightOutstanding,821074.000,708207.000,708207.000,547089.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,4461477.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,23610007.000,23719480.000,27482166.000,27748264.000
CommonStockSharesOutstanding,22765995.000,22940412.000,26768046.000,27123554.000
CommonStockValue,2000.000,2000.000,3000.000,3000.000
DebtInstrumentAnnualPrincipalPayment,450000.000,,,
DebtInstrumentCarryingAmount,,,15000000.000,15000000.000
DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,,-450000.000,-450000.000,450000.000
DebtInstrumentUnamortizedDiscount,,495000.000,450000.000,405000.000
DeferredFinanceCostsNoncurrentNet,538000.000,,,
DeferredOfferingCosts,,349000.000,,111000.000
DeferredTaxAssetsGross,,,,8428000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,34100000.000
DeferredTaxAssetsOther,,,,419000.000
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,6400000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,999000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,917000.000
DeferredTaxAssetsValuationAllowance,,,,8428000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,75603000.000,,,
EmployeeRelatedLiabilitiesCurrent,1064000.000,976000.000,1559000.000,2679000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,13848000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,0.000,0.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,0.000
InterestReceivable,210000.000,351000.000,,
InterestReceivableCurrent,,,188000.000,567000.000
Liabilities,19428000.000,21149000.000,22560000.000,26274000.000
LiabilitiesAndStockholdersEquity,120960000.000,113521000.000,166304000.000,151145000.000
LiabilitiesCurrent,4862000.000,6450000.000,9018000.000,11368000.000
LongTermDebt,15000000.000,,14550000.000,14595000.000
LongTermDebtCurrent,,,1163000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,1011000.000,1011000.000,1011000.000,1135000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,6722000.000,6722000.000,6722000.000,8223000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,6722000.000,6722000.000,6722000.000,7650000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,3588000.000,3588000.000,3588000.000,1350000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,1012000.000,675000.000,337000.000,
LongTermDebtNoncurrent,15000000.000,14505000.000,13387000.000,14595000.000
LongTermLoansPayable,,15000000.000,,
LongTermNotesAndLoans,19055000.000,,,
LongTermNotesPayable,14462000.000,,,
MarketableSecuritiesCurrent,93233000.000,97064000.000,,
NoncontrollingInterestInVariableInterestEntity,,,4279000.000,3784000.000
OperatingLeasesFutureMinimumPaymentsDue,595000.000,,4591000.000,5951000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,227000.000,,674000.000,860000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,934000.000,1246000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,907000.000,1211000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,149000.000,,881000.000,1175000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,219000.000,,855000.000,1140000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,239000.000,319000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,101000.000,
OtherAccruedLiabilitiesCurrent,510000.000,928000.000,861000.000,604000.000
OtherAssetsNoncurrent,138000.000,139000.000,190000.000,205000.000
OtherLiabilitiesNoncurrent,104000.000,194000.000,155000.000,311000.000
OtherPrepaidExpenseCurrent,197000.000,421000.000,468000.000,
PrepaidExpenseAndOtherAssetsCurrent,930000.000,1192000.000,6444000.000,5711000.000
PrepaidInsurance,523000.000,420000.000,314000.000,203000.000
PropertyPlantAndEquipmentGross,116000.000,210000.000,249000.000,253000.000
PropertyPlantAndEquipmentNet,54000.000,136000.000,188000.000,177000.000
RetainedEarningsAccumulatedDeficit,,-85988000.000,-105026000.000,-125054000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,4397712.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,1022281.000
StockholdersEquity,101532000.000,92372000.000,139465000.000,121087000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,101532000.000,92372000.000,143744000.000,124871000.000
TemporaryEquityLiquidationPreference,0.000,0.000,0.000,0.000
TemporaryEquityParOrStatedValuePerShare,0.000,0.000,0.000,0.000
TemporaryEquitySharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
TemporaryEquitySharesIssued,0.000,0.000,0.000,0.000
TemporaryEquitySharesOutstanding,0.000,0.000,0.000,0.000
UnamortizedDebtIssuanceExpense,3605000.000,,,
