,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,30924000.000,18949000.000,27276000.000,31195000.000,45016000.000,36683000.000,14853000.000,17768000.000,26224000.000,27595000.000,27745000.000,23686000.000,19633000.000,28511000.000,32906000.000,31478000.000,28734000.000,21012000.000,24606000.000,26378000.000,17283000.000,18489000.000,32619000.000,25705000.000
AccountsReceivableNetCurrent,44719000.000,38591000.000,38097000.000,36109000.000,49279000.000,46866000.000,34811000.000,26758000.000,35494000.000,42922000.000,27718000.000,18557000.000,28676000.000,38136000.000,31374000.000,26241000.000,33863000.000,37965000.000,31294000.000,27691000.000,29226000.000,37772000.000,23313000.000,22693000.000
AccruedIncomeTaxesCurrent,405000.000,,1705000.000,7374000.000,,58000.000,7094000.000,5761000.000,2026000.000,0.000,1625000.000,3397000.000,0.000,2592000.000,0.000,,286000.000,5549000.000,10085000.000,0.000,0.000,0.000,508000.000,681000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,37246000.000,39724000.000,41872000.000,44125000.000,46068000.000,48677000.000,51737000.000,,,,66437000.000,,,,79278000.000,,,,94293000.000,,,,106642000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,97000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,74000.000,121000.000,97000.000,-86000.000,80000.000,-109000.000,-610000.000,-865000.000,-890000.000,-844000.000,-1008000.000,-998000.000,-1018000.000,-13000.000,-15000.000,-5000.000,-14000.000,-19000.000,-43000.000,-38000.000,-46000.000,-48000.000,-50000.000,-43000.000
AdditionalPaidInCapital,72661000.000,73115000.000,73590000.000,73950000.000,74752000.000,75113000.000,75675000.000,76032000.000,77029000.000,78061000.000,78153000.000,78551000.000,79520000.000,80488000.000,80992000.000,81918000.000,83023000.000,84250000.000,85436000.000,85706000.000,86848000.000,87900000.000,88739000.000,89438000.000
AllowanceForDoubtfulAccountsReceivable,,,600000.000,,,,700000.000,,,,300000.000,,,,300000.000,,,,500000.000,,,,600000.000,
Assets,226730000.000,225275000.000,219513000.000,219313000.000,263248000.000,283972000.000,277319000.000,276289000.000,293551000.000,314373000.000,332927000.000,339353000.000,341462000.000,366224000.000,377284000.000,366272000.000,357177000.000,363946000.000,380679000.000,365745000.000,353630000.000,357903000.000,373509000.000,362283000.000
AssetsCurrent,180597000.000,177000000.000,166339000.000,157012000.000,191359000.000,205187000.000,198340000.000,195007000.000,209767000.000,231115000.000,246902000.000,250041000.000,247435000.000,262043000.000,267697000.000,253119000.000,241118000.000,245580000.000,253642000.000,237642000.000,225514000.000,231045000.000,255577000.000,229304000.000
BuildingsAndImprovementsGross,,,16182000.000,,,,29163000.000,,,,,,,,,,,,,,,,,
