,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4004948.000,,,,3881764.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-6316.000,,,131685.000,,,,0.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,-164406.000,-270776.000,-256087.000
CostOfRevenue,424781.000,462195.000,486861.000,200190.000,174451.000,129405.000,311902.000,157617.000,99354.000,122087.000
DebtConversionOriginalDebtAmount1,94000.000,,,0.000,,,,,,
DeferredIncomeTaxExpenseBenefit,-45000.000,,,0.000,,,,-36257.000,,
DepreciationAndAmortization,51587.000,,,40343.000,,,,41497.000,,
DividendsPreferredStock,39816.000,,,,,,,,,
EarningsPerShareBasic,0.010,-0.040,-0.050,-0.010,-0.010,-0.030,-0.050,-0.010,-0.020,-0.020
EarningsPerShareDiluted,0.010,-0.040,-0.050,-0.010,-0.010,-0.030,-0.050,-0.010,-0.020,-0.020
GrossProfit,689650.000,90374.000,-142891.000,231884.000,247653.000,-47415.000,-266370.000,13402.000,-37366.000,-45890.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,114520.000,-394851.000,-503732.000,-50678.000,-49042.000,-380409.000,-929626.000,-199350.000,-330975.000,-301617.000
IncomeTaxExpenseBenefit,45000.000,45000.000,,0.000,-15040.000,-28986.000,-144576.000,-34944.000,-60199.000,-45530.000
IncomeTaxesPaid,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,169031.000,,,73034.000,,,,68808.000,,
IncreaseDecreaseInAccountsReceivable,544932.000,,,8182.000,,,,35152.000,,
IncreaseDecreaseInInventories,68187.000,,,-9237.000,,,,-2022.000,,
IncreaseDecreaseInOtherCurrentAssets,-18732.000,,,19867.000,,,,-9718.000,,
IncreaseDecreaseInOtherNoncurrentAssets,-272.000,,,67.000,,,,0.000,,
InterestExpense,17489.000,17029.000,16353.000,-17826.000,-24577.000,-22171.000,-19458.000,-21129.000,-21356.000,-42168.000
InterestPaid,16621.000,,,7561.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,71429.000,,,50107.000,,,,113770.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,71429.000,,,50107.000,,,,113770.000,,
NetCashProvidedByUsedInInvestingActivities,-18768.000,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-18768.000,,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,-58977.000,,,81578.000,,,,-113770.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-58977.000,,,81578.000,,,,-113770.000,,
NetIncomeLoss,159520.000,-439851.000,-503732.000,-50678.000,-34002.000,-351423.000,-785050.000,-164406.000,-270776.000,-256087.000
NetIncomeLossAvailableToCommonStockholdersBasic,119704.000,-480670.000,-538009.000,-86525.000,-70752.000,-388281.000,-823236.000,-203974.000,-311342.000,-296770.000
NonoperatingIncomeExpense,-17489.000,-17029.000,-16353.000,17826.000,25577.000,42171.000,61856.000,22483.000,22710.000,43522.000
OperatingIncomeLoss,132009.000,-377822.000,-487379.000,-32852.000,-23465.000,-338238.000,-867770.000,-176867.000,-308265.000,-258095.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,0.000,,
OtherNonoperatingExpense,,,,0.000,-1000.000,-20000.000,-42398.000,-1354.000,-1354.000,-1354.000
PaymentsToAcquirePropertyPlantAndEquipment,18768.000,,,0.000,,,,0.000,,
PreferredStockDividendsIncomeStatementImpact,,40819.000,34277.000,35847.000,36750.000,36858.000,38186.000,39568.000,40566.000,40683.000
ProceedsFromLinesOfCredit,50000.000,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,29161.000,,,112607.000,,,,122009.000,,
ProceedsFromShortTermDebt,,,,0.000,,,,,,
ProvisionForDoubtfulAccounts,200000.000,,,0.000,,,,,,
RepaymentsOfOtherDebt,7732.000,,,0.000,,,,8176.000,,
RepaymentsOfShortTermDebt,,,,62500.000,,,,0.000,,
ResearchAndDevelopmentExpense,34506.000,34505.000,35156.000,24931.000,21863.000,21863.000,13408.000,16163.000,17442.000,
Revenues,1114431.000,552569.000,343970.000,432074.000,422104.000,81990.000,45532.000,171019.000,61988.000,76197.000
SalesRevenueNet,1114431.000,552569.000,343970.000,432074.000,422104.000,81990.000,45532.000,171019.000,61988.000,76197.000
SellingGeneralAndAdministrativeExpense,523135.000,336876.000,309332.000,239805.000,249255.000,268960.000,391030.000,174106.000,253457.000,212205.000
ShareBasedCompensation,,96815.000,,,0.000,0.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,0.000,0.000,0.000,0.000,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,10676375.000,10952132.000,11324157.000,11867146.000,13475842.000,14533813.000,-25949381.000,15866635.000,15866618.000,15866618.000
WeightedAverageNumberOfSharesOutstandingBasic,10560466.000,10952132.000,11324157.000,11867146.000,13475842.000,14533813.000,-25949381.000,15866635.000,15866618.000,15866618.000
