,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdvertisingExpense,28000.000,,,,15000.000,,,,12000.000,,
AllocatedShareBasedCompensationExpense,0.000,,,,440000.000,,,,141750.000,,
AmortizationOfAcquisitionCosts,35792.000,,,,,,,,1541.000,,
AssetImpairmentCharges,,,,,0.000,,,,,,
CashPeriodIncreaseDecrease,-215666.000,,,,-67503.000,,,,-394681.000,,
ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,2000.000,1000.000,,,,
CostOfGoodsSold,228.000,16358.000,28640.000,137764.000,4863.000,25021.000,276523.000,556772.000,,1006685.000,231674.000
CurrentFederalTaxExpenseBenefit,,,,,-98000.000,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,-98000.000,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,-218000.000,,,,-66000.000,,,,-259000.000,,
DeferredIncomeTaxExpenseBenefit,-255000.000,,,,-94000.000,,,,-259000.000,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,-37000.000,,,,-28000.000,,,,,,
Depreciation,1184.000,,,,3039.000,,,,3285.000,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,,,-113000.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.020,0.010,-0.010,0.010,-0.010,-0.030,-0.020,-0.020,-0.010
FeesAndCommissionsOther,,,,,,,,,150900.000,,
GoodwillAndIntangibleAssetImpairment,,,,,0.000,,,,,,
IncomeLossFromContinuingOperations,-631501.000,-590243.000,-770130.000,309991.000,-374356.000,643933.000,-563323.000,-874792.000,-780407.000,-1022381.000,-584265.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-631501.000,-590243.000,-770130.000,-1081259.000,-486356.000,402933.000,-660323.000,-600792.000,-780407.000,-1022381.000,-584265.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.020,-0.020,0.010,-0.010,0.010,-0.010,-0.020,-0.020,-0.020,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,-7777.000,-4394.000,-5394.000,3606.000,-4277.000,-207257.000,-45083.000,-552192.000,-5602.000,-5340.000,-5394.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,0.000,0.000,0.000,-0.010,-0.000,-0.010,,,
IncomeTaxExpenseBenefit,,,,,-112000.000,-241000.000,-97000.000,274000.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,255000.000,,,,79000.000,,,,-259000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1125.000,,,,-551064.000,,,,-401988.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-3466.000,,,,,,
IncreaseDecreaseInDepositOtherAssets,293494.000,,,,336049.000,,,,300000.000,,
IncreaseDecreaseInInventories,,,,,,,,,800499.000,,
IncreaseDecreaseInPrepaidExpense,212588.000,,,,-25324.000,,,,-584260.000,,
InterestExpense,152.000,612.000,2515.000,32881.000,37158.000,54523.000,76268.000,185354.000,94878.000,177826.000,133877.000
InterestIncomeOther,6506.000,6259.000,5508.000,,3929.000,4421.000,5173.000,4405.000,3416.000,17528.000,2377.000
NetCashProvidedByUsedInFinancingActivities,-22500.000,,,,111896.000,,,,161415.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-22500.000,,,,111896.000,,,,161415.000,,
NetCashProvidedByUsedInInvestingActivities,-95821.000,,,,,,,,-30914.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-95821.000,,,,,,,,-30914.000,,
NetCashProvidedByUsedInOperatingActivities,-97345.000,,,,-179399.000,,,,-525182.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-97345.000,,,,-179399.000,,,,-525182.000,,
NetIncomeLoss,-639278.000,-594637.000,-775524.000,313597.000,-378633.000,436676.000,-608406.000,-1426984.000,-786009.000,-1027721.000,-589659.000
NonoperatingIncomeExpense,6354.000,5647.000,2993.000,-239301.000,-33229.000,797249.000,-71095.000,-252214.000,-91462.000,-160298.000,-123262.000
OperatingExpenses,664746.000,698332.000,964029.000,1127526.000,557522.000,444689.000,940771.000,888754.000,688945.000,2116896.000,533728.000
OperatingIncomeLoss,-637855.000,-595890.000,-773123.000,-841958.000,-453127.000,-394316.000,-589228.000,-348578.000,-688945.000,-862083.000,-461003.000
OtherDepreciationAndAmortization,1200.000,,,,3000.000,,,,3285.000,,
OtherIncome,,,,,,,,,,,8238.000
PaymentsToAcquireIntangibleAssets,85260.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,10561.000,,,,,,,,30914.000,,
ProceedsFromNotesPayable,-22500.000,,,,166000.000,,,,261915.000,,
ProfitLoss,-639278.000,,,,-378633.000,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,,,,41497.000,,,,,,
RepaymentsOfNotesPayable,,,,,95601.000,,,,100500.000,,
Revenues,26891.000,102442.000,190906.000,285568.000,104395.000,50373.000,351543.000,540176.000,,1254813.000,72725.000
SalesRevenueNet,26891.000,102442.000,190906.000,285568.000,104395.000,50373.000,351543.000,540176.000,,1254813.000,72725.000
SellingGeneralAndAdministrativeExpense,664518.000,681974.000,935389.000,989762.000,552659.000,419668.000,664248.000,331982.000,688945.000,1110211.000,302054.000
StockGrantedDuringPeriodValueSharebasedCompensation,,,,,440000.000,,,,141750.000,,
TreasuryStockSharesRetired,42581596.000,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,54529477.000,38027967.000,38808619.000,-88768123.000,41018772.000,45155585.000,45897576.000,-86432910.000,52229605.000,59388645.000,71982254.000
