,2011-12-31,2012-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-10295.000,
CostOfServices,22462.000,
CostsAndExpensesRelatedParty,8750.000,8250.000
DepreciationDepletionAndAmortization,3345.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,-53542.000
EarningsPerShareBasic,-0.002,
ExtinguishmentOfDebtAmount,,77116.000
FeesAndCommissions,9608.000,
FinancialServicesRevenue,50.000,
GeneralAndAdministrativeExpense,37606.000,16897.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,50254.000
IncomeLossFromContinuingOperationsPerBasicShare,,0.002
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.000
IncreaseDecreaseInAccountsPayableTrade,3309.000,
IncreaseDecreaseInAccountsReceivable,-413.000,
IncreaseDecreaseInOtherFinancialInstrumentsUsedInOperatingActivities,4477.000,
InterestExpense,-1871.000,-547.000
InterestExpenseRelatedParty,-2414.000,-1168.000
InterestPaid,4285.000,
LiabilitiesAssumed1,-94066.000,
NetCashProvidedByUsedInFinancingActivities,33184.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33184.000,
NetCashProvidedByUsedInOperatingActivities,-43479.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-43479.000,
NetIncomeLoss,-54197.000,
NetIncomeLossAvailableToCommonStockholdersBasic,-54197.000,-3288.000
OperatingExpenses,68818.000,25147.000
OperatingIncomeLoss,-49912.000,-25147.000
OriginationOfNotesReceivableFromRelatedParties,1542.000,
PreferredStockDividendsPerShareDeclared,0.000,0.000
ProceedsFromContributionsFromAffiliates,31742.000,
ProceedsFromPaymentsForOtherFinancingActivities,757.000,
ProceedsFromRepaymentsOfLinesOfCredit,-857.000,
ProfitLoss,,-3288.000
RevenueOtherFinancialServices,9248.000,
Revenues,18906.000,
SalesRevenueNet,18856.000,
WeightedAverageNumberOfSharesOutstandingBasic,23999612.000,24539751.000
