,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,-144470.000,,,,56066.000,,,,10592.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,1886.000,,,,2197.000,,,,12124.000,,
CostOfGoodsSold,,,,,,,,,,,,-5366.000
DebtConversionConvertedInstrumentAmount1,,,,,,-31246.000,,,,11791.000,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,48834.000,,
DebtConversionOriginalDebtInterestRateOfDebt,,0.080,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,0.060,,,,0.060,,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,0.000,,,,,,,,,,
Depreciation,,515.000,,,,548.000,,,,,,
DepreciationDepletionAndAmortization,,515.000,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,287635.000,,,7490.000,11150.000,
DerivativeLossOnDerivative,,99289.000,122135.000,304342.000,66.000,99644.000,,,,,,
EarningsPerShareBasic,,0.010,,,,-0.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,,-0.010,-0.000,,,0.000,-0.000,,-0.000,0.000,0.000
EarningsPerShareDiluted,,0.000,,,,-0.000,,,,,,
EquityIssuancePerShareAmount,,0.020,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,2.440,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.002,,
GrossProfit,,0.000,0.000,,,,,,,,,3700.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-982052.000,1622697.000,-1985553.000,-158282.000,-250604.000,-310988.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-77231.000,,,,-79071.000,,,,88268.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,-40950.000,,,,1479.000,,,,9957.000,,
IncreaseDecreaseInDerivativeLiabilities,693987.000,-2104406.000,1534462.000,-600826.000,-198959.000,-31759.000,872633.000,29559.000,-195388.000,-108092.000,-618194.000,786820.000
IncreaseDecreaseInPrepaidExpense,,-23755.000,,,,,,,,,,
IncreaseDecreaseInSecurityDeposits,,3398.000,,,,,,,,,,
InterestExpense,,,,,,,,,,,,-22069.000
InterestExpenseOther,19767.000,24624.000,33069.000,160454.000,243087.000,76188.000,24828.000,46407.000,66939.000,26051.000,25099.000,
LeaseAndRentalExpense,,9542.000,,,,2712.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,96500.000,,,,57695.000,,,,48834.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,96500.000,,,,57695.000,,,,48834.000,,
NetCashProvidedByUsedInOperatingActivities,,-94614.000,,,,-55498.000,,,,-36710.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-94614.000,,,,-55498.000,,,,-36710.000,,
NetIncomeLoss,-982052.000,1622697.000,-1985553.000,-158282.000,-250604.000,-310988.000,-846968.000,-169147.000,171152.000,-29945.000,503838.000,-886195.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,-4741.000,-13214.000
OperatingExpenses,153155.000,213326.000,151465.000,155071.000,143717.000,110849.000,182209.000,93181.000,16846.000,119476.000,105148.000,94220.000
OperatingIncomeLoss,-153155.000,-213326.000,-151465.000,-155071.000,-143717.000,-110849.000,-182209.000,-93181.000,-16846.000,-119476.000,-105148.000,-90520.000
OtherNonoperatingIncomeExpense,-828897.000,1836023.000,-1834088.000,-3211.000,-106887.000,-200139.000,-664759.000,-75966.000,187998.000,89531.000,604245.000,-808889.000
PaymentsForFees,,,,,,39500.000,,,,,,
ProFormaWeightedAverageSharesOutstandingDiluted,,,,,,63315405.000,,,,,,
ProceedsFromConvertibleDebt,,96500.000,,,,34000.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,23695.000,,,,48834.000,,
ProfessionalFees,31249.000,133209.000,73232.000,22120.000,56028.000,40086.000,25218.000,23424.000,21861.000,46814.000,32333.000,14824.000
ProfitLoss,,,,,,,,,,,499097.000,-899409.000
RepaymentsOfRelatedPartyDebt,,0.000,,,,34071.000,,,,,,
RepaymentsOfShortTermDebt,,,,,,0.000,,,,,,
SalariesAndWages,57500.000,62607.000,61899.000,61419.000,57379.000,62607.000,61899.000,61899.000,61899.000,62607.000,61899.000,61899.000
SalesRevenueGoodsNet,,,,,,,,,,,,9066.000
SellingGeneralAndAdministrativeExpense,64406.000,17510.000,16334.000,71532.000,30310.000,8156.000,95092.000,7858.000,-66914.000,10055.000,10916.000,17497.000
ShareBasedCompensation,,-45000.000,,,,,,,,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,,1425398950.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,,,,,,,114500.000,,
StockIssuedDuringPeriodValueConversionOfUnits,,,,,,85385.000,,,,11883.000,,
StockIssuedDuringPeriodValueIssuedForServices,,15000.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,139223524.000,351363416.000,249937641.000,386302419.000,-962146899.000,,514075919.000,866507801.000,,956447156.000,1149555646.000,1149555646.000
WeightedAverageNumberOfSharesOutstandingBasic,,141955408.000,,,,63315405.000,,,,,,
