,2011-07-30,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-07-26,2015-01-31,2015-08-01
CashAndCashEquivalentsPeriodIncreaseDecrease,,-186427.000,,,,-857705.000,,,,-166114.000,,,456925.000,
ComprehensiveIncomeNetOfTax,,,,,,174262.000,387599.000,75245.000,284542.000,75161.000,387930.000,238849.000,302966.000,369629.000
CostOfRevenue,968787.000,1020881.000,1218354.000,1111992.000,1311747.000,908561.000,1046790.000,922827.000,1075139.000,1044659.000,1090087.000,1155483.000,1153918.000,1099640.000
Depreciation,,35316.000,,,,36375.000,,,,33820.000,,,33920.000,
Dividends,,,,,,504130.000,0.000,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasic,0.280,0.180,0.190,0.390,0.450,0.200,0.420,0.280,0.320,0.150,0.400,0.320,0.330,0.550
EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateNetOfTax,,,,,,12357304.000,12178214.000,12398691.000,,12754549.000,13062602.000,13310465.000,,
GainLossOnSaleOfSecuritiesNet,,,,,,-8298.000,,,,-65416.000,,,17783.000,
GeneralAndAdministrativeExpense,179906.000,224805.000,218564.000,244994.000,317005.000,271185.000,256166.000,265828.000,264473.000,261648.000,263271.000,267293.000,306411.000,290343.000
GrossProfit,438657.000,365733.000,410668.000,667162.000,580245.000,452050.000,680373.000,649333.000,484543.000,285552.000,663278.000,557045.000,642166.000,875060.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,363446.000,239683.000,253375.000,509975.000,482578.000,257503.000,541740.000,387277.000,298015.000,181857.000,496853.000,399763.000,422687.000,695972.000
IncomeTaxesPaid,149000.000,-98300.000,-103900.000,-209000.000,-135771.000,-103000.000,-216700.000,-166800.000,-54914.000,-69100.000,-188800.000,-151900.000,-164800.000,-271400.000
IncomeTaxesPaidNet,,130000.000,,,,50000.000,,,,50000.000,,,6810.000,
IncreaseDecreaseInAccountsPayable,,7471.000,,,,95492.000,,,,-12654.000,,,-25724.000,
IncreaseDecreaseInAccountsReceivable,,-295599.000,,,,350633.000,,,,140765.000,,,85322.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-31120.000,,,,53000.000,,,,19100.000,,,157990.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,3825.000,,,,-16847.000,,,,-26433.000,,,-27145.000,
IncreaseDecreaseInAccruedSalaries,,-86562.000,,,,-119449.000,,,,-147322.000,,,-155407.000,
IncreaseDecreaseInDeposits,,,,,,18784.000,,,,19834.000,,,0.000,
IncreaseDecreaseInInterestAndDividendsReceivable,,6604.000,,,,-5833.000,,,,-11773.000,,,2934.000,
IncreaseDecreaseInInventories,,30649.000,,,,-155118.000,,,,11631.000,,,93008.000,
IncreaseDecreaseInOtherLoans,,935.000,,,,740.000,,,,-1490.000,,,-790.000,
IncreaseDecreaseInPrepaidExpense,,13109.000,,,,6023.000,,,,3098.000,,,4430.000,
MarketableSecuritiesUnrealizedGainLoss,,,,,,19759.000,62559.000,-145232.000,41441.000,-37596.000,79877.000,-9014.000,45079.000,-54943.000
NetCashProvidedByUsedInContinuingOperations,,-210694.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,24267.000,,,,-687701.000,,,,-218366.000,,,-33997.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,24267.000,,,,-687701.000,,,,-218366.000,,,-33997.000,
NetCashProvidedByUsedInOperatingActivities,,,,,,334126.000,,,,52252.000,,,490922.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,334126.000,,,,52252.000,,,490922.000,
NetIncomeLoss,214446.000,141383.000,149475.000,300975.000,346807.000,154503.000,325040.000,220477.000,243101.000,112757.000,308053.000,247863.000,257887.000,424572.000
OperatingExpenses,186605.000,230845.000,222531.000,248803.000,329018.000,299244.000,257594.000,271621.000,271299.000,262562.000,270183.000,274875.000,310578.000,298349.000
OperatingIncomeLoss,252052.000,134888.000,188137.000,418359.000,251227.000,152806.000,422779.000,377712.000,213244.000,22990.000,393095.000,282170.000,331588.000,576711.000
OtherNonoperatingIncome,111394.000,104795.000,65238.000,91616.000,231351.000,104697.000,118961.000,9565.000,84771.000,158867.000,103758.000,117593.000,91099.000,119261.000
PaymentsToAcquireMarketableSecurities,,733.000,,,,1256784.000,,,,376368.000,,,521364.000,
PaymentsToAcquireProductiveAssets,,,,,,69214.000,,,,69373.000,,,13167.000,
ProceedsFromPaymentsForTradingSecurities,,25000.000,,,,638297.000,,,,227375.000,,,500534.000,
SalesRevenueGoodsNet,1407444.000,1386614.000,1629022.000,1779154.000,1891992.000,1360611.000,1727163.000,1572160.000,1559682.000,1330211.000,1753365.000,1712528.000,1796084.000,1974700.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,775585.000,775585.000,775585.000,-1551170.000,775585.000,775585.000,775585.000,775585.000,775585.000
WeightedAverageNumberOfSharesOutstandingBasic,775585.000,775585.000,775585.000,775585.000,,,,,,,,,,
