,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,2180679.000,2804505.000,3865039.000,2534764.000,3100461.000,3272749.000,3400669.000,3533332.000,4305865.000,4199511.000,3436887.000,3108410.000,3131781.000,3345361.000,3220948.000,2423401.000,1945863.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,989771.000,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,728056.000,,270985.000,203460.000,178070.000,575375.000,536645.000,611786.000,157388.000,154172.000,104005.000,147297.000,90603.000
AccountsReceivableNetCurrent,1238279.000,1044261.000,1096580.000,842636.000,573552.000,309898.000,131756.000,42792.000,33779.000,567523.000,528768.000,601041.000,140298.000,118456.000,62386.000,117515.000,70388.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,66751.000,21625.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,526626.000,537501.000,428813.000,791704.000,725191.000,867656.000,540789.000,420630.000,67853.000,89730.000,84232.000,105274.000,74957.000,104229.000,204793.000,247674.000,135231.000
AccruedProfessionalFeesCurrent,,,,,167973.000,343146.000,87390.000,19900.000,16500.000,,26192.000,15300.000,16050.000,,61050.000,30050.000,18050.000
AccruedRoyaltiesCurrent,,,,,292500.000,315000.000,250000.000,250000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,624301.000,664230.000,653285.000,662869.000,670402.000,563467.000,568387.000,571692.000,574758.000,576622.000,576971.000,31493.000,31493.000
AdditionalPaidInCapital,68521874.000,71552925.000,72683781.000,75108914.000,75250830.000,75926613.000,77365972.000,78002508.000,78298140.000,78717997.000,79653397.000,80828238.000,81429766.000,82026952.000,83592015.000,83875990.000,84366950.000
