,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,298000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,745000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1039000.000,,,,1454000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,335000.000,,,,0.000,,,,
AllocatedShareBasedCompensationExpense,572000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,-6000.000,14000.000,13000.000,261000.000,104000.000,11000.000,1000.000,54000.000,0.000
AmortizationOfDebtDiscountPremium,792000.000,316000.000,0.000,0.000,0.000,0.000,0.000,0.000,
AmortizationOfFinancingCosts,129000.000,52000.000,8000.000,8000.000,18000.000,10000.000,11000.000,17000.000,18000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,1500493.000
CapitalExpendituresIncurredButNotYetPaid,1697000.000,,,,113000.000,,,,309000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,52384000.000,,,,-7714000.000,,,,-3843000.000
ComprehensiveIncomeNetOfTax,-8140000.000,-4876000.000,-4823000.000,-4652000.000,-10756000.000,-6736000.000,-2953000.000,2476000.000,-9226000.000
ConversionOfStockAmountConverted1,-25476000.000,,,,,,,,
DepreciationDepletionAndAmortization,1206000.000,,,,2232000.000,,,,2653000.000
EarningsPerShareBasicAndDiluted,-0.900,-0.190,-0.190,0.250,-1.630,-1.020,-0.440,0.380,-1.390
EffectOfExchangeRateOnCashAndCashEquivalents,-2000.000,,,,-9000.000,,,,1000.000
FairValueAdjustmentOfWarrants,-482000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,-4000.000,,,,0.000
GeneralAndAdministrativeExpense,3379000.000,3716000.000,4347000.000,4224000.000,5318000.000,4383000.000,4188000.000,4587000.000,4612000.000
GrossProfit,13836000.000,17629000.000,18754000.000,21228000.000,14719000.000,18232000.000,19794000.000,25308000.000,14378000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8121000.000,-4903000.000,-4801000.000,-4628000.000,-10734000.000,-6683000.000,-2931000.000,2497000.000,-9231000.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-4955000.000,,,,-4888000.000,,,,-3606000.000
IncreaseDecreaseInAccountsReceivable,-9655000.000,,,,-10968000.000,,,,-17643000.000
IncreaseDecreaseInAccruedLiabilities,2877000.000,,,,1097000.000,,,,-592000.000
IncreaseDecreaseInDepositOtherAssets,8000.000,,,,30000.000,,,,0.000
IncreaseDecreaseInOtherNoncurrentLiabilities,380000.000,,,,308000.000,,,,-64000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,289000.000,,,,1136000.000,,,,609000.000
IncreaseDecreaseInRestrictedCash,-249000.000,,,,-1861000.000,,,,0.000
InterestExpense,694000.000,176000.000,190000.000,190000.000,264000.000,236000.000,261000.000,226000.000,172000.000
InterestPaid,673000.000,,,,277000.000,,,,194000.000
InvestmentIncomeInterest,,,,,3000.000,0.000,0.000,0.000,0.000
LeaseAndRentalExpense,,500000.000,600000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,53452000.000,,,,-5902000.000,,,,-9224000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,53452000.000,,,,-5902000.000,,,,-9224000.000
