,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,4602000.000,4108000.000,3527000.000,3964000.000,3560000.000,4629000.000,3901000.000,3800000.000,5453000.000,5835000.000,4265000.000,5058000.000,7318000.000
AccountsReceivableGross,17319000.000,13726000.000,,25614000.000,29943000.000,26535000.000,,40670000.000,46083000.000,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,42254000.000,,49030000.000,62952000.000
AccountsReceivableNet,16961000.000,13398000.000,,25240000.000,29648000.000,26174000.000,,40189000.000,45744000.000,,,,
AccountsReceivableNetCurrent,16961000.000,13398000.000,26946000.000,25240000.000,29648000.000,26174000.000,37867000.000,40189000.000,45744000.000,41885000.000,50678000.000,48505000.000,61992000.000
AccruedEmployeeBenefitsCurrent,6022000.000,7599000.000,12321000.000,5327000.000,7640000.000,7241000.000,10553000.000,8403000.000,11318000.000,,,,
AccruedLiabilitiesCurrent,13052000.000,15471000.000,23055000.000,13488000.000,17839000.000,16678000.000,20691000.000,20117000.000,23680000.000,22006000.000,25706000.000,24445000.000,25177000.000
AccruedMarketingCostsCurrent,1251000.000,1132000.000,1062000.000,1420000.000,1662000.000,1668000.000,1313000.000,1179000.000,1072000.000,2016000.000,1289000.000,5787000.000,1203000.000
AccruedProfessionalFeesCurrent,664000.000,625000.000,672000.000,608000.000,317000.000,,,,,,,,
AccruedVacationCurrent,1958000.000,1935000.000,2202000.000,2552000.000,2758000.000,2787000.000,2972000.000,3537000.000,3724000.000,3753000.000,3739000.000,4400000.000,4713000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3356000.000,4372000.000,5739000.000,7352000.000,9058000.000,10886000.000,12908000.000,15023000.000,17532000.000,20390000.000,23214000.000,26294000.000,28418000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,157000.000,121000.000,198000.000,150000.000,245000.000,-67000.000,-350000.000,-264000.000,-382000.000,-390000.000,-274000.000,-46000.000,77000.000
AdditionalPaidInCapital,213931000.000,238923000.000,257801000.000,269219000.000,274353000.000,284616000.000,297420000.000,311340000.000,322372000.000,335743000.000,344727000.000,358175000.000,365158000.000
AllowanceForDoubtfulAccountsReceivable,358000.000,328000.000,329000.000,374000.000,295000.000,361000.000,393000.000,481000.000,339000.000,,557000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,329000.000,,,,,,,369000.000,557000.000,525000.000,960000.000
Assets,166180000.000,184476000.000,205839000.000,201011000.000,203895000.000,201658000.000,210411000.000,210129000.000,222886000.000,220790000.000,225078000.000,219967000.000,231932000.000
AssetsCurrent,142438000.000,158759000.000,158463000.000,151686000.000,154931000.000,151805000.000,156267000.000,153996000.000,163990000.000,162225000.000,166969000.000,158237000.000,169998000.000
CapitalLeaseObligations,,,0.000,,,,0.000,,,,0.000,,
Cash,4406000.000,1938000.000,3614000.000,12226000.000,12690000.000,11761000.000,8598000.000,9706000.000,17365000.000,19751000.000,14085000.000,10492000.000,18710000.000
CashAndCashEquivalentsAtCarryingValue,121882000.000,140920000.000,128299000.000,119572000.000,119714000.000,118794000.000,112644000.000,103768000.000,110445000.000,112853000.000,107218000.000,94703000.000,99504000.000
CashEquivalentsAtCarryingValue,117476000.000,138982000.000,124685000.000,107346000.000,107024000.000,107033000.000,104046000.000,94062000.000,93080000.000,93102000.000,93133000.000,84211000.000,80794000.000
CertificatesOfDepositAtCarryingValue,25000.000,25000.000,3219000.000,374000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,37002877.000,38000000.000,39250000.000,40300000.000,40600000.000,41100000.000,41481000.000,42100000.000,42600000.000,43200000.000,43606000.000,44400000.000,45000000.000
CommonStockSharesOutstanding,37002877.000,38000000.000,39250000.000,40300000.000,40600000.000,41100000.000,41481000.000,42100000.000,42600000.000,43200000.000,43606000.000,44400000.000,45000000.000
CommonStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,5000.000
ContractualObligation,1200000.000,1200000.000,,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,3400000.000,,,,2400000.000,,,,4400000.000,,
ContractualObligationDueInSecondYear,,,1200000.000,,,,800000.000,,,,3100000.000,,
ContractualObligationDueInThirdYear,,,,,,,200000.000,,,,200000.000,,
DeferredIncomeTaxLiabilities,,,2128000.000,,,,2261000.000,,,,1774000.000,,
DeferredRentCredit,,,,,,,,,,,2607000.000,,
DeferredRentCreditCurrent,,,,,,,,,,,406000.000,,
DeferredRentCreditNoncurrent,1370000.000,1481000.000,1551000.000,,,,2600000.000,,,,2201000.000,,
DeferredRevenueCurrent,30566000.000,30585000.000,41356000.000,45606000.000,53161000.000,53209000.000,62945000.000,66884000.000,80620000.000,81868000.000,91735000.000,91520000.000,102604000.000
DeferredRevenueNoncurrent,,,,,,,,,,267000.000,230000.000,193000.000,156000.000
DeferredTaxAssetsGross,,,51218000.000,,,,69528000.000,,,,92444000.000,,
DeferredTaxAssetsLiabilitiesNet,,,-298000.000,,,,108000.000,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,-222000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,42704000.000,,,,54949000.000,,,,69369000.000,,
DeferredTaxAssetsOther,,,964000.000,,,,1311000.000,,,,2234000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,25000.000,,,,24000.000,,,,22000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,2993000.000,,,,1867000.000,,,,2880000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1508000.000,,,,7289000.000,,,,12106000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,92000.000,,,,130000.000,,,,166000.000,,
DeferredTaxAssetsValuationAllowance,,,49388000.000,,,,67159000.000,,,,90892000.000,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,149000.000,,,,278000.000,,,,566000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,1979000.000,,,,1983000.000,,,,1208000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,10138000.000,12343000.000,8847000.000,9631000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,15532000.000,17357000.000,20497000.000,32551000.000,58969000.000,62175000.000,72654000.000,96563000.000,85399000.000,82311000.000,77305000.000,79192000.000,75081000.000
EquityMethodInvestmentSummarizedFinancialInformationMinorityInterest,,,,,,,369000.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,1490000.000,1681000.000,1890000.000,2407000.000,2910000.000,3496000.000,4146000.000,4882000.000,5774000.000,6696000.000,7705000.000,8661000.000,9532000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,424000.000,424000.000,219000.000,29000.000,29000.000,29000.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,1969000.000,,,,,,,,3383000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,348000.000,157000.000,,1636000.000,1221000.000,629000.000,3000000.000,2670000.000,1909000.000,1001000.000,,2645000.000,1918000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,387000.000,387000.000,206000.000,100000.000,100000.000,100000.000,29000.000,29000.000,29000.000,29000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,435000.000,435000.000,1262000.000,1156000.000,1155000.000,1155000.000,100000.000,100000.000,100000.000,100000.000,29000.000,29000.000,29000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,445000.000,489000.000,1651000.000,1662000.000,1656000.000,1683000.000,1650000.000,1772000.000,1814000.000,1900000.000,100000.000,206000.000,355000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,606000.000,692000.000,1788000.000,2185000.000,2348000.000,2390000.000,2297000.000,2802000.000,3081000.000,3279000.000,1943000.000,2324000.000,2676000.000
FiniteLivedIntangibleAssetsGross,4135000.000,4265000.000,8985000.000,9175000.000,9419000.000,9482000.000,11222000.000,12255000.000,12707000.000,13005000.000,13160000.000,13865000.000,14510000.000
FiniteLivedIntangibleAssetsNet,2645000.000,2584000.000,7095000.000,6768000.000,6509000.000,5986000.000,7076000.000,7373000.000,6933000.000,6309000.000,5455000.000,5204000.000,4978000.000
Goodwill,9537000.000,9537000.000,25941000.000,26045000.000,26045000.000,25963000.000,29201000.000,29201000.000,29201000.000,29201000.000,29201000.000,29201000.000,29201000.000
IntangibleAssetsNetExcludingGoodwill,2645000.000,2584000.000,7095000.000,6768000.000,6509000.000,5986000.000,7076000.000,7373000.000,6933000.000,6309000.000,5455000.000,5204000.000,4978000.000
Liabilities,56203000.000,59494000.000,77397000.000,72136000.000,83042000.000,83957000.000,96435000.000,99311000.000,117740000.000,117594000.000,127310000.000,126990000.000,141240000.000
LiabilitiesAndStockholdersEquity,166180000.000,184476000.000,205839000.000,201011000.000,203895000.000,201658000.000,210411000.000,210129000.000,222886000.000,220790000.000,225078000.000,219967000.000,231932000.000
LiabilitiesCurrent,49517000.000,51978000.000,70125000.000,65622000.000,77224000.000,77208000.000,90256000.000,93547000.000,112396000.000,112182000.000,123880000.000,122896000.000,136482000.000
LinesOfCreditCurrent,1297000.000,1814000.000,2187000.000,2564000.000,2664000.000,2692000.000,2719000.000,2746000.000,2643000.000,2473000.000,2174000.000,1873000.000,1383000.000
LongTermLineOfCredit,5316000.000,6035000.000,5372000.000,4702000.000,4026000.000,3343000.000,2653000.000,1955000.000,1382000.000,870000.000,478000.000,83000.000,
MinorityInterestOwnershipPercentageByParent,,,,,,,0.646,,,,,,
MoneyMarketFundsAtCarryingValue,117451000.000,138957000.000,121466000.000,106972000.000,106999000.000,107008000.000,104021000.000,94037000.000,93055000.000,93077000.000,93108000.000,84186000.000,80769000.000
NoncurrentAssets,10918000.000,13072000.000,13856000.000,15567000.000,15489000.000,16936000.000,16832000.000,17672000.000,20661000.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,9723000.000,,19539000.000,19088000.000,21081000.000,22281000.000,21251000.000,19748000.000,19798000.000,55019000.000,56012000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,3340000.000,,,,5244000.000,,,,6816000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,3237000.000,3404000.000,,470000.000,582000.000,578000.000,,8400000.000,8929000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,261000.000,,4742000.000,4878000.000,4115000.000,4533000.000,4644000.000,4639000.000,704000.000,8861000.000,9389000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2456000.000,,4638000.000,4770000.000,5742000.000,6529000.000,6632000.000,6608000.000,5103000.000,9120000.000,9678000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,3466000.000,,4474000.000,4603000.000,5595000.000,6359000.000,6395000.000,6372000.000,7175000.000,8642000.000,9226000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,205000.000,205000.000,,,,,,14535000.000,14800000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,2243000.000,1228000.000,,4390000.000,2998000.000,1551000.000,,5461000.000,3990000.000
OperatingLossCarryforwards,,,251076000.000,,,,375540000.000,,,,476031000.000,,
OtherAccruedLiabilitiesCurrent,1389000.000,1140000.000,1367000.000,1152000.000,1632000.000,4160000.000,3529000.000,5953000.000,5324000.000,5227000.000,5948000.000,4427000.000,7376000.000
