,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-862428.000,,,,6092695.000
CommonStockDividendsPerShareCashPaid,0.066,0.066,0.071,0.071,0.071,,0.072
CommonStockDividendsPerShareDeclared,0.066,0.071,0.071,0.071,0.072,,0.072
ComprehensiveIncomeNetOfTax,,,1368266.000,1184600.000,3067134.000,2530570.000,85051.000
CostOfGoodsSold,14952362.000,15910283.000,16256535.000,19299138.000,19096841.000,17502385.000,13956466.000
DeferredIncomeTaxExpenseBenefit,,,-209278.000,,,,-78683.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-109991.000,-109991.000,,-113643.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,304822.000,304822.000,,336793.000
DefinedBenefitPlanInterestCost,,,,272218.000,272218.000,,264675.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,133422.000,133422.000,,87025.000
DefinedBenefitPlanServiceCost,,,,56035.000,56035.000,,45500.000
DepreciationDepletionAndAmortization,,,487599.000,,,,537160.000
DividendsCommonStockCash,,,-1043259.000,,,,1066733.000
EarningsPerShareBasic,0.100,0.140,0.090,0.110,0.190,0.160,0.020
EarningsPerShareDiluted,0.100,0.140,0.090,0.110,0.190,0.160,0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,,11495.000,,,,-7307.000
GainLossOnSaleOfPropertyPlantEquipment,,,-1080.000,,,,19500.000
GeneralAndAdministrativeExpense,2990426.000,3387617.000,4144089.000,3248591.000,3343147.000,3355086.000,3019415.000
GrossProfit,8136981.000,9334848.000,8950526.000,8698104.000,10664515.000,9473878.000,8011410.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2257929.000,3154376.000,1750246.000,2428025.000,4228387.000,3459023.000,836202.000
IncomeTaxExpenseBenefit,767695.000,1072490.000,491548.000,808026.000,1437652.000,1083232.000,605947.000
IncomeTaxesPaidNet,,,370703.000,,,,110360.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-862836.000,,,,569867.000
IncreaseDecreaseInAccountsReceivable,,,-2171197.000,,,,-3713797.000
IncreaseDecreaseInCustomerAdvances,,,-1036453.000,,,,1819481.000
IncreaseDecreaseInInventories,,,1361633.000,,,,161868.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,549.000,,,,549.000
IncreaseDecreaseInPensionPlanObligations,,,62569.000,,,,86280.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-123755.000,,,,-195949.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,59802.000,51476.000,,157637.000
InterestExpense,49908.000,47153.000,42535.000,41863.000,41470.000,40338.000,36417.000
InterestPaid,,,43436.000,,,,39104.000
NetCashProvidedByUsedInFinancingActivities,,,-1429634.000,,,,-1166691.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1429634.000,,,,-1166691.000
NetCashProvidedByUsedInInvestingActivities,,,-482075.000,,,,270706.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-482075.000,,,,270706.000
NetCashProvidedByUsedInOperatingActivities,,,1037786.000,,,,6995987.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1037786.000,,,,6995987.000
NetIncomeLoss,1490234.000,2081886.000,1258698.000,1619999.000,2790735.000,2375791.000,230255.000
OperatingIncomeLoss,2222493.000,3003212.000,1746856.000,2420141.000,4249747.000,3461067.000,881930.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,16083.000,-10338.000,13296.000,20847.000,-34.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,-9446.000,,,,20.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,93485.000,-425061.000,263103.000,311329.000,-145170.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,6072.000,-7808.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,109568.000,-435399.000,276399.000,154779.000,-145204.000
OtherNonoperatingIncomeExpense,85344.000,198317.000,45925.000,49747.000,20110.000,38294.000,-9311.000
PaymentsForRepurchaseOfCommonStock,,,0.000,,,,133032.000
PaymentsOfDividendsCommonStock,,,1042183.000,,,,1065522.000
PaymentsToAcquireOtherInvestments,,,763264.000,,,,253323.000
PaymentsToAcquirePropertyPlantAndEquipment,,,474884.000,,,,258735.000
PensionContributions,,,,,,,23561.000
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments,,,756073.000,,,,763264.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,19500.000
ProceedsFromStockOptionsExercised,,,0.000,,,,123210.000
ProvisionForDoubtfulAccounts,,,-38862.000,,,,-751.000
RepaymentsOfLongTermDebt,,,387451.000,,,,91347.000
SalesRevenueGoodsNet,23089343.000,25245131.000,25207061.000,27997242.000,29761356.000,26976263.000,21967876.000
SellingAndMarketingExpense,2924062.000,2944019.000,3059581.000,3029372.000,3071621.000,2657725.000,2717246.000
SellingGeneralAndAdministrativeExpense,5914488.000,6331636.000,7203670.000,6277963.000,6414768.000,6012811.000,5736661.000
ShareBasedCompensation,,,441401.000,,,,103451.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,441401.000,,,,103451.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,123210.000
TreasuryStockSharesAcquired,,,3717.000,,,,9958.000
TreasuryStockValueAcquiredCostMethod,,,,,,,133032.000
WeightedAverageNumberOfDilutedSharesOutstanding,,14799814.000,,14739548.000,14734252.000,,14854906.000
WeightedAverageNumberOfSharesOutstandingBasic,,14659383.000,,14679746.000,14682776.000,,14697269.000
