,2013-06-30,2013-09-30
AllocatedShareBasedCompensationExpense,600.000,600.000
CostOfGoodsSold,76827.000,102977.000
DepreciationAndAmortization,4020.000,4020.000
EarningsPerShareBasic,,0.090
EarningsPerShareBasicAndDiluted,-0.040,
EarningsPerShareDiluted,,0.010
GeneralAndAdministrativeExpense,5248.000,3274.000
GrossProfit,69155.000,174848.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-15109.000,101616.000
InterestExpense,-1500.000,-1500.000
NetIncomeLoss,-15109.000,101616.000
NonoperatingIncomeExpense,-1500.000,-1500.000
OperatingExpenses,82764.000,71732.000
OperatingIncomeLoss,-13609.000,103116.000
OtherLaborRelatedExpenses,68368.000,58334.000
ProfessionalFees,2804.000,2715.000
Revenues,145982.000,277825.000
SalesRevenueNet,145982.000,277825.000
TravelAndEntertainmentExpense,1724.000,2789.000
WeightedAverageNumberOfDilutedSharesOutstanding,,8333334.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,416667.000,
WeightedAverageNumberOfSharesOutstandingBasic,,1127779.000
