,2011-01-30,2011-05-01,2011-07-31,2011-10-30,2012-01-29,2012-04-29,2012-07-29,2012-10-28,2013-02-03,2013-05-05,2013-08-04,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02
AccountsReceivableNetCurrent,53971000.000,52802000.000,63991000.000,65709000.000,53899000.000,57346000.000,56358000.000,49811000.000,72198000.000,66272000.000,69118000.000,52576000.000,72685000.000,65944000.000,79446000.000,73745000.000
AccruedRentCurrentAndNoncurrent,,,,,1000000.000,,,,700000.000,,,,700000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1516144000.000,,,,1700715000.000,,,,1860674000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,5380000.000,8154000.000,7964000.000,5731000.000,5490000.000,6706000.000,5322000.000,5600000.000,5506000.000,4510000.000,2475000.000,2082000.000,-2159000.000,-1277000.000,-858000.000,-2736000.000
AdditionalPaidInCapitalCommonStock,1222340000.000,1238604000.000,1268297000.000,1290152000.000,1312996000.000,1352889000.000,1377678000.000,1393158000.000,1418411000.000,1441863000.000,1487860000.000,1504135000.000,1515333000.000,1537707000.000,1547068000.000,1555374000.000
Assets,2470220000.000,2408780000.000,2443617000.000,2533962000.000,2544084000.000,2466400000.000,2521482000.000,2569007000.000,2536981000.000,2474184000.000,2549906000.000,2595982000.000,2521968000.000,2497055000.000,2565747000.000,2709497000.000
AssetsCurrent,1123929000.000,1104738000.000,1163913000.000,1259859000.000,1263888000.000,1236472000.000,1301737000.000,1362055000.000,1317136000.000,1280409000.000,1373431000.000,1400786000.000,1318243000.000,1312666000.000,1374889000.000,1389921000.000
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,28546000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,20100000.000,22000000.000,16600000.000,13700000.000,9100000.000,7300000.000,3100000.000,1900000.000,,,,
BankOverdrafts,,,,,53800000.000,,,,16100000.000,,,,32800000.000,,,
BuildingsAndImprovementsGross,,,,,14193000.000,,,,9568000.000,,,,0.000,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,,,,30000000.000,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,28000000.000
CapitalLeaseObligationsCurrent,45277000.000,47176000.000,49362000.000,52446000.000,54219000.000,55920000.000,58152000.000,60023000.000,61581000.000,63180000.000,64449000.000,66517000.000,66887000.000,68858000.000,70072000.000,71705000.000
CapitalLeaseObligationsNoncurrent,521552000.000,515139000.000,514724000.000,511984000.000,505273000.000,496004000.000,482099000.000,475552000.000,464578000.000,462436000.000,454673000.000,453620000.000,451597000.000,450538000.000,449873000.000,449432000.000
CapitalLeasedAssetsGross,,,,,753705000.000,,,,765517000.000,,,,805627000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,824661000.000,,,,762449000.000,,,,725961000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,107548000.000,,,,112089000.000,,,,115340000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,93525000.000,,,,89575000.000,,,,80262000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,105758000.000,,,,99227000.000,,,,98141000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,112021000.000,,,,111603000.000,,,,107652000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,116161000.000,,,,117891000.000,,,,120018000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,289648000.000,,,,232064000.000,,,,204548000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,265169000.000,,,,236290000.000,,,,207477000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,559492000.000,,,,526159000.000,,,,518484000.000,,,
CapitalizedComputerSoftwareGross,,,,,108834000.000,,,,122377000.000,,,,138613000.000,,,
CashAndCashEquivalentsAtCarryingValue,291949000.000,228097000.000,259180000.000,271252000.000,342892000.000,268928000.000,282011000.000,298090000.000,335155000.000,252988000.000,281554000.000,295868000.000,285622000.000,230102000.000,251757000.000,173346000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000,625000000.000
CommonStockSharesIssued,162586000.000,162973000.000,163748000.000,164265000.000,164801000.000,166124000.000,166607000.000,166797000.000,167209000.000,167909000.000,168891000.000,169083000.000,169178000.000,169748000.000,169873000.000,169954000.000
CommonStockValue,16000.000,16000.000,16000.000,16000.000,16000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000
ConstructionInProgressGross,,,,,57617000.000,,,,53781000.000,,,,70454000.000,,,
CreditAndDebitCardReceivablesAtCarryingValue,,,,,52300000.000,,,,58900000.000,,,,61500000.000,,,
DeferredRentCreditNoncurrent,86027000.000,84704000.000,83675000.000,82565000.000,81403000.000,79582000.000,77992000.000,75948000.000,73855000.000,71565000.000,68856000.000,67439000.000,65932000.000,63563000.000,61528000.000,60219000.000
DeferredTaxAssetsGross,,,,,382064000.000,,,,373867000.000,,,,351950000.000,,,
