,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2805444000.000,2600956000.000,2792520000.000,,2650907000.000,2304396000.000,2918657000.000,,2890094000.000,3341504000.000,2769454000.000,,,2257458000.000,2249579000.000,2275830000.000,1900508000.000,1715599000.000,1621415000.000,1529848000.000,1338177000.000,843787000.000,876664000.000,,
AccountsPayableCurrent,,,,1941008000.000,,,,2803268000.000,,,,2158485000.000,2149085000.000,,,,,,,,,,,784975000.000,712201000.000
AccountsReceivableNetCurrent,1858526000.000,1756713000.000,1780976000.000,1554184000.000,1485059000.000,1261958000.000,1639428000.000,1853364000.000,1676172000.000,2083309000.000,1387986000.000,999872000.000,1007125000.000,1053122000.000,970286000.000,873277000.000,523368000.000,542417000.000,432791000.000,522672000.000,521434000.000,293312000.000,400532000.000,357099000.000,320935000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,,,,,,,,,,7100000.000
AccruedIncomeTaxesCurrent,375476000.000,392166000.000,321375000.000,201784000.000,244948000.000,246313000.000,255970000.000,219847000.000,365471000.000,393228000.000,392990000.000,222930000.000,288101000.000,302028000.000,145185000.000,59054000.000,105710000.000,19913000.000,7588000.000,4819000.000,13552000.000,12816000.000,13817000.000,13920000.000,42392000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6418505000.000,6741946000.000,6121765000.000,6861494000.000,7267611000.000,7590711000.000,7631197000.000,8138587000.000,8444828000.000,8794519000.000,8660920000.000,8540239000.000,8850951000.000,9318710000.000,9698266000.000,9503524000.000,8600716000.000,9070951000.000,11617367000.000,11924193000.000,12438436000.000,12241549000.000,12425414000.000,12607815000.000,11486580000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,135823000.000,133607000.000,124343000.000,168889000.000,166181000.000,163217000.000,161096000.000,186539000.000,183801000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,687062000.000,710433000.000,409927000.000,496161000.000,578413000.000,511863000.000,639005000.000,613492000.000,495738000.000,,,305192000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,551239000.000,576826000.000,272115000.000,310420000.000,398363000.000,329627000.000,459374000.000,408901000.000,294371000.000,182133000.000,278960000.000,172119000.000,37463000.000,172531000.000,-17809000.000,-170255000.000,-465074000.000,-429917000.000,-621759000.000,-704542000.000,-552875000.000,-536659000.000,-571031000.000,-628212000.000,-602679000.000
AdditionalPaidInCapital,775057000.000,788673000.000,799565000.000,817974000.000,833381000.000,844193000.000,860314000.000,873934000.000,867047000.000,881617000.000,894600000.000,902633000.000,876647000.000,886292000.000,896567000.000,906741000.000,880455000.000,892553000.000,902241000.000,910074000.000,906733000.000,914236000.000,921675000.000,916799000.000,898227000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7953000.000,7970000.000,7945000.000,7892000.000,7813000.000,7855000.000,7856000.000,6697000.000,6677000.000,6491000.000,2051000.000,1609000.000,1609000.000,1609000.000,1609000.000,1609000.000,1609000.000,1605000.000,1605000.000,1605000.000,1605000.000,1605000.000,1605000.000,1605000.000,1605000.000
AssetRetirementObligation,,,,615545000.000,,,,751583000.000,,,,880003000.000,,,,875728000.000,,,,825312000.000,,,,781057000.000,
AssetRetirementObligationCurrent,,,,,,,,27310000.000,,,,27515000.000,,,,34202000.000,,,,31838000.000,,,,13629000.000,
AssetRetirementObligationsNoncurrent,579929000.000,576513000.000,566597000.000,615545000.000,613538000.000,627043000.000,613240000.000,724273000.000,745311000.000,819970000.000,818433000.000,852488000.000,854270000.000,905467000.000,897765000.000,841526000.000,824401000.000,844481000.000,885984000.000,793474000.000,823070000.000,746361000.000,748576000.000,681528000.000,693771000.000
Assets,14884121000.000,15567036000.000,15491082000.000,14138138000.000,14936948000.000,15000768000.000,16589837000.000,17522643000.000,17751685000.000,18824975000.000,17491086000.000,17509484000.000,17551138000.000,17873934000.000,17845766000.000,16742307000.000,15160837000.000,15149964000.000,12627962000.000,11493812000.000,11460697000.000,9914632000.000,10394015000.000,10295860000.000,10271987000.000
AssetsCurrent,3921489000.000,4213517000.000,4460630000.000,3447671000.000,3804603000.000,3443953000.000,4101972000.000,4108583000.000,4098803000.000,4415713000.000,3770806000.000,3508643000.000,3373559000.000,3232933000.000,3287118000.000,3279149000.000,2588188000.000,2499433000.000,2165803000.000,1448416000.000,1698930000.000,1037855000.000,1605124000.000,1559183000.000,1609856000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,89358000.000,,,,,
AssetsHeldForSaleCurrent,,,78679000.000,,,,22057000.000,15119000.000,5266000.000,0.000,0.000,943732000.000,871453000.000,617194000.000,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,466347000.000,,,,186483000.000,208168000.000,48528000.000,0.000,0.000,381404000.000,388617000.000,302151000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,735875000.000,376130000.000,342645000.000,279799000.000,52416000.000,38340000.000,263912000.000,32113000.000,29978000.000,27070000.000,25485000.000
CapitalLeaseObligations,,,,,,,,,,356170000.000,354818000.000,357991000.000,,356170000.000,,306579000.000,,,,228698000.000,,,,216402000.000,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,39600000.000,,21800000.000,14900000.000,12200000.000,18881000.000,19100000.000,20000000.000,20400000.000,20617000.000,13000000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,368251000.000,,,,,209200000.000,213200000.000,213000000.000,209817000.000,206700000.000,202700000.000,202700000.000,195785000.000,193500000.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,14690000000.000,,,,18924300000.000,,,,21812700000.000,,,,22595800000.000,,,,21473400000.000,,,,20623000000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,8709000000.000,,,,11474000000.000,,,,13384700000.000,,,,13219700000.000,,,,9672300000.000,,,,8166700000.000,
CapitalizedCostsProvedProperties,,,,12787700000.000,,,,16707200000.000,,,,20214700000.000,,,,21368700000.000,,,,20462900000.000,,,,19774000000.000,
CapitalizedCostsUnprovedProperties,,,,1902300000.000,,,,2217100000.000,,,,1598000000.000,,,,1227100000.000,,,,1010500000.000,,,,849000000.000,
