,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,9188000.000,10085000.000,10558000.000,10993000.000,11090000.000,8492000.000,5190000.000,4267000.000,8773000.000,9771000.000,5348000.000,3687000.000,9977000.000,10155000.000,12041000.000,11397000.000
AccountsReceivableNetCurrent,56729000.000,56668000.000,62125000.000,59518000.000,56732000.000,53775000.000,61069000.000,55481000.000,55375000.000,56597000.000,58717000.000,49097000.000,58188000.000,55280000.000,61870000.000,62495000.000
AccruedIncomeTaxesCurrent,5144000.000,6333000.000,2972000.000,5225000.000,3701000.000,5303000.000,5593000.000,4058000.000,,,,,,,132000.000,1233000.000
AccruedIncomeTaxesNoncurrent,,,,,,,5335000.000,5335000.000,5335000.000,5335000.000,7667000.000,7667000.000,7667000.000,7667000.000,9513000.000,9513000.000
AccruedLiabilitiesCurrent,32542000.000,32295000.000,40029000.000,30772000.000,32021000.000,31787000.000,37096000.000,31825000.000,40159000.000,35713000.000,41625000.000,35243000.000,37671000.000,34677000.000,36541000.000,37548000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,2984000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,55153000.000,,,,65988000.000,,,,76949000.000,,,,80494000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-13000.000,-18000.000,-29000.000,10000.000,-9000.000,,,,,,,,-18000.000,-47000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,6883000.000,9269000.000,6346000.000,9378000.000,10039000.000,,,,11009000.000,11500000.000,12000000.000,7600000.000,3491000.000,-1274000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,11792000.000,8953000.000,6870000.000,9251000.000,6317000.000,9388000.000,10030000.000,6396000.000,6354000.000,9886000.000,11009000.000,11506000.000,11997000.000,7585000.000,3473000.000,-1321000.000
AdditionalPaidInCapitalCommonStock,424161000.000,419428000.000,429734000.000,434885000.000,438598000.000,441721000.000,453585000.000,461599000.000,24582000.000,32673000.000,42533000.000,51890000.000,55828000.000,58394000.000,61455000.000,75925000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,106000.000,,,,110000.000,,,,231000.000,,,,36000.000,
Assets,527541000.000,501582000.000,583556000.000,585047000.000,565960000.000,564928000.000,658453000.000,658115000.000,824570000.000,454896000.000,456294000.000,452214000.000,452225000.000,432882000.000,434869000.000,424826000.000
AssetsCurrent,173113000.000,150184000.000,237512000.000,243601000.000,229486000.000,236838000.000,275368000.000,285932000.000,503214000.000,147828000.000,147657000.000,148153000.000,150929000.000,141593000.000,151211000.000,151731000.000
