,2012-05-31
CashPeriodIncreaseDecrease,0.000
CostOfGoodsSoldDirectMaterials,0.000
EarningsPerShareBasicAndDiluted,-0.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,0.000
GeneralAndAdministrativeExpense,16820.000
GoodwillImpairmentLoss,0.000
GrossProfit,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayable,0.000
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,16820.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,16820.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16820.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-16820.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-16820.000
NetIncomeLoss,-16820.000
OperatingExpenses,16820.000
OperatingIncomeLoss,-16820.000
OtherNonoperatingIncomeExpense,0.000
PaymentsToAcquireProductiveAssets,0.000
SalesRevenueGoodsNet,0.000
WeightedAverageNumberOfSharesOutstandingBasic,304051001.000
