,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayable,65348.000,45320.000,54204.000,62621.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,52070.000,,37783.000,43420.000,53222.000,47074.000,43668.000,36789.000,40388.000,,1045.000,7997.000,3303.000,4205.000,1296.000,9783.000,1254.000,1205.000
AccountsPayableRelatedPartiesCurrent,,,,,,50302.000,,,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,6025.000,1333.000
AccruedLiabilitiesCurrent,135653.000,173653.000,203653.000,233653.000,263653.000,293653.000,323653.000,285653.000,285653.000,301653.000,286453.000,285653.000,285653.000,0.000,0.000,,,,535.000,1574.000,5095.000,1464.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,233653.000,263653.000,293653.000,323653.000,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,285653.000,285653.000,285653.000,285653.000,0.000,0.000,,,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,225653.000,255653.000,285653.000,315653.000,,285653.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,-3966.000,-751.000,741.000,562.000,416.000,237.000
AdditionalPaidInCapital,611571.000,632963.000,642345.000,642345.000,642345.000,642345.000,642345.000,642345.000,642345.000,1245012.000,1271148.000,1271148.000,1271148.000,1271148.000,1583816.000,2383016.000,5412555.000,5412555.000,5412555.000,5412555.000,5412555.000,5412555.000
Assets,100819.000,53308.000,29207.000,23743.000,28691.000,36731.000,14535.000,2030.000,439.000,10717.000,677.000,8662.000,4549.000,,1772.000,2207.000,7291203.000,122163.000,58490.000,94644.000,79819.000,86840.000
AssetsCurrent,99904.000,52580.000,28554.000,23165.000,28188.000,36303.000,14182.000,1752.000,236.000,10589.000,624.000,8662.000,4549.000,,1772.000,1417.000,147556.000,121373.000,57700.000,93296.000,78471.000,85725.000
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,,,0.410,0.410,0.410,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,4470937.000,5658457.000,3060757.000,5658457.000,5806897.000,6994417.000
CapitalUnitsAuthorized,,,,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,430000000.000,,,430000000.000
Cash,,,,,,,14182.000,,,,,,,,,475.000,147556.000,105385.000,51815.000,85688.000,71806.000,72308.000
CashAndCashEquivalentsAtCarryingValue,7849.000,26089.000,15936.000,1036.000,17362.000,34762.000,14183.000,1752.000,236.000,10589.000,624.000,8662.000,4549.000,0.000,1772.000,,,,,,,
CashEquivalentsAtCarryingValue,,26089.000,,,,,14182.000,1752.000,236.000,10589.000,624.000,8662.000,4549.000,,,0.000,0.000,0.000,0.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,239937352.000,282720684.000,273339011.000,273339011.000,273339011.000,273339011.000,273339011.000,306339011.000,1629463.000,1557807.000,1821803.000,,1821803.000,1821807.000,60726711.000,61526771.000,68948767.000,68948767.000,68948767.000,68948767.000,68948767.000,68948767.000
CommonStockSharesOutstanding,239937352.000,282720684.000,273339011.000,273339011.000,273339011.000,273339011.000,273339011.000,306339011.000,1629463.000,1557807.000,1821803.000,1821803.000,1821803.000,1821807.000,60726711.000,61526771.000,68948767.000,68948767.000,68948767.000,68948767.000,68948767.000,68948767.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,350000.000,,,,,,,,
CommonStockValue,239938.000,282721.000,273339.000,273339.000,273339.000,273339.000,273339.000,,,,,,,,60727.000,61527.000,68949.000,68949.000,68949.000,68949.000,68949.000,68949.000
CommonStockValueOutstanding,,,,,,,,306339.000,306339.000,1558.000,1822.000,1822.000,1822.000,1822.000,,,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,3854846.000,,,,3917473.000
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,,,,,3295702.000,,,,
DeferredTaxAssetsNet,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,500503.000,502331.000,517772.000,531237.000,535028.000,541622.000,538756.000,544821.000,539494.000,542116.000,559144.000,568587.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,-500503.000,-502331.000,-517772.000,-531237.000,-535028.000,541622.000,538756.000,544821.000,539494.000,542116.000,559144.000,568587.000,,,3854846.000,,,,3917473.000
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,790.000,790.000,790.000,790.000,1348.000,1348.000,1115.000
DueFromOfficersOrStockholdersCurrent,,,,,,,,,,,,0.000,0.000,,,,,,,,,
DueToOfficersOrStockholders,,,,8000.000,8000.000,8000.000,8000.000,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,16000.000,0.000,,,0.000,28500.000,93321.000,320053.000,316533.000,316533.000,385954.000,415954.000,465954.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,0.000,,,,,,,,,,,,,
Goodwill,,,,,,,,,,,,,,,,,875038.000,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,0.000,0.000,0.000,0.000,,0.000,0.000,,0.000,,,,,,0.000,0.000,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,,,,6267819.000,,,,,
Liabilities,230916.000,221397.000,260281.000,298698.000,318147.000,346379.000,363860.000,329073.000,346875.000,348727.000,330121.000,322442.000,326041.000,,29545.000,101318.000,4794293.000,5979195.000,3379121.000,6055768.000,6229200.000,7463040.000
LiabilitiesAndStockholdersEquity,100819.000,53308.000,29207.000,23743.000,28691.000,36731.000,14535.000,2030.000,439.000,10717.000,677.000,8662.000,4549.000,,1772.000,2207.000,7291203.000,122163.000,58490.000,94644.000,79819.000,86840.000
LiabilitiesCurrent,204324.000,221397.000,260281.000,298698.000,318147.000,346379.000,363860.000,329073.000,346875.000,348727.000,330121.000,322442.000,326041.000,,29545.000,101318.000,4794293.000,5979195.000,3379121.000,6055768.000,6229200.000,7463040.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,4099837.000,3060757.000,5658457.000,5806897.000,6994417.000
LinesOfCreditCurrent,899.000,,,,,,,,,,,,,,,,,,,,,
LongTermLineOfCredit,26592.000,,,,,,,,,,,,,,,,,,,,,
MinorityInterest,263467.000,272306.000,273251.000,281428.000,290912.000,297528.000,297455.000,0.000,0.000,,,,,,,,,,,,,
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,0.250,0.250,,,,,,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,,,,,,,0.750,0.750,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,1472067.000,1472067.000,,1562464.000,1572860.000,1593006.000,1584580.000,,1586749.000,1594462.000,1622970.000,1672316.000,,,11000000.000,,,,11500000.000
OtherAssets,,,,,,,,,,,,,,,,790.000,7143647.000,790.000,,,,1115.000
OtherAssetsNoncurrent,,,,,,,,,,,,,,,,,,,790.000,1348.000,1348.000,
OtherReceivables,,,,,,,,,,,,,,,,,,885.000,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,,,,,,,,,,,,,,0.000
PrepaidExpense,15101.000,10656.000,6211.000,1766.000,0.000,,0.000,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,0.000,,0.000,0.000,0.000,,,,,,,942.000,,15103.000,5000.000,6300.000,640.000,12084.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,0.000,,,,,,,,,,,,,
PrepaidInsurance,,,,1766.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentNet,915.000,728.000,653.000,578.000,503.000,428.000,353.000,278.000,203.000,128.000,53.000,,,,,,,,,,,
ReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,885.000,1308.000,,
RetainedEarningsAccumulatedDeficit,-1245073.000,-1356079.000,-1420009.000,-1472067.000,-1496052.000,-1522860.000,-1562464.000,-1275727.000,-1295120.000,-1584580.000,-1602414.000,-1586750.000,-1594462.000,-1622970.000,-1672316.000,-2543654.000,-2980628.000,-11337785.000,-8802876.000,-11443190.000,-11631301.000,-12857941.000
SalesAndExciseTaxPayableCurrent,2424.000,2424.000,2424.000,2424.000,2424.000,2424.000,2424.000,0.000,0.000,,,,,,,,,,,,,
SharePrice,,,,,,,,,,,,,,,,,,,,,0.180,
SharesOutstanding,,,,,,,,,,,0.000,,,,,,,,,,,
StockholdersEquity,-393564.000,-440395.000,-504325.000,-556383.000,-580368.000,-607176.000,-646780.000,-327043.000,-346436.000,-338010.000,-329444.000,-313780.000,-321492.000,,-27773.000,-99111.000,2496910.000,-5857032.000,-3320631.000,-5961124.000,-6149381.000,-7376200.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-130097.000,-168089.000,-231074.000,-274955.000,-289456.000,-309648.000,-349325.000,-327043.000,-346436.000,-338010.000,-329444.000,-313780.000,-321492.000,-350000.000,-27773.000,-99111.000,2496910.000,-5857032.000,-3320631.000,-5961124.000,-6149381.000,-7376200.000
TaxesPayableCurrent,,,,,,,,,,,800.000,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,,,,274756169.000,,,,,,,,,,,,,,,,
