,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,21900000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1388000.000,1578000.000,1388000.000,1584000.000,2229000.000,2690000.000,2285000.000,1949000.000,-932000.000,-894000.000
AdditionalPaidInCapital,110484000.000,110740000.000,110894000.000,110764000.000,110652000.000,110557000.000,110490000.000,110458000.000,110438000.000,110456000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,15821000.000,22516000.000,942000.000,7394000.000,14518000.000,21665000.000,1672000.000,7346000.000,15556000.000,21934000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,6700000.000,8500000.000,6400000.000,4400000.000,2400000.000,2900000.000
Assets,1723320000.000,1742268000.000,1712851000.000,1698902000.000,1681181000.000,1679568000.000,1661076000.000,1628754000.000,1632876000.000,1597818000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,215000.000,215000.000,215000.000
AvailableForSaleSecurities,207753000.000,207152000.000,206519000.000,214958000.000,213242000.000,207618000.000,205017000.000,220471000.000,216253000.000,211629000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,208977000.000,203175000.000,200393000.000,216405000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,35705000.000,31058000.000,30452000.000,40555000.000,-104046000.000,-97827000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,18908000.000,15822000.000,30054000.000,40171000.000,103709000.000,97490000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,16797000.000,15236000.000,398000.000,384000.000,337000.000,337000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,208977000.000,203175000.000,200393000.000,216405000.000,216963000.000,212272000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,3812000.000,2785000.000,2925000.000,2750000.000,2355000.000,1865000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,3821000.000,2794000.000,2932000.000,2756000.000,2359000.000,1873000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,15692000.000,16235000.000,18855000.000,31196000.000,34964000.000,33760000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,16548000.000,17489000.000,19786000.000,31655000.000,33675000.000,32357000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,1159000.000,2217000.000,10239000.000,20248000.000,20792000.000,21919000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,1257000.000,2313000.000,10288000.000,20155000.000,19866000.000,20935000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,41969000.000,31613000.000,22354000.000,24726000.000,28704000.000,29606000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,43102000.000,32725000.000,23376000.000,25737000.000,29341000.000,30146000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,146345000.000,150325000.000,146020000.000,137485000.000,130148000.000,125122000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,148514000.000,152297000.000,148635000.000,140168000.000,131012000.000,126318000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,213242000.000,207618000.000,205017000.000,220471000.000,216253000.000,211629000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,213242000.000,207618000.000,205017000.000,220471000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,476000.000,1186000.000,273000.000,679000.000,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,101900000.000,102400000.000,,,,
AvailableForSaleSecuritiesRestricted,,,,,,,,,,987000000000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,431000.000,803000.000,71000.000,90000.000,142000.000,147000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,476000.000,1186000.000,273000.000,679000.000,3554000.000,3488000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,45000.000,383000.000,202000.000,589000.000,-3412000.000,-3341000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,4741000.000,5629000.000,4897000.000,4745000.000,,
Capital,,,,,182376000.000,190762000.000,199098000.000,205635000.000,211222000.000,216611000.000
CapitalRequiredForCapitalAdequacy,,,,,96550000.000,97585000.000,91844000.000,87726000.000,89555000.000,80515000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,120688000.000,121982000.000,114806000.000,109657000.000,111943000.000,100644000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,,,,,0.151,0.156,0.173,0.188,0.189,0.215
Cash,86194000.000,72478000.000,72336000.000,54986000.000,50352000.000,52419000.000,37129000.000,54652000.000,40319000.000,66924000.000
CashAndCashEquivalentsAtCarryingValue,95487000.000,87126000.000,80380000.000,75607000.000,64875000.000,81988000.000,71469000.000,64114000.000,54368000.000,77907000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,64875000.000,81988000.000,71469000.000,64114000.000,,
CashCashEquivalentsAndFederalFundsSold,95487000.000,87126000.000,80380000.000,75607000.000,64875000.000,81988000.000,71469000.000,64114000.000,54368000.000,77907000.000
CashSurrenderValueFairValueDisclosure,,,,,37339000.000,37917000.000,38061000.000,38201000.000,,
CashSurrenderValueOfLifeInsurance,35987000.000,36592000.000,36749000.000,36895000.000,37339000.000,37917000.000,38061000.000,38201000.000,38642000.000,39231000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,33974450.000,33974450.000,33974450.000,33974450.000,33974450.000,33974450.000,34072909.000,34072909.000,34074450.000,34073670.000
CommonStockSharesOutstanding,,,31250097.000,,31350097.000,31350097.000,31348556.000,31348556.000,31349317.000,31349317.000
CommonStockValue,340000.000,340000.000,340000.000,340000.000,340000.000,340000.000,341000.000,341000.000,341000.000,341000.000
DebtAndCapitalLeaseObligations,,,,,479031000.000,491053000.000,479888000.000,479324000.000,490046000.000,471243000.000
DeferredIncomeTaxLiabilities,,,,,,,4609000.000,,,
DeferredTaxAssetsGross,,,,,,,21395000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,16786000.000,,,
DeferredTaxAssetsNet,,,,,,,21395000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,817000.000,,,
DeferredTaxAssetsOther,,,,,,,426000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,653000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,277000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,935000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,12316000.000,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,0.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,0.000,,,
DeferredTaxLiabilitiesFinancingArrangements,,,,,,,639000.000,,,
DemandDepositAccounts,65502000.000,67182000.000,68457000.000,68673000.000,76841000.000,77006000.000,84140000.000,86948000.000,91496000.000,91496000.000
Deposits,1082205000.000,1074600000.000,1051292000.000,1043754000.000,986198000.000,953617000.000,939513000.000,914919000.000,893007000.000,872285000.000
