,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8726000.000,,,,9005000.000,,,,8348000.000,,,,8501000.000,,,,13387000.000,,,,11387000.000,,,,12805000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3970000.000,,,,11004000.000,,,,8780000.000,,,,2975000.000,,,,-102000.000,,,,26000.000,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,3988000.000,3947000.000,,5467000.000,4952000.000,4840000.000,4721000.000,5373000.000,5182000.000,4588000.000,4592000.000,5501000.000,5077000.000,5383000.000,4466000.000,8623000.000,3547000.000,4306000.000,3344000.000,7337000.000,1943000.000,2239000.000,2097000.000,8251000.000,3031000.000
AmortizationOfIntangibleAssets,,,,,,39938000.000,40266000.000,,45703000.000,46370000.000,46894000.000,47291000.000,40208000.000,39621000.000,38372000.000,36908000.000,39974000.000,39619000.000,38983000.000,40997000.000,43574000.000,43593000.000,43937000.000,54140000.000,50880000.000,51093000.000
AmountOfIneffectivenessOnNetInvestmentHedges,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1524000.000,1513000.000,1495000.000,-4530667.000,2437.000,3135000.000,3128000.000,-3315437.000,2501000.000,1590000.000,0.000,-4091000.000,303000.000,48000.000,54130.000,-366341.000,56000.000,45000.000,47000.000,-122687.000,27000.000,60000.000,21000.000,-101201.000,0.000,33000.000
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,185141000.000,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,0.990,1.340,1.300,0.980,1.100,1.200,1.350,1.170,,1.730,1.560,,1.050,1.310,1.430,1.050,0.760,0.980,1.200,1.010,0.690,0.780,0.850,1.260,1.110,1.050
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,0.970,1.310,1.280,0.980,1.080,1.190,1.330,1.160,,1.710,1.540,,1.040,1.290,1.410,1.040,0.760,0.970,1.190,1.000,0.690,0.770,0.840,1.250,1.090,1.040
BusinessAcquisitionProFormaRevenue,1960446000.000,,,,,,,,,,,,,,,,,,,,,,,,,
