,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,21800000.000,20600000.000,,,,,,,,,,,,,,,,
AccountsNotesAndLoansReceivableNetCurrent,,,,6088934.000,557372.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,304439.000,224420.000,1313275.000,569900.000,666421.000,2488048.000,2021211.000,3190215.000,2887403.000,2609509.000,2739886.000,2698257.000,3398814.000,3217611.000,4388770.000,5858837.000,5075959.000,6075259.000,5650932.000,7510113.000,8337673.000
AccountsPayableInterestBearingCurrent,,,,,,,,,41767.000,0.000,0.000,0.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,321339.000,345108.000,498441.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,6492892.000,4374431.000,3958769.000,3417173.000,3275720.000,3493939.000,4539765.000,5198993.000,4424761.000,,,7126429.000,6724985.000
AccountsReceivableNetCurrent,,,,10863577.000,11905562.000,8221177.000,9715876.000,10619289.000,6492892.000,4374431.000,3958769.000,3417173.000,3275720.000,3493939.000,4539765.000,5198993.000,4424761.000,5827586.000,5866714.000,7126429.000,6724985.000
AccruedAdvertisingCurrent,,,,221311.000,49922.000,76238.000,19601.000,261311.000,96390.000,180014.000,39642.000,75346.000,94142.000,93526.000,,,,,,,
AccruedBonusesCurrent,,,,,,,,1265597.000,1343780.000,1362128.000,1367083.000,1409131.000,1451179.000,1543553.000,1621420.000,2254316.000,1701936.000,727722.000,919597.000,774485.000,1130511.000
AccruedIncomeTaxesCurrent,,,,,,,,350743.000,80589.000,0.000,0.000,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,925966.000,934140.000,3615790.000,2646102.000,3484963.000,2816992.000,2713911.000,2413418.000,2351885.000,2372425.000,2747967.000,2580818.000,2975066.000,3131234.000,4205599.000,5654994.000,5518823.000,5366887.000
AccruedProfessionalFeesCurrent,,,,470382.000,534273.000,805295.000,920642.000,711340.000,777388.000,425040.000,267840.000,295144.000,295144.000,396742.000,322807.000,220140.000,220140.000,220140.000,220140.000,220140.000,317033.000
AccruedSalariesCurrent,,,,52760.000,163364.000,1323441.000,1139691.000,282804.000,104594.000,90595.000,38970.000,70463.000,85463.000,8713.000,31966.000,79653.000,74871.000,105000.000,46562.000,0.000,
AccruedSalesCommissionCurrent,,,,,,191890.000,217159.000,451374.000,351564.000,399460.000,489997.000,514252.000,479161.000,596337.000,652798.000,1205751.000,702526.000,754188.000,747957.000,1347352.000,745648.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,367232.000,402326.000,378285.000,346381.000,353445.000,361329.000,219543.000,65613.000,122679.000,137674.000,96849.000,154709.000,153702.000,161262.000,165656.000,193440.000,236948.000,270151.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,276333.000,250260.000,54125.000,217123.000,-170550.000,1112748.000,990531.000,716852.000,-1251461.000,-1359628.000,-1475981.000,-1665625.000,-1565822.000,-1595563.000,-2091604.000,-2188390.000,-2486616.000,-2474513.000
AdditionalPaidInCapital,23532626.000,23532626.000,23532626.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,87452060.000,86979381.000,105376013.000,106322328.000,103486144.000,104804856.000,116455522.000,137768404.000,136689629.000,137290970.000,144416472.000,149507581.000,154351558.000,154782677.000,160092967.000,163285658.000,163918685.000,165833480.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,103031.000,103030.000,103030.000,603031.000,603031.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,2111303.000,103031.000,103031.000,103030.000,103030.000,,,,,,,,603031.000,603031.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,956585.000,,,,,,,,,,,,,,,,
AllowanceForNotesAndLoansReceivableCurrent,,,,891475.000,891475.000,1114302.000,1314302.000,1834302.000,0.000,0.000,0.000,,,,,,,,,,
Assets,46175298.000,46204822.000,46181588.000,28378634.000,23802809.000,23860884.000,26858352.000,22508725.000,18305622.000,16577581.000,15781608.000,14322669.000,14029157.000,25800817.000,26177627.000,22913561.000,21615756.000,22120665.000,23395806.000,23309668.000,22984772.000
