,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-11-30
AdvertisingExpense,,,0.000,,0.000,0.000,0.000,0.000
AmortizationOfDebtDiscountPremium,,,,,0.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1004700.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,5911.000,,,,-942.000,,,
CostsAndExpensesRelatedParty,,,0.000,,0.000,0.000,0.000,0.000
DebtConversionConvertedInstrumentAmount1,16300.000,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,0.000,,,
DebtInstrumentIncreaseDecreaseOtherNet,-1677.000,,,,0.000,,,
Depreciation,65.000,64.000,129.000,0.000,65.000,64.000,65.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-1588.000,-1294.000,778.000,-1519.000,563.000,649.000,-759.000,765.000
GeneralAndAdministrativeExpense,132.000,4729.000,270.000,724.000,52.000,1843.000,41.000,28.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1232.000,-3562.000,-3851.000,248.000,-1448.000,-8521.000,-192.000,-5505.000
IncomeTaxExpenseBenefit,0.000,,0.000,,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4618.000,,,,-122.000,,,
IncreaseDecreaseInDeposits,,,,,0.000,,,
IncreaseDecreaseInInterestPayableNet,,,,,0.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,0.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,0.000,,,
InterestIncomeExpenseNet,,,311.000,,0.000,0.000,0.000,82.000
InterestPaid,,,,,0.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,5725.000,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5725.000,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,186.000,,,,-942.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,186.000,,,,-942.000,,,
NetIncomeLoss,-1232.000,-3562.000,-3851.000,248.000,-1448.000,-8521.000,-192.000,-5505.000
NonoperatingIncomeExpense,-3265.000,-1294.000,1089.000,-1519.000,563.000,649.000,-759.000,847.000
OperatingExpenses,4497.000,4856.000,2762.000,1271.000,885.000,7872.000,951.000,4658.000
OperatingIncomeLoss,-4497.000,-4856.000,-2762.000,-1271.000,-885.000,-7872.000,-951.000,-4658.000
ProceedsFromConvertibleDebt,,,,,0.000,,,
ProceedsFromRelatedPartyDebt,5725.000,,,,0.000,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,0.000,,,
ProfessionalFees,4300.000,63.000,2363.000,416.000,768.000,5965.000,845.000,4630.000
PropertyPlantAndEquipmentAdditions,,,,,0.000,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,0.000,,,
TravelAndEntertainmentExpense,,,0.000,,0.000,0.000,0.000,0.000
