,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,55000.000,55000.000,,55000.000,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-419000.000,,,,-3404000.000,,-205000.000,,,,-349000.000,,
ComprehensiveIncomeNetOfTax,-412000.000,-537000.000,-466000.000,-375000.000,-304000.000,-376000.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-522000.000,-937000.000,-1065000.000,-1038000.000,-4664000.000,-246000.000,-283000.000,-184000.000,-157000.000
CurrentFederalTaxExpenseBenefit,,,,,,,,,,,,,0.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,4000.000,,,,6000.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,4000.000,,,,6000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,2000.000,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,2000.000,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.020,-0.010,-0.010,-0.060,-0.010,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.007,,0.004,,,,0.024,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,-0.340,,-0.340,,,,-0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,0.245,,0.395,,,,0.382,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,,,,,,0.153,,0.003,,,,0.016,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,0.007,,0.004,,,,0.024,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,-0.058,,-0.058,,,,-0.058,,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,2000.000,,,,,,
GainLossOnInvestments,,,,,,,-243000.000,-769000.000,,,,,,,
GeneralAndAdministrativeExpense,433000.000,537000.000,463000.000,396000.000,318000.000,375000.000,287000.000,245000.000,291000.000,267000.000,215000.000,317000.000,330000.000,239000.000,234000.000
IncomeLossFromContinuingOperations,-411000.000,-534000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-460000.000,-378000.000,-307000.000,-373000.000,-519000.000,-939000.000,-1056000.000,-1034000.000,-4648000.000,-244000.000,-278000.000,-186000.000,-142000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.010,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,-2000.000,,,,,,,-839000.000,-841000.000,-4308000.000,1000.000,,,
IncomeTaxExpenseBenefit,,,4000.000,,,,4000.000,,6000.000,3000.000,1000.000,-1000.000,6000.000,6000.000,8000.000
IncomeTaxesPaidNet,,,1000.000,,,,1000.000,,1000.000,,,,1000.000,,
IncreaseDecreaseInAccountsPayable,,,26000.000,,,,11000.000,,-6000.000,,,,6000.000,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-21000.000,,,,-20000.000,,-15000.000,,,,-20000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-40000.000,,,,-35000.000,,-37000.000,,,,51000.000,,
InvestmentIncomeInterest,7000.000,5000.000,3000.000,2000.000,2000.000,2000.000,2000.000,1000.000,,,1000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,,,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,-3150000.000,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,-3150000.000,,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-419000.000,,,,-254000.000,,-205000.000,,,,-349000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-419000.000,,,,-254000.000,,-205000.000,,,,-349000.000,,
NetIncomeLoss,-411000.000,-534000.000,-464000.000,-378000.000,-307000.000,-373000.000,,,,,,,-284000.000,-192000.000,-150000.000
OperatingIncomeLoss,-433000.000,-537000.000,-463000.000,-396000.000,-318000.000,-375000.000,-287000.000,-245000.000,-291000.000,-267000.000,-215000.000,-317000.000,-330000.000,-239000.000,-234000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,1000.000,2000.000,-3000.000,-1000.000,-15000.000,-3000.000,1000.000,8000.000,-7000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-1000.000,-3000.000,-2000.000,3000.000,3000.000,-3000.000,1000.000,2000.000,-3000.000,-1000.000,-15000.000,-3000.000,1000.000,8000.000,-7000.000
